Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2045,UNK,2 N HARRISVILLE,ALCONA,MI,44.69,-83.3,REPORT FROM NWS COOP OBSERVER OF TREES DOWN AND POWER OUTAGE 2 MILES NORTH OF HARRISVILLE. RELAYED BY FORMER NWS EMPLOYEE VIA HAM RADIO. (APX)
0015,UNK,2 E SCOTTSDALE,MARICOPA,AZ,33.49,-111.9,GRANITE REEF RD. CLOSED FROM INDIAN SCHOOL SOUTH TO OSBORN IN EAST SCOTTSDALE NEIGHBORHOOD DUE TO POWER LINES AND TREES BLOWN DOWN. POWER OUTAGE. TIME ESTIMATED. . (PSR)
Time,Size,Location,County,State,Lat,Lon,Comments
0930,175,7 E GREENWAY,MCPHERSON,SD,45.92,-99.57,LOTS OF SMALL HAIL... BUT SOME UP TO THE SIZE OF GOLF BALLS. RELAYED VIA SOCIAL MEDIA. (ABR)
0954,100,13 NE HAGUE,MCINTOSH,ND,46.18,-99.85,LOTS OF HAIL... SUB SEVERE WIND. TIME ESTIMATED FROM RADAR. (BIS)
1002,100,DRISCOLL,BURLEIGH,ND,46.85,-100.14,MOSTLY DIMES WITH A FEW QUARTERS. 2.40 INCHES OF STORM TOTAL RAIN. (BIS)
1042,100,9 NE HAGUE,MCINTOSH,ND,46.13,-99.87,NICKELS TO QUARTER SIZE. (BIS)
1054,125,10 N BRADDOCK,KIDDER,ND,46.7,-100.07,QUARTER TO HALF DOLLAR SIZE HAIL... CORRECTED FOR TIME. (BIS)
1145,100,ZEELAND,MCINTOSH,ND,45.97,-99.83,GROUND WAS WHITE WITH QUARTER SIZE HAIL. (BIS)
1157,175,1 SSE ARTAS,CAMPBELL,SD,45.88,-99.8,THREE INCH DRIFTS OF HAIL WITH SOME STONES GOLF BALL SIZED. (ABR)
