Time,F_Scale,Location,County,State,Lat,Lon,Comments
2008,UNK,5 S ARAPAHOE,CHEYENNE,CO,38.78,-102.16,(GLD)
2019,UNK,7 SE CHEYENNE WELLS,CHEYENNE,CO,38.76,-102.24,(GLD)
2055,UNK,4 E SHERIDAN LAKE,KIOWA,CO,38.47,-102.22,WINDOWS BLOWN OUT ON HOUSE. TRUCK WAS MOVED INTO A DITCH. (PUB)
2207,UNK,5 WNW SYRACUSE,HAMILTON,KS,38,-101.84,THE TORNADO WAS REPORT NEAR COUNTY ROAD L AND HIGHWAY 50. (DDC)
2207,UNK,5 E COOLIDGE,HAMILTON,KS,38.04,-101.92,(DDC)
Time,Speed,Location,County,State,Lat,Lon,Comments
1215,UNK,SUNSET,MONTAGUE,TX,33.45,-97.77,TREE DOWN IN SUNSET ON PICKET RUN ROAD NEAR HIGHWAY 101 (FWD)
1310,UNK,1 SW DECATUR,WISE,TX,33.22,-97.61,MULTIPLE LARGE TREE BRANCHES DOWN AT S MURVILL AND S GARLAND IN SW DECATUR. 1 6" THICK PARTIALLY COVERING ROADWAY. (FWD)
1310,60,1 NW DECATUR,WISE,TX,33.24,-97.61,ESTIMATED 60 MPH WINDS AND SOME URBAN FLOODING ON MULBERRY STREET IN DECATUR. (FWD)
1345,UNK,4 SE PONDER,DENTON,TX,33.14,-97.25,OVER 60 MPH WINDS REPORTED SE OF PONDER AND SW OF DENTON. PATIO FURNITURE BEING BLOWN DOWN IN THE ROBSON RANCH AREA. (FWD)
1400,UNK,4 NE FLOWER MOUND,DENTON,TX,33.07,-97.04,LARGE TREE LIMBS/BRANCHES DOWN (>=2"). MINOR STREET FLOODING ON CROSS TIMBERS RD IN FLOWER MOUND (FWD)
1422,UNK,4 W PLANO,COLLIN,TX,33.02,-96.79,DELAYED REPORT---TREES DOWN AT THE INTERSECTIONS OF LEGACY AND CHASE OAKS---PARKS BOULEVARD AND MIRA VISTA---CUSTER AND SPRING CREEK---MIDWAY AND PARKER. (FWD)
1557,64,2 W CHILDRESS,CHILDRESS,TX,34.43,-100.28,CHILDRESS ASOS (LUB)
1713,UNK,5 NE JEFFERSON,CHESTERFIELD,SC,34.7,-80.34,TREES DOWN ON KNIGHT ROAD. (CAE)
1715,UNK,SLIDELL,ST. TAMMANY,LA,30.28,-89.78,TREES DOWN AT INTERSECTION OF HWY 190 AND INDIAN HILLS ROAD. (LIX)
