Time,F_Scale,Location,County,State,Lat,Lon,Comments
1824,UNK,8 SSW MOUNT WASHINGTON,BULLITT,KY,37.94,-85.61,A STORM SURVEY CONFIRMED AN EF - 0 TORNADO WITH A PATH LENGTH OF 1.5 MILES. IT HAD A MAXIMUM WIDTH OF 50 YARDS. IT SNAPPED TREES NEARBY TWO HOMES ALONG LOTUS STREET. IT (LMK)
1918,UNK,5 S INVERNESS,BULLOCK,AL,31.95,-85.74,NATIONAL WEATHER SERVICE METEOROLOGISTS SURVEYED DAMAGE IN BULLOCK COUNTY...AND HAVE DETERMINED THAT THE DAMAGE IS CONSISTENT WITH AN EF-0 TORNADO. MAXIMUM WINDS WERE E (BMX)
1921,UNK,2 S ALEXANDER CITY,TALLAPOOSA,AL,32.9,-85.93,A TORNADO WITH MAXIMUM ESTIMATED WINDS OF 85 MPH TOUCHED DOWN NEAR THE INTERSECTION OF DEAN ROAD AND SUNSET RIDGE JUST SOUTH OF US HIGHWAY 280 IN ALEXANDER CITY. BETWEE (BMX)
2028,UNK,4 NNW MILLERVILLE,CLAY,AL,33.25,-85.95,A BRIEF TORNADO WITH MAXIMUM ESTIMATED WINDS OF 80 MPH TOUCHED DOWN JUST SOUTH OF MINES ROAD NORTHWEST OF MILLERVILLE. JUST NORTH OF MINES ROAD SEVERAL DOZEN HARDWOOD A (BMX)
2030,UNK,5 E KILPATRICK LAKE,BOX BUTTE,NE,42.09,-103.19,TORDADO WAS ON THE GROUND FOR ABOUT 5 MINUTES BEFORE LIFTING AT THE MORRILL AND BOX BUTTE COUNTY LINE. (CYS)
2136,UNK,5 NNE HOPKINSVILLE,CHRISTIAN,KY,36.92,-87.46,EF-2 TORNADO. ESTIMATED PEAK WIND-125 MPH. PATH LENGTH - 3.5 STATUTE MILES. MAXIMUM PATH WIDTH - 150 YARDS. END TIME - 440 PM CDT - 8.5 MILES NNE OF HOPKINSVILLE. HALF (PAH)
2154,UNK,3 SE CEDARVILLE,GREENE,OH,39.72,-83.78,REPORT OF A TORNADO ON THE GROUND NEAR THE INTERSECTION OF FEDERAL ROAD AND ST RT. 72. (ILN)
0349,UNK,1 S EASTMAN,DODGE,GA,32.18,-83.18,A WEAK ANTICYCLONIC TORNADO TOUCHED DOWN IN EASTMAN...NEAR DODGE COUNTY HOSPITAL ON 5/14/14. NUMEROUS STRUCTURES SUFFERED ROOF DAMAGE INCLUDING A NURSING HOME AND COMME (FFC)
0405,UNK,1 NE HOMER,BANKS,GA,34.35,-83.48,LIKELY TORNADO PRODUCED 2 MILE PATH OF DAMAGE WITH NUMEROUS TREES AND SOME POWER POLES DOWNED ALONG OR NEAR HISTORIC HOMER HIGHWAY. (FFC)
1046,UNK,8 SSW CHARLOTTE,MECKLENBURG,NC,35.09,-80.89,SHORT EF0 TORNADO TRACK CONFIRMED BY EMERGENCY MANAGEMENT. SEE PUBLIC INFORMATION STATEMENT /CAEPNSGSP/ ISSUED AT 528 PM EDT ON 15 MAY. (GSP)
Time,Speed,Location,County,State,Lat,Lon,Comments
1822,UNK,3 NNW DEATSVILLE,BULLITT,KY,37.94,-85.58,CORNER OF ROOF REMOVED... BARN DAMAGED... TREES SNAPPED AND UNROOTED (LMK)
1830,UNK,5 E NASHVILLE,DAVIDSON,TN,36.17,-86.7,A TREE WAS BLOWN DOWN AT A DAYCARE CENTER ON LEBANON ROAD IN DONELSON. LIMBS WERE BLOWN DOWN ACROSS THE DONELSON AREA. WINDS WERE ESTIMATED AROUND 50 MPH. (OHX)
1845,UNK,WILMORE,JESSAMINE,KY,37.87,-84.66,SECTIONS OF ROOFING COVER BLOWN OFF BUILDING. (LMK)
1851,UNK,5 W LEXINGTON,FAYETTE,KY,38.04,-84.55,TREE DOWN. LEX AIRPORT HAD 44 KNOT GUST. 12000 WITHOUT POWER IN FAYETTE COUNTY. (LMK)
1900,UNK,DOYLE,WHITE,TN,35.85,-85.51,A TREE WAS BLOWN DOWN ACROSS STONE ROAD IN DOYLE. (OHX)
