Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2130,UNK,2 W ALBUQUERQUE,BERNALILLO,NM,35.12,-106.66,CLAREMONT AND GRACELAND (ABQ)
2345,UNK,4 W ALBUQUERQUE,BERNALILLO,NM,35.12,-106.7,GENERAL BRADLEY AND PHOENIX AVE NE (ABQ)
0014,60,NORTH PLATTE,LINCOLN,NE,41.13,-100.77,(LBF)
0015,UNK,NORTH PLATTE,LINCOLN,NE,41.13,-100.77,A TREE WAS BLOWN DOWN ONTO A ROOF IN THE NORTHEAST PART OF THE CITY. (LBF)
0939,60,OMAHA,DOUGLAS,NE,41.26,-96.01,MEASURED AT EPPLEY AIRFIELD (OAX)
Time,Size,Location,County,State,Lat,Lon,Comments
1412,175,PIERCE,PIERCE,NE,42.2,-97.53,(OAX)
1502,175,4 ENE NORFOLK,STANTON,NE,42.06,-97.35,(OAX)
1503,125,2 NE NORFOLK,MADISON,NE,42.06,-97.39,(OAX)
1540,175,6 NNW STANTON,STANTON,NE,42.03,-97.25,GROUND IS WHITE WITH HAIL (OAX)
1605,275,5 N STANTON,STANTON,NE,42.02,-97.21,REPORT RECEIVED VIA SOCIAL MEDIA. SIZE ESTIMATED FROM PICTURES. SIGNIFICANT DAMAGE TO ROOF AND SIDING. (OAX)
1615,100,4 NE WISNER,CUMING,NE,42.04,-96.87,(OAX)
1635,100,5 SSW PENDER,CUMING,NE,42.05,-96.75,(OAX)
1830,150,2 WSW BANCROFT,CUMING,NE,42,-96.6,(OAX)
2025,100,3 WNW ELK HORN,SHELBY,IA,41.61,-95.11,HAIL UP TO QUARTER SIZE...LOTS OF PEA TO DIME SIZE. (OAX)
2144,100,4 NNW RITA RANCH,PIMA,AZ,32.16,-110.8,OFF DUTY METEOROLOGIST REPORTS 1 INCH HAIL AND A WIND GUST OF 60 MPH. (TWC)
0307,100,1 NW COLUMBUS,PLATTE,NE,41.44,-97.37,MOSTLY DIME SIZE WITH SOME 1 INCH DIAMETER AT THE HOSPITAL. (OAX)
0358,100,5 N WAUSA,KNOX,NE,42.57,-97.54,(OAX)
