Time,F_Scale,Location,County,State,Lat,Lon,Comments
1913,UNK,3 NNW CHANCES STORE,BRAZOS,TX,30.57,-96.41,ROTATING WALL CLOUD AND ROPE TORNADO. (HGX)
1923,UNK,2 WSW SPEAR,BRAZOS,TX,30.59,-96.36,TORNADO SIGHTED NEAR EASTERWOOD AIRPORT. (HGX)
1936,UNK,4 NE NESBITT,HARRISON,TX,32.62,-94.4,THIS TORNADO PRODUCED MOSTLY TREE DAMAGE... ESPECIALLY NEAR HIGHWAY 59 AND ALONG SUBURBAN ACRES ROAD WHERE QUITE A FEW HARDWOOD TREE TRUNKS WERE SNAPPED. A FEW RESIDENC (SHV)
2019,UNK,7 NE DEBERRY,PANOLA,TX,32.37,-94.09,AN EF-1 TORNADO TOUCHED DOWN IN BETHANY... TEXAS... AND TRACKED EAST-NORTHEAST FOR 2.61 MILES INTO CADDO PARISH. IT UPROOTED AND SNAPPED TREES ALL ALONG THE PATH BEFORE (SHV)
2033,UNK,1 WNW KEACHI,DE SOTO,LA,32.18,-93.93,AN EF1 TORNADO TOUCHED DOWN ALONG HWY 172 AND CONTINUED ALONG A 1.9 MILE PATH INTO THE COMMUNITY OF KEATCHI... SNAPPING SEVERAL TREES. THE PATH WIDTH WAS 200 YDS... AND (SHV)
2044,UNK,3 SSW STONEWALL,DE SOTO,LA,32.22,-93.84,AN EF1 TORNADO TOUCHED DOWN ALONG US HWY 171... SNAPPING AND UPROOTING NUMEROUS LARGE TREES. THE TORNADO CONTINUED ALONG A 14.1 MILE PATH... CAUSING MAINLY TREE DAMAGE (SHV)
2053,UNK,6 E STONEWALL,DE SOTO,LA,32.26,-93.72,AN EF1 TORNADO SNAPPED AND UPROOTED SEVERAL TREES ALONG A 3.9 MILE PATH... CROSSING BETHEL RD... STONEWALL-FRIERSON RD... BEFORE LIFTING ON OLD CHURCH RD. THE PATH WIDT (SHV)
2215,UNK,4 SW SALINE,NATCHITOCHES,LA,32.11,-93.02,AN EF-1 TORNADO WITH MAXIMUM ESTIMATED WINDS NEAR 105 MPH TOUCHED DOWN IN THE KISATCHIE NATIONAL FOREST BEFORE CROSSING GOVERNMENT ROAD. THIS TORNADO SNAPPED AND UPROOT (SHV)
2235,UNK,1 S JONESBORO,JACKSON,LA,32.22,-92.71,AN EF-1 TORNADO WITH MAXIMUM ESTIMATED WINDS OF 110 MPH FIRST TOUCHED DOWN NEAR THE CHARLES H GARRETT COMMUNITY CENTER WHERE IT DAMAGED A SMALL PORTION OF THE ROOF... B (SHV)
2242,UNK,7 E JONESBORO,JACKSON,LA,32.24,-92.58,CORRECTS PREVIOUS TORNADO REPORT FROM 6 SW CHATHAM. AN EF-1 TORNADO WITH MAXIMUM ESTIMATED WINDS OF 110 MPH TOUCHED DOWN JUST WEST OF CANEY LAKE AND CROSSED THROUGH JIM (SHV)
2247,UNK,6 SSE GRAMBLING,JACKSON,LA,32.45,-92.69,AN EF-1 TORNADO WITH MAXIMUM ESTIMATED WINDS AROUND 110 MPH TOUCHED DOWN IN THE COMMUNITY OF CLAY NEAR HOMER SISEMORE ROAD... WHERE IT RIPPED THE ROOF OFF OF A SMALL OU (SHV)
2253,UNK,5 S RUSTON,LINCOLN,LA,32.46,-92.65,POSSIBLE TORNADO DESTROYED TRAILER HOME ON WINBORNE FARM ROAD. (SHV)
2336,UNK,4 WSW START,RICHLAND,LA,32.45,-91.92,THIS WEAK TORNADO TOUCHED DOWN IN A WOODED AREA OFF HORACE MOORE ROAD AND TRACKED NORTHEAST THROUGH THE TOWN OF START... GENERALLY ALONG THE BAYOU... AND THEN DISSIPATE (JAN)
2336,UNK,5 ENE RICHWOOD,OUACHITA,LA,32.47,-91.98,AN EF1 TORNADO TOUCHED DOWN SOUTH OF I-20 JUST WEST OF THE OUACHITA AND RICHLAND PARISH LINES. THE TORNADO TRACKED NORTHEAST FOR 4 MILES BEFORE DISSIPATING AT HIGHWAY 8 (SHV)
2352,UNK,4 NNE RAYVILLE,RICHLAND,LA,32.52,-91.74,THIS EF1 TORNADO TOUCHED DOWN ALONG SCALES ROAD... CROSSED ADCOCK ROAD AND THE BOEUF RIVER AND THEN MOVED NORTHEAST GENERALLY ALONG THE BOEUF RIVER BEFORE IT DISSIPATED (JAN)
Time,Speed,Location,County,State,Lat,Lon,Comments
1718,UNK,1 SW ROUND ROCK,WILLIAMSON,TX,30.51,-97.68,REPORT VIA TWITTER OF MULTIPLE LARGE TREE LIMBS BROKEN OFF A TREE. (EWX)
1755,UNK,9 SE THRALL,WILLIAMSON,TX,30.49,-97.21,LARGE OAK TREE REPORTED DOWN BETWEEN TAYLOR AND LEXINGTON (EWX)
1832,UNK,ELLIOTT,ROBERTSON,TX,30.95,-96.55,TREES DOWN IN ELLIOTT ON U.S. HIGHWAY 79. POSSIBLE TORNADO. TIME ESTIMATED VIA RADAR. (FWD)
1905,UNK,LONGVIEW,GREGG,TX,32.52,-94.76,WIDESPREAD TREE DAMAGE ACROSS THE CITY OF LONGVIEW. (SHV)
1921,UNK,MAPLE STREET NEAR US 79,NACOGDOCHES,TX,31.8,-94.96,CORRECTS PREVIOUS TSTM WND DMG REPORT FROM MAPLE STREET NEAR US 79. TREES DOWN...VOIDED REPORT DUE TO WRONG LOCATION. (SHV)
1921,UNK,HENDERSON,RUSK,TX,32.16,-94.8,TREES DOWN. MAPLE STREET LOCATED BEHIND OREILLYS AUTO PARTS. (SHV)
1933,UNK,KILGORE,GREGG,TX,32.39,-94.87,TREES DOWN ACROSS TOWN. (SHV)
1940,UNK,1 N MARSHALL,HARRISON,TX,32.54,-94.35,MEREDITH AND WOODLAWN ST. (SHV)
2015,UNK,4 WSW HUDSON,ANGELINA,TX,31.3,-94.85,TREES AND TRAMPOLINES BLOWN IN AN APPARENT CIRCULAR PATTERN AS INDICATED BY TRAINED OBSERVER. (SHV)
