Time,F-Scale,Location,County,State,Lat,Lon,Comments
1235,UNK,1 NW ARANSAS PASS,SAN PATRICIO,TX,27.9,-97.15,TORNADO AFFECTED OPEN LAND AND SMALL BUSINESS ALONG HWY 35 BETWEEN ARANSAS PASS AND GREGORY. TIME IS APPROX. (CRP)
1330,UNK,5 ENE RIVIERA,KLEBERG,TX,27.31,-97.74,COUNTY OFFICIAL REPORTED TORNADO ON THE GROUND NEAR FM 771 EAST OF RIVIERIA. PHOTO LATER SENT TO WFO CONFIRMED TORNADO REPORT. (CRP)
1337,UNK,2 E SARITA,KENEDY,TX,27.22,-97.77,TORNADO REPORTED AT KENEDY RANCH IN KENEDY COUNTY... APPROXIMATELY 3 MILES SOUTH OF RIVERA. NWS CRP PASSED ALONG THE REPORT FROM A MEMBER OF THE PUBLIC IN KLEBERG COUNT (BRO)
1355,UNK,5 ENE RIVIERA,KLEBERG,TX,27.31,-97.74,COUNTY OFFICIAL REPORTED TORNADO ON THE GROUND NEAR FM 771 EAST OF RIVIERIA. PHOTO LATER SENT TO WFO CONFIRMED TORNADO REPORT. (CRP)
Time,Speed,Location,County,State,Lat,Lon,Comments
1523,60,7 S BAYSIDE,SAN PATRICIO,TX,27.97,-97.24,ALSO PEA SIZE HAIL. (CRP)
2215,UNK,2 S AMARILLO,RANDALL,TX,35.17,-101.82,AT 26TH AND BUCHANAN STREETS A METAL ROOF WAS BLOWN OFF A METAL WORKSHOP AND IT CAME TO REST ON 26TH STREET. 2 INCH DIAMETER TREE LIMBS DOWN. (AMA)
2215,UNK,2 SE AMARILLO,POTTER,TX,35.18,-101.79,AT 24TH AND ARTHUR STREETS...A CARPORT HAD DAMAGE TO IT. A FENCE WITH METAL POLES AND WOODEN PICKETS WAS BLOWN OVER. A TELEPHONE POLE WAS LEANING IN THE BACKYARD OF A R (AMA)
2250,UNK,SOUTH PADRE ISLAND,CAMERON,TX,26.08,-97.18,ROOF TO RESTAURANT ON SOUTH PADRE ISLAND BLOWN OFF BY TSTM WINDS. REPORTED BY LOCAL MEDIA. EVEN TIME ESTIMATED BY RADAR. (BRO)
2322,74,2 NNE SOUTH PADRE ISLAN,CAMERON,TX,26.11,-97.17,PORTION OF ROOF TO RESTAURANT ON SOUTH PADRE ISLAND BLOWN OFF. TWO WINDOWS BLOWN OUT OF SHUTTLE BUS. ONE UTILITY POLE BLOWN DOWN AT GAS STATION. LAWN FURNITURE BLOWN AR (BRO)
Time,Size,Location,County,State,Lat,Lon,Comments
1711,125,7 SSE CC NAS,NUECES,TX,27.6,-97.22,HAIL BROKE FLOOD LIGHTS AT THE ISLAND ITALIAN RESTAURANT ON NORTH PADRE ISLAND (CRP)
1727,150,8 SE CC NAS,NUECES,TX,27.6,-97.21,FELL ON THE BEACH AT THE HOLIDAY INN ON NORTH PADRE ISLAND (CRP)
2053,100,PHARR,HIDALGO,TX,26.18,-98.19,TRAINED SKYWARN SPOTTER REPORTED QUARTER-SIZE HAIL IN PHARR AT THE INTERSECTION OF HALL ACRES ROAD AND CAGE BOULEVARD. (BRO)
