Time,F_Scale,Location,County,State,Lat,Lon,Comments
0002,UNK,3 NNW GIBSON,GLASCOCK,GA,33.27,-82.61,A NATIONAL WEATHER SERVICE STORM SURVEY DETERMINED THAT AN EF1 TORNADO TOUCHED DOWN NORTHWEST OF GIBSON. NUMEROUS TREES WERE SNAPPED AND UPROOTED ALONG THE 1.5 MILE PAT (FFC)
Time,Speed,Location,County,State,Lat,Lon,Comments
1230,UNK,5 SE SANDERSVILLE,WASHINGTON,GA,32.93,-82.75,UTILITY COMPANY REPORTS TREES AND POWERLINES DOWN ACROSS SOTUHERN SECTIONS OF WASHINGTON COUNTY. (FFC)
1911,59,3 SE MORGAN CITY,MARSHALL,AL,34.43,-86.53,AT UNION GROVE DW2741 CWOP STATION (HUN)
1913,62,GRANT,MARSHALL,AL,34.53,-86.25,MEASURED WINDS 62 MPH. ALSO DIME SIZE HAIL. (HUN)
1913,UNK,GRANT,MARSHALL,AL,34.53,-86.25,MEASURED WINDS 62 MPH. ALSO DIME SIZE HAIL. (HUN)
1925,UNK,3 NE BRENT,BIBB,AL,32.97,-87.13,ONE TREE DOWN ALONG HWY 25 NEAR CAHAWBA CHRISTIAN ACADEMY. (BMX)
1930,UNK,BIRMINGHAM,JEFFERSON,AL,33.53,-86.8,LARGE TREE WAS BLOWN DOWN ON POWER LINES AT 40TH AVE N AND 41ST N. (BMX)
1930,UNK,GUNTERSVILLE,MARSHALL,AL,34.36,-86.29,WAL-MART. POWER OUTAGE DUE TO LIGHTNING STRIKING A TELEPHONE POLE AND ALSO TREE LIMBS FALLING ON POWER LINES. (HUN)
1948,UNK,1 WNW COLUMBIANA,SHELBY,AL,33.19,-86.62,SEVERAL SECTIONS OF ROOF...APPROXIMATELY 20 FT WIDE...REMOVED FROM COLUMBIANA MIDDLE SCHOOL. AT LEAST TWO CLASSROOMS WERE DAMAGED. WINDS ESTIMATED AT 70-80 MPH. (BMX)
1951,UNK,RAINSVILLE,DEKALB,AL,34.49,-85.85,RAINBOW/KAIN AVE INTERSECTION. STRUCTURAL DAMAGE TO STORAGE BUILDING BEHIND HOUSE. TREES AND POWER LINES DOWN. (HUN)
1955,UNK,FORT OGLETHORPE,CATOOSA,GA,34.95,-85.26,911 CENTER REPORTED A FEW TREES DOWN IN THE NORTH END OF THE COUNTY. (FFC)
2014,UNK,S ENTERPRISE,CHILTON,AL,32.74,-86.62,THREE LARGE TREES DOWN BLOCKING THE ROAD NEAR THE INTERSECTION OF COUNTY ROADS 24 AND 49. (BMX)
2019,UNK,1 NE BILLINGSLEY,AUTAUGA,AL,32.67,-86.7,ONE TREE DOWN NEAR THE INTERSECTION OF COUNTY ROADS 24 AND 37. WINDS ESTIMATED AROUND 40 MPH. TIME ESTIMATED FROM RADAR. (BMX)
