Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1808,UNK,LENOIR,CALDWELL,NC,35.91,-81.53,TREES AND UTILITY LINES DOWN BLOCKING AT LEAST ONE ROAD. (GSP)
1812,60,6 W BASINGER,OKEECHOBEE,FL,27.4,-81.11,SFWMD S65CW WIND 107/21 GUSTS 52 KTS. (MLB)
1830,60,3 SSW PORT SAINT LUCIE,ST. LUCIE,FL,27.24,-80.37,SPOTTER REPORTED STAEDY WINDS 40KTS WITH GUSTS TO 52 KTS. BEEN BLOWING FOR 10 TO 20 MINUTES. (MLB)
1915,UNK,5 N NORTH WILKESBORO,WILKES,NC,36.24,-81.13,SEVERAL TREES DOWN ON MOUNTAIN VIEW ROAD. (RNK)
1930,68,2 S CAPE CANAVERAL,BREVARD,FL,28.36,-80.61,A SPOTTER MEASURED A 68 MPH THUNDERSTORM WIND GUST ON HIS DAVIS PRO WEATHER STATION. (MLB)
1950,59,3 W CAPE CANAVERAL,AMZ552,FL,28.4,-80.65,MESONET SITE MEASURED 51 KT/59 MPH WIND GUST DURING THUNDERSTORM. (MLB)
2001,62,5 NE HAVELOCK,CRAVEN,NC,34.94,-76.87,62 MPH WINDS AT CHERRY BRANCH FERRY. (MHX)
2007,77,SAINT PETERSBURG,PINELLAS,FL,27.77,-82.63,ASOS AS SAINT PETERSBURG ALBERT WHITTED AIRPORT MEASURED A 67 KNOT THUNDERSTORM WIND GUST. (TBW)
2025,UNK,4 NNW FRIES,CARROLL,VA,36.78,-80.99,TREE DOWN ON IVANHOE ROAD (RNK)
2030,UNK,2 WNW SPRING VALLEY,GRAYSON,VA,36.75,-81.1,TWO TREES DOWN ON SPRING VALLEY ROAD (RNK)
2140,UNK,5 NNW SPRING HILL,HERNANDO,FL,28.51,-82.58,SPOTTER REPORTS 6-8 INCH TREE LIMBS DOWN. (TBW)
2154,UNK,2 WNW BETHEL,WAKULLA,FL,30.26,-84.35,DAMAGE TO A BILLBOARD AND TREES BLOWN DOWN ON LONNIE RAKER ROAD NEAR HIGHWAY 267...A FEW MILES WEST-NORTHWEST OF WAKULLA SPRINGS STATE PARK. (TAE)
2155,60,ZEELAND,MCINTOSH,ND,45.97,-99.83,A FEW TREE BRANCHES WERE DOWN. (BIS)
2252,60,7 NE ASHLEY,MCINTOSH,ND,46.11,-99.27,TREE BRANCHES REPORTED DOWN. (BIS)
2315,60,17 ENE ASHLEY,MCINTOSH,ND,46.09,-99.03,HEAVY RAIN AND NO HAIL. (BIS)
2320,60,11 W MERRICOURT,DICKEY,ND,46.22,-98.99,HEAVY RAIN AND NO HAIL. (BIS)
2322,UNK,1 N LLOYD,JEFFERSON,FL,30.49,-84.02,FEW TREES DOWN ALONG I-10. ONE LANE OF WESTBOUND I-10 WAS CLOSED TEMPORARILY. (TAE)
2345,70,BAIRD,CALLAHAN,TX,32.4,-99.4,CONVENIENCE STORE MANAGER REPORTED WINDS IN EXCESS OF 70 MPH. HE ALSO REPORTED SOME OF THE GAS PUMP SIGNS BLOWN OFF. (SJT)
2350,67,1 SE BUMBLE BEE,YAVAPAI,AZ,34.19,-112.14,AT SUNSET POINT (FGZ)
2350,UNK,4 N BUMBLE BEE,YAVAPAI,AZ,34.26,-112.15,TRUCK BLOWN OVER ON I-17 (FGZ)
2356,60,ELLENDALE,DICKEY,ND,46,-98.53,VERY HEAVY RAINFALL AND NUMEROUS SMALL TREE LIMBS DOWN. (BIS)
0000,60,1 N FULLERTON,DICKEY,ND,46.18,-98.43,HEAVY RAINFALL AND HAIL AS WELL. (BIS)
0022,UNK,MOULTRIE,COLQUITT,GA,31.18,-83.79,THREE TREES BLOWN DOWN ON THE SOUTH SIDE OF MOULTRIE. (TAE)
0030,UNK,2 ESE MARKHAM,ST. LOUIS,MN,47.29,-92.19,A QUARTER MILE LONG SWATH OF TREES UP TO 2.5 FT IN DIAMETER DOWN. (DLH)
0030,61,32 WSW BYNUM,LEWIS AND CLARK,MT,47.79,-112.94,(TFX)
0045,UNK,2 WNW CORMORANT,BECKER,MN,46.74,-96.1,SEVERAL LARGE TREES WERE EITHER SNAPPED OR UPROOTED ALONG THE NORTH SHORE OF LAKE IDA. TREES VARIED FROM 1 TO 2.5 FOOT IN DIAMETER. (FGF)
0125,UNK,CONDON,MISSOULA,MT,47.53,-113.71,A FEW TREES AND POWER LINES DOWN IN THE CONDON AREA (MSO)
