Time,F_Scale,Location,County,State,Lat,Lon,Comments
1940,UNK,11 S BOULDER CITY,CLARK,NV,35.82,-114.86,SEVERAL PHOTOS THROUGH SOCIAL MEDIA SHOWING A THIN ROPE TORNADO JUST EAST OF HIGHWAY 95 NEAR THE TURN OFF TO NELSONS LANDING. THE TORNADO TOUCHED THE GROUND FOR ABOUT 3 (VEF)
Time,Speed,Location,County,State,Lat,Lon,Comments
2005,UNK,1 ESE WHITES,RANKIN,MS,32.08,-90.18,REPORT OF A TREE BLOWN DOWN ON MOUNTAIN CREEK ROAD...CAUSING DAMAGE ON A PLAYGROUND. (JAN)
2017,UNK,4 WSW CARTHAGE,LEAKE,MS,32.72,-89.6,A FEW TREES WERE DOWN ALONG HWY 16 (JAN)
2055,UNK,3 SW BOLTON,HINDS,MS,32.32,-90.5,A TREE AND A POWER LINE DOWN ALONG BILLY FIELDS RD (JAN)
0013,UNK,MARQUETTE HEIGHTS,TAZEWELL,IL,40.62,-89.6,TREE LIMBS AND POWER LINES DOWN. REPORT VIA TWITTER. TIME ESTIMATED. (ILX)
0411,64,2 NW EDGEWOOD,SANTA FE,NM,35.09,-106.22,(ABQ)
Time,Size,Location,County,State,Lat,Lon,Comments
2010,100,2 SE REDLANDS,MESA,CO,39.06,-108.61,IN THE RIDGES SUBDIVISON. (GJT)
2118,100,ST. CLAIR SHORES,MACOMB,MI,42.49,-82.89,(DTX)
2125,100,GROSSE POINTE SHORES,WAYNE,MI,42.45,-82.87,(DTX)
2236,100,5 NE VICTORIA,KNOX,IL,41.08,-90.03,(ILX)
2353,100,CORALVILLE,JOHNSON,IA,41.69,-91.6,REPORTED VIA TWITTER. (DVN)
