Time,F_Scale,Location,County,State,Lat,Lon,Comments
1828,UNK,OGDEN,NEW HANOVER,NC,34.27,-77.8,*** 1 INJ *** EF1 TORNADO. 1.75 MILE NORTHEAST TRACK. INITIAL TOUCH DOWN IN LANDFALL AT 228 PM. WAS NOT ON THE GROUND THE ENTIRE TIME. LIFTED UP IN OGDEN AT 235 PM. UNK (ILM)
Time,Speed,Location,County,State,Lat,Lon,Comments
2230,62,5 NW GRANTSVILLE,TOOELE,UT,40.64,-112.53,SEMI-TRUCK BLOWN OVER ON I-80 (SLC)
2235,60,7 S FALLON MUNICIPAL AI,CHURCHILL,NV,39.4,-118.75,METEOROLOGIST FROM FALLON NAS RECORDED A DOWNBURST TO THE WEST OF FALLON NAS WITH WINDS ON SITE OF 43G52 KTS AND VISIBILITY REDUCED BETWEEN 1 AND 2 MILES. (REV)
0030,63,9 N LAKESIDE,BOX ELDER,UT,41.33,-112.86,(SLC)
0044,63,17 NW MOAB,GRAND,UT,38.76,-109.75,ASOS STATION CANYONLANDS FIELD AIRPORT /CNY/ (GJT)
0210,69,24 SSW DUGWAY,TOOELE,UT,39.92,-112.94,(SLC)
Time,Size,Location,County,State,Lat,Lon,Comments
1940,100,YUBA CITY,SUTTER,CA,39.14,-121.62,1" HAIL NEAR YUBA CITY. (STO)
2000,125,YUBA CITY,SUTTER,CA,39.14,-121.62,(STO)
0100,125,10 W COVE,UNION,OR,45.3,-118.02,PORTLAND TELEVISION STATION TWEETED A PHOTO FROM A VIEWER NEAR COVE OF 2 HAILSTONES LARGER THAN A QUARTER. TIME AND LOCATION ESTIMATED FROM RADAR AND THE TWEET. (PDT)
0205,100,13 E ELGIN,WALLOWA,OR,45.56,-117.65,(PDT)
