Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1205,UNK,2 SSW HONEYVILLE,LAGRANGE,IN,41.55,-85.63,A WET MICROBURST IMPACTED SEVERAL WOOD AND STEEL POWER POLES ALONG COUNTY ROAD 600 S BETWEEN COUNTY ROADS 1000 AND 1100 WEST. (IWX)
1723,UNK,MIDLAND CITY,DE WITT,IL,40.15,-89.13,LIMBS AND WIRES REPORTED DOWN IN THE CITY. (ILX)
1845,UNK,ROSSVILLE,VERMILION,IL,40.38,-87.67,REPORTS OF POWER OUT IN ROSSVILLE AND LOCATIONS NORTHWARD TO HOOPESTON. (ILX)
2023,UNK,3 NNW DAYTON,TIPPECANOE,IN,40.42,-86.8,911 CENTER REPORTS LARGE TREE LIMB DOWN NEAR COUNTY ROAD 550 EAST. TIME ESTIMATED FROM RADAR. (IND)
2100,UNK,3 ENE BURLINGTON,HOWARD,IN,40.49,-86.35,30 FOOT TALL HEALTHY TREE BLOWN OVER. TIME ESTIMATED FROM RADAR. (IND)
2150,UNK,1 NE COCHRANTON,CRAWFORD,PA,41.52,-80.04,LARGE BRANCH TOOK SEVERAL WIRES DOWN AT ROUTE 173 AND 322 INTERSECTION. (CLE)
2153,UNK,2 W BETTSVILLE,SENECA,OH,41.24,-83.27,ONE TREE AND SEVERAL OTHER BRANCHES DOWN. (CLE)
2205,UNK,1 SSE BRITTON,LENAWEE,MI,41.97,-83.82,LENAWEE COUNTY CENTRAL DISPATCH REPORTS NUMEROUS TREES DOWN IN AREAS EAST OF ADRIAN. (DTX)
2210,UNK,1 NE ROLLING HILLS,ALLEN,IN,41.03,-85.26,A FEW SMALLER TREE LIMBS WERE SNAPPED NEAR JEFFERSON BLVD AND I 69. (IWX)
2223,UNK,3 NNW DUNDEE,MONROE,MI,42,-83.67,MONROE COUNTY CENTRAL DISPATCH REPORTS SEVERAL POWER LINES DOWNED AROUND THE DUNDEE AREA. (DTX)
2238,UNK,WILLSHIRE,VAN WERT,OH,40.75,-84.79,POWER LINES DOWN IN WILLSHIRE. POWER OUT IN VILLAGE. LARGE TREE DOWN. (IWX)
2240,UNK,5 N OIL CITY,VENANGO,PA,41.5,-79.7,MULTIPLE TREES REPORTED DOWN NORTH OF OIL CITY. (PBZ)
2333,UNK,GROVE,DELAWARE,OK,36.59,-94.77,NUMEROUS TREES DOWN AND POWER OUTAGES IN TOWN. CAR PORT SEVERELY DAMAGED. (TSA)
2335,73,GROVE,DELAWARE,OK,36.59,-94.77,(TSA)
0000,UNK,4 SW SALINA,MAYES,OK,36.25,-95.2,MULTIPLE TREES SNAPPED AND ROOF DAMAGE TO A HOME. (TSA)
0005,58,1 N RINGLING,JEFFERSON,OK,34.19,-97.59,(OUN)
0135,60,GENE AUTRY,CARTER,OK,34.28,-97.04,MEASURED AT ARDMORE AIRPORT. (OUN)
Time,Size,Location,County,State,Lat,Lon,Comments
2039,100,1 N FRIENDSHIP,ALLEGANY,NY,42.22,-78.14,(BUF)
2145,100,HEALDTON,CARTER,OK,34.23,-97.49,(OUN)
2242,125,CARLETON,MONROE,MI,42.06,-83.39,PHOTOS OF HAIL LARGER THAN A QUARTER RECEIVED VIA TWITTER. (DTX)
