Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2106,UNK,GRAFORD,PALO PINTO,TX,32.93,-98.25,POWER LINES DOWN AND DUMPSTERS BLOWN OVER (FWD)
Time,Size,Location,County,State,Lat,Lon,Comments
2109,125,2 SE GRAFORD,PALO PINTO,TX,32.91,-98.23,(FWD)
2134,100,PEASTER,PARKER,TX,32.87,-97.85,(FWD)
2150,100,MINERAL WELLS,PALO PINTO,TX,32.8,-98.1,(FWD)
2208,125,4 NE WILLOW PARK,PARKER,TX,32.8,-97.6,OFF FARMER ROAD (FM 3325) 4 MILES NORTH OF I-20. (FWD)
2226,175,10 S WEATHERFORD,PARKER,TX,32.63,-97.8,(FWD)
2308,200,6 N GLEN ROSE,SOMERVELL,TX,32.32,-97.75,(FWD)
2311,100,NORTH RICHLAND HILLS,TARRANT,TX,32.83,-97.25,(FWD)
2354,100,RIO VISTA,JOHNSON,TX,32.23,-97.38,(FWD)
0012,150,MIDLOTHIAN,ELLIS,TX,32.48,-96.98,(FWD)
0030,100,WAXAHACHIE,ELLIS,TX,32.4,-96.85,(FWD)
