Time,F-Scale,Location,County,State,Lat,Lon,Comments
2210,UNK,NEWCOMERSTOWN,TUSCARAWAS,OH,40.27,-81.6,TORNADO ON GROUND UNCONFIRMED (PBZ)
2220,UNK,NEWCOMERSTOWN,TUSCARAWAS,OH,40.27,-81.6,TORNADO ON GROUND UNCONFIRMED (PBZ)
Time,Speed,Location,County,State,Lat,Lon,Comments
1410,UNK,LOUISA,LOUISA,VA,38.02,-78,SEVERAL LARGE TREES...POWER POLES...POWER LINES AND BRANCHES DOWN COUNTY WIDE IN LOUISA COUNTY. TREES REPORTED DOWN ON HOMES AND CARS IN MINERAL. (AKQ)
1518,60,7 S FAULKTON,FAULK,SD,44.93,-99.13,STRONG WIND GUSTS TO 60 MPH WITH HEAVY RAIN (ABR)
1525,60,3 SE ROCHELLE,LEE,IL,41.89,-89.02,AT I-88 AND I39 (LOT)
1540,60,MIRANDA,FAULK,SD,44.97,-98.96,60 MPH GUSTS REPORTED NEAR MIRANDA (ABR)
1545,62,MAPLE PARK,KANE,IL,41.91,-88.59,I-88 AND KESLINGER RD (LOT)
1554,UNK,GENEVA,KANE,IL,41.88,-88.31,SEVERAL TREES DOWN ON VEHICLES AND POWER LINES (LOT)
1555,74,FRANKLIN/J_B_ROSE,ISLE OF WIGHT,VA,36.7,-76.9,(AKQ)
1556,63,FORT EUSTIS,CITY OF NEWPORT N,VA,37.13,-76.62,(AKQ)
1630,UNK,GENEVA,KANE,IL,41.88,-88.31,POWER LINES DOWN. ESTIMATED WIND SPEEDS 60 MPH. (LOT)
1715,76,2 WNW POTTAWATTOMIE PAR,LMZ046,IN,41.74,-86.91,(IWX)
1720,UNK,MICHIGAN CITY,LA PORTE,IN,41.71,-86.9,NEWS MEDIA REPORTS TREES DOWN THROUGHOUT MICHIGAN CITY. TIME ESTIMATED FROM RADAR. (IWX)
1742,62,4 NW SOUTH BEND,ST. JOSEPH,IN,41.7,-86.31,(IWX)
1757,UNK,CULVER,MARSHALL,IN,41.22,-86.42,SMALL TO MEDIUM SIZED BRANCHES DOWN. WOODEN GOLF COURSE SIGN BLOWN DOWN. (IWX)
1801,UNK,MISHAWAKA,ST. JOSEPH,IN,41.66,-86.16,LARGE TREE ON TOP OF A CAR BLOCKING THE STREET (IWX)
1804,UNK,ELKHART,ELKHART,IN,41.68,-85.98,MULTIPLE REPORTS OF 4 INCH DIAMETER TREE LIMBS DOWN. POWER OUTAGES AT SR15 AND US20. (IWX)
1805,UNK,NAPPANEE,ELKHART,IN,41.44,-86,LARGE TREE DOWN ACROSS THE ROAD. POWER LINES DOWN. (IWX)
1806,65,ROCHESTER,FULTON,IN,41.06,-86.22,MANY TREES AND TREE LIMBS DOWN IN THE COUNTY. (IWX)
1808,UNK,ROCHESTER,FULTON,IN,41.06,-86.22,STATE POLICE REPORTS TREES DOWN AND WIDESPREAD POWER OUTAGES IN ROCHESTER. TIME ESTIMATED FROM RADAR. (IWX)
1816,61,4 SE GOSHEN,ELKHART,IN,41.53,-85.79,(IWX)
1819,UNK,WINONA LAKE,KOSCIUSKO,IN,41.23,-85.82,FOR APPROXIMATELY 7 MINUTES WIND BLEW AN ESTIMATED 65 TO 70 MPH....MULTIPLE TREES DOWN AND MULTIPLE TREE LIMBS ARE DOWN. (IWX)
1820,60,TIPPECANOE,MARSHALL,IN,41.21,-86.11,ESTIMATED 60 MPH WIND GUST WITH MULTIPLE SMALL TREE LIMBS DOWN (IWX)
1820,UNK,2 SE SYRACUSE,KOSCIUSKO,IN,41.41,-85.73,2FT DIAMETER OAK TREE DOWN ON HOUSE ON N. OGDEN PT ROAD (IWX)
1832,UNK,DENVER,MIAMI,IN,40.87,-86.08,PARTIALLY CRACKED TREE WAS BLOWN OVER ONTO HOUSE AT 935 N AND WARSAW TRAIL N (IWX)
1834,UNK,COLUMBIA CITY,WHITLEY,IN,41.16,-85.49,MULTIPLE TREES DOWN THROUGHOUT THE COUNTY. PEA SIZED HAIL. POWER LINES DOWN. 2 HOUSE FIRES AS A RESULT. (IWX)
1838,65,5 SSW LEO-CEDARVILLE,ALLEN,IN,41.15,-85.05,(IWX)
1840,UNK,DELPHI,CARROLL,IN,40.58,-86.67,TREES AND POWER LINES REPORTED DOWN AT SEVERAL SPOTS ACROSS THE COUNTY. TIME ESTIMATED FROM RADAR DATA. (IND)
1840,70,2 NW BUNKER HILL,MIAMI,IN,40.68,-86.13,ESTIMATED 70 MPH WIND GUST NEAR GRISSOM AFB. SHINGLES BLOW OFF OF A ROOF. (IWX)
1840,60,2 NE WABASH,WABASH,IN,40.82,-85.8,MEASURED AT WABASH COUNTY CENTRAL DISPATCH (IWX)
1841,UNK,3 W MENTONE,FULTON,IN,41.17,-86.09,SEVERAL LARGE BRANCHES DOWN AND ONE TREE DOWN NEAR MENTONE ON STATE ROAD 19 (IWX)
1842,UNK,3 SSW ANDREWS,HUNTINGTON,IN,40.83,-85.62,TREE DOWN ON DIVISION ROAD AND ON 300W NEAR 1100 N (IWX)
1843,64,COLUMBIA CITY,WHITLEY,IN,41.16,-85.49,LARGE UPROOTED TREE WITH 64 MPH WIND GUST (IWX)
1845,UNK,AMBOY,MIAMI,IN,40.6,-85.93,TREE BRANCHES DOWN BLOCKING SECONDARY ROADS IN THE TOWN OF AMBOY (IWX)
1850,UNK,3 NE NINE MILE,ALLEN,IN,41.01,-85.19,30 TREES DOWN IN ONE PARK MANY CLOSE TO 2 FEET IN DIAMETER. 3 OF THE TREES FELL ON CARS. (IWX)
1850,UNK,LAOTTO,NOBLE,IN,41.29,-85.2,LARGE TREE ACROSS 205. ROAD CLOSED. (IWX)
1850,UNK,ASHLEY,DEKALB,IN,41.53,-85.07,REPORT OF TREES UPROOTED AND LIMBS DOWN IN ASHLEY. TIME ESTIMATED FROM RADAR. (IWX)
1854,91,5 SW FORT WAYNE,ALLEN,IN,40.98,-85.19,MEASURED 91 MPH GUST AT FORT WAYNE INTERNATIONAL AIRPORT (IWX)
1858,UNK,LIBERTY CENTER,WELLS,IN,40.7,-85.28,TREES AND POWER LINES DOWN (IWX)
1900,64,1 W MARION,GRANT,IN,40.56,-85.68,AT CORNER OF SR18 AND 325W. ALSO FLAGPOLES DOWN IN MARION. (IWX)
1900,88,5 NE FORT WAYNE,ALLEN,IN,41.13,-85.07,SIDING BLOWN OFF HOUSES...LARGE OAK TREE LIMBS DOWN...PEA SIZED HAIL AS WELL (IWX)
1905,UNK,3 E SHARPSVILLE,TIPTON,IN,40.38,-86.03,POWER OUT AT TRI-CENTRAL HIGH SCHOOL (IND)
