Time,F_Scale,Location,County,State,Lat,Lon,Comments
1705,UNK,5 SW LARGO,PINELLAS,FL,27.86,-82.84,PUBLIC REPORT WITH PICTURE VIA SOCIAL MEDIA OF TORNADIC WATERSPOUT MOVING ONSHORE AT INDIAN SHORES. (TBW)
1738,UNK,3 WNW TAMPA INTERNATION,HILLSBOROUGH,FL,28,-82.58,PUBLIC REPORTS TORNADO TOUCHDOWN WITH FLYING DEBRIS NEAR HANA AVE. AND HANLEY RD. (TBW)
1930,UNK,1 SSW OKEELANTA,PALM BEACH,FL,26.58,-80.72,MULTIPLE EYE-WITNESSES OBSERVED BRIEF TORNADO TOUCHDOWN. POWER LINES DOWN IN VICINITY OF OKEELANTA ROAD AND HIGHWAY 27. DAMAGE CONSISTENT WITH THAT OF EF-0 TORNADO. (MFL)
Time,Speed,Location,County,State,Lat,Lon,Comments
1715,UNK,3 SSW CLEARWATER,PINELLAS,FL,27.92,-82.79,SEVERAL LARGE BRANCHES DOWN. FENCE AND SHED DAMAGED. LOCATION ESTIMATED BETWEEN LARGO AND BELLEAIR. (TBW)
1800,UNK,1 NW SOUTH NAPLES,COLLIER,FL,26.12,-81.76,SEVERAL FEET DIAMETER TREE BRANCH DOWNED NEAR COLLIER COUNTY GOVERNMENT CENTER. (MFL)
1815,UNK,FORT MYERS,LEE,FL,26.63,-81.85,ESTIMATED 45 MPH WIND. FREE STANDING OUTHOUSE KNOCKED OVER ON ITS SIDE. SMALL PALM TREE WITH WOOD BRACES BLOWN OVER. AND BROKEN FROND FROM A 15 FOOT PALM TREE. (TBW)
1829,58,1 ESE IMMOKALEE,COLLIER,FL,26.41,-81.42,A THUNDERSTORM WIND GUST OF 58 MPH WAS RECORDED AT THE WEATHERBUG STATION AT IMMOKALEE (MFL)
1900,60,10 SSE BIG CYPRESS RESE,COLLIER,FL,26.17,-80.9,PEA SIZED HAIL AND 60 MPH WINDS ALONG INTERSTATE 75 NEAR MICCOSUKEE INDIAN RESERVATION. (MFL)
1930,UNK,1 SSW OKEELANTA,PALM BEACH,FL,26.58,-80.72,MULTIPLE POWER LINES DOWN FROM POSSIBLE TORNADO. (MFL)
1950,65,1 SSW MARKHAM PARK,BROWARD,FL,26.12,-80.36,TREE BRANCHES OF 10 INCHES DIAMETER ALSO DOWN. (MFL)
1950,60,BOCA RATON,PALM BEACH,FL,26.36,-80.1,MEMBER OF THE PUBLIC ESTIMATED WIND GUST OF 60 MPH AND ALSO REPORTED POWER OUTAGES IN THE BOCA RATON AREA. (MFL)
2000,UNK,1 ESE NORTH PERRY AIRPO,BROWARD,FL,26,-80.23,MULTIPLE BRANCHES DOWN ON HOME IN PINES VILLAGE. (MFL)
2001,70,2 N POMPANO BEACH AIRPO,BROWARD,FL,26.28,-80.12,WEATHERBUG MESONET SITE ATOP A MULTI-STORY BUILDING REPORTED A WIND GUST OF 70 MPH. (MFL)
2010,65,2 SSE DELRAY BEACH,PALM BEACH,FL,26.43,-80.08,DELRAY BEACH FIRE DEPARTMENT ESTIMATED WIND GUSTS UP TO 65 MPH. ALSO REPORTED THAT SEVERAL TREE BRANCHES FELL ON A TOWNHOME CAUSING MINOR DAMAGE. (MFL)
2014,59,2 SW PALM BEACH,PALM BEACH,FL,26.68,-80.06,WEATHERBUG MESONET SITE REPORTED A WIND GUST OF 59 MPH. (MFL)
2015,UNK,1 W DAVIE DOWNTOWN,BROWARD,FL,26.08,-80.25,DOWNED TREE ALONG SOUTH UNIVERSITY DRIVE NEAR THE GRAND OAKS GOLF COURSE. (MFL)
Time,Size,Location,County,State,Lat,Lon,Comments
