Time,F-Scale,Location,County,State,Lat,Lon,Comments
1942,UNK,2 SSE BRUNSWICK,GLYNN,GA,31.12,-81.46,A TORNADO CONTINUED NEAR THE INTRACOASTAL WATERWAY IN THE VICINITY OF THE SIDNEY LANIER BRIDGE. THE TORNADO WAS BECOMING RAINWRAPPED AND WAS OVER MARSH AREAS. (JAX)
2000,UNK,4 S BIG SPRINGS,DEUEL,NE,41.01,-102.07,BRIEF TOUCHDOWN OVER OPEN RANGELAND. (LBF)
Time,Speed,Location,County,State,Lat,Lon,Comments
1445,UNK,EZEL,MORGAN,KY,37.89,-83.44,A FEW TREES BLOWN DOWN. (JKL)
1630,UNK,2 NW CHURCHVILLE,AUGUSTA,VA,38.25,-79.19,BRANCHES DOWN BLOCKING HALF OF ROUTE 250. (LWX)
1650,UNK,HERNDON,NORTHUMBERLAND,PA,40.71,-76.84,TREES DOWN. (CTP)
1707,UNK,BROADWAY,ROCKINGHAM,VA,38.61,-78.8,A TREE FELL ONTO THE ROAD IN BROADWAY. (LWX)
1708,UNK,CHATTAROY,MINGO,WV,37.7,-82.28,TREES DOWN. 1255PM (RLX)
1709,UNK,5 S FORT LORAMIE,SHELBY,OH,40.27,-84.37,TREE DOWN ON RANGELINE RD NEAR SR 66. TIME ESTIMATED FROM RADAR. (ILN)
1714,UNK,2 NW HARSHAVILLE,BEAVER,PA,40.57,-80.45,NUMEROUS TREES DOWN ALONG STATE ROUTE 151 IN HANOVER TOWNSHIP. (PBZ)
1720,UNK,2 SSW ALBIN,FREDERICK,VA,39.19,-78.22,TREE DOWN NEAR INTERSECTION OF ROUND HILL RD AND LIMESTONE LN (LWX)
1720,UNK,CHESTER,HANCOCK,WV,40.61,-80.56,TREES REPORTED DOWN ALONG SHADYS RUN ROAD. (PBZ)
1725,UNK,1 WNW GREENWOOD LAKE,ORANGE,NY,41.22,-74.3,TREES DOWN ON ROUTE 210 NEAR GREENWOOD LAKE (OKX)
1730,UNK,HOOKSTOWN,BEAVER,PA,40.6,-80.47,NUMEROUS TREES REPORTED DOWN ACROSS GREENE... INDEPENDENCE TOWNSHIPS. (PBZ)
1730,UNK,ONTARIO,RICHLAND,OH,40.77,-82.61,GUTTER AND SHINGLES RIPPED OFF OF HOUSE. LARGE TREE BRANCHES DOWN. (CLE)
1735,63,1 WNW WINDSOR LOCKS,HARTFORD,CT,41.93,-72.68,(BOX)
1740,UNK,1 W GLEN COVE,NASSAU,NY,40.87,-73.66,MORGAN PARK LANDING RD. TREE DOWN ON CAR. GAZEBO BLOWN OVER. SEVERAL INJURIES. (OKX)
1743,UNK,1 NW CLARY,SHENANDOAH,VA,39.03,-78.38,TREE DOWN ON ROUTE 55 NEAR BACK ROAD. (LWX)
1746,UNK,3 S STEPHENSON,FREDERICK,VA,39.19,-78.1,MULTIPLE TREES DOWN ON 400 BLOCK OF WOODS MILL RD (LWX)
1752,UNK,NEW CUMBERLAND,HANCOCK,WV,40.5,-80.61,SEVERAL TREES DOWN (PBZ)
1753,UNK,6 SE MILLERSBURG,HOLMES,OH,40.49,-81.83,SEVERAL LARGE BRANCHES DOWN NEAR BECKS MILLS (CLE)
1800,UNK,1 ENE OLD FIELDS,HARDY,WV,39.14,-78.93,SEVERAL TREES DOWN JUST EAST OF OLD FIELDS. (LWX)
1805,UNK,5 NE CARLISLE,CUMBERLAND,PA,40.25,-77.14,LARGE BRANCHES DOWN. (CTP)
1808,UNK,3 N NEW BREMEN,AUGLAIZE,OH,40.48,-84.38,A FEW 6 INCH DIAMETER LIMBS DOWN NORTH OF NEW BREMEN. (ILN)
1810,UNK,4 E WEXFORD,ALLEGHENY,PA,40.63,-79.97,TREES DOWN IN NORTH PARK (PBZ)
1810,UNK,BERLIN,HARTFORD,CT,41.62,-72.75,TREE DOWN (BOX)
1814,UNK,STEUBENVILLE,JEFFERSON,OH,40.37,-80.65,TREES DOWN (PBZ)
1814,UNK,CLINTON CORNERS,DUTCHESS,NY,41.83,-73.76,TREES AND WIRES DOWN (ALY)
1814,UNK,LYNN,ESSEX,MA,42.47,-70.96,TREE DOWN TOWER COURT (BOX)
1815,UNK,LONDON,LAUREL,KY,37.13,-84.08,LARGE TREE LIMB DOWN BLOCKING THE ROAD ON FOISTER HEIGHTS STREET. (JKL)
1815,UNK,DILLSBURG,YORK,PA,40.11,-77.03,TREES DOWN IN CARROLL TOWNSHIP (CTP)
1815,65,HARMON,WESTCHESTER,NY,41.2,-73.89,(OKX)
1815,UNK,SHARON,LITCHFIELD,CT,41.88,-73.47,MULTIPLE TREES AND WIRES DOWN (ALY)
1816,UNK,3 SE INDIANAPOLIS INT'L,MARION,IN,39.69,-86.25,LARGE HEALTHY TREE DOWN ON HIGH SCHOOL ROAD (IND)
1818,UNK,HARRISBURG,DAUPHIN,PA,40.28,-76.88,TREES DOWN. (CTP)
1820,UNK,BALDWIN,ALLEGHENY,PA,40.36,-79.97,TREE LIMB DOWNS IN JEFFERSON MEMORIAL CEMETARY (PBZ)
1826,UNK,RIO,HARDY,WV,39.13,-78.67,A TREE WAS DOWN NEAR RIO. (LWX)
1827,UNK,GLASTONBURY,HARTFORD,CT,41.7,-72.6,TREE DOWN ON ROUTE 17 (BOX)
1828,UNK,1 NNW GRAVEL SPRINGS,FREDERICK,VA,39.1,-78.45,TREE DOWN ON BACK CREEK RD AND WARDENSVILLE PIKE (LWX)
1829,UNK,MAHWAH,BERGEN,NJ,41.09,-74.14,WIRES DOWN ACROSS ROUTE 17 (OKX)
1830,UNK,2 ENE DURHAM,DURHAM,NC,35.99,-78.88,1 TREE DOWN AT 110 NORTH HYDE PARK AVENUE (RAH)
1830,UNK,MARION,FRANKLIN,PA,39.86,-77.67,TREES DOWN. (CTP)
1831,UNK,CADIZ,HARRISON,OH,40.27,-81,TREES DOWN (PBZ)
1834,UNK,PAXTONIA,DAUPHIN,PA,40.32,-76.79,TREES DOWN. ESTIMATED 90 MPH WIND. (CTP)
1835,UNK,CHAINTOWN,WESTMORELAND,PA,40.1,-79.66,TREES DOWN (PBZ)
1835,UNK,MCKEESPORT,ALLEGHENY,PA,40.34,-79.84,TREES DOWN (PBZ)
1835,UNK,TRAFFORD,WESTMORELAND,PA,40.39,-79.76,NUMEROUS TREES DOWN (PBZ)
1835,63,1 WNW WINDSOR LOCKS,HARTFORD,CT,41.93,-72.68,(BOX)
1841,UNK,WEST CARROLLTON,MONTGOMERY,OH,39.67,-84.25,SOME 3 TO 5 INCH DIAMETER LIMBS DOWN. (ILN)
1845,UNK,2 S WAR HILL PARK,FORSYTH,GA,34.3,-83.96,EMERGENCY MANAGER REPORTED 7-10 TREES DOWN IN THE OLD KEITHS BRIDGE ROAD...PERRY ROAD AND TRUMAN MOUNTAIN ROAD AREA. (FFC)
