Time,F_Scale,Location,County,State,Lat,Lon,Comments
2320,UNK,9 NNW STRATTON NE,HITCHCOCK,NE,40.26,-101.32,DELAYED REPORT. LANDSPOUT TORNADO. SEEN LOOKING NORTHWEST FROM THE JUNCTION OF 718 AND DR 350. REPORT RELAYED WITH VIDEO VIA SOCIAL MEDIA. (GLD)
Time,Speed,Location,County,State,Lat,Lon,Comments
2027,UNK,3 NNW STONY POINT,ALBEMARLE,VA,38.16,-78.39,TREE DOWN ON WIRES ON WATTS PASSAGE BLOCKING THE ENTIRE ROADWAY NEAR SYLVAN LANE. (LWX)
2130,UNK,3 N ARLINGTON,Duval,FL,30.37,-81.61,A FEW TREE BRANCHES REPORTED DOWN OFF OF UNIVERSITY BLVD N NEAR BLUE CYPRESS PARK. (JAX)
2227,UNK,6 E WINGINA,BUCKINGHAM,VA,37.62,-78.61,ONE TREE DOWN ON PATTIE ROAD. TIME ESTIMATED. (RNK)
2300,UNK,6 ESE ALBUQUERQUE,BERNALILLO,NM,35.08,-106.53,A LARGE COTTONWOOD TREE BLOWN DOWN AT LOS ALTOS PARK (ABQ)
2353,60,12 NNW RULETON,SHERMAN,KS,39.5,-101.92,PEA-SIZED HAIL AND TREE BRANCHES DOWN 4 INCHES IN DIAMETER. 7640 RD 8. (GLD)
0030,UNK,5 NNE STRATTON NE,HITCHCOCK,NE,40.21,-101.18,VIDEO RECEIVED FROM SPOTTER OF HIGH WINDS AND A SMALL GRAIN SILO ROLLING AS THE WIND PUSHED IT. TIME IS ESTIMATED. (GLD)
Time,Size,Location,County,State,Lat,Lon,Comments
2031,100,2 N STONY POINT,ALBEMARLE,VA,38.14,-78.37,NICKEL TO QUARTER SIZE HAIL (LWX)
0144,175,3 W GILLETT GROVE,CLAY,IA,43.02,-95.09,(FSD)
