Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1400,UNK,2 SSW STONEMILL CREEK,GULF,FL,30.11,-85.19,TREE DOWN ACROSS POWER LINES AND BLOCKING LAKE GROVE ROAD. (TAE)
1830,UNK,3 NW OCEAN ISLE BEACH,BRUNSWICK,NC,33.92,-78.47,TREE DOWN ON A CAR ON THE MAINLAND SIDE OF OCEAN ISLE BEACH. FIRE DEPARTMENT HAS BEEN DISPATCHED (ILM)
1850,UNK,FAISON,DUPLIN,NC,35.12,-78.14,NUMEROUS TREES DOWN BETWEEN THE FAISON AND CALYPSO AREA (MHX)
1852,62,2 N MASARYKTOWN,HERNANDO,FL,28.47,-82.46,ASOS STATION HERNANDO COUNTY AIRPORT /BKV/ (TBW)
1905,UNK,2 SSE SILVER SPRINGS SH,MARION,FL,29.08,-82,THE COUNTY ROADS DEPARTMENT REPORTED NUMEROUS TREES DOWN. THE TIME GIVEN WAS BASED ON RADAR. (JAX)
1940,60,JACKSONVILLE,ONSLOW,NC,34.76,-77.4,ESTIMATED WIND GUST TO 60MPH ON GUM BRANCH ROAD (MHX)
1940,UNK,JACKSONVILLE,ONSLOW,NC,34.76,-77.4,DAMAGE TO SKATE PARK IN JACKSONVILLE COMMONS RECREATIONAL CENTER. FENCE AND SEVERAL SKATE RAMPS WERE DAMAGED. TIME ESTIMATED BY RADAR. (MHX)
1945,UNK,10 E WEIRSDALE,MARION,FL,28.98,-81.76,THE DIVISION OF PUBLIC SAFETY REPORTED A LARGE TREE DOWN NEAR HIGHWAYS 42 AND 450. THE TIME GIVEN WAS BASED ON RADAR. (JAX)
2000,60,GREENVILLE,PITT,NC,35.6,-77.37,ESTIMATED WIND GUST TO 60 MPH IN GREENVILLE. SHOOK THE HOUSE AND KNOECKED DOWN A TREE LIMB. (MHX)
2010,UNK,3 WSW FERNDALE,LAKE,FL,28.61,-81.75,DOWNBURST TOPPLED AN OLD OAK TREE ONTO A HOUSE ON SULLIVAN RD IN CLERMONT...ESTIMATED WINDS AROUND 50 MPH...REPORT FROM CF NEWS 13 (MLB)
2131,UNK,5 ESE DANVILLE CITY,PITTSYLVANIA,VA,36.57,-79.33,A BARN SEVERELY DAMAGED BY STRAIGHT LINE WINDS. (RNK)
2200,72,4 NW HAULOVER CANAL,BREVARD,FL,28.78,-80.8,CAPE CANAVERAL WIND TOWER 421 (MLB)
Time,Size,Location,County,State,Lat,Lon,Comments
1456,100,ARITON,DALE,AL,31.6,-85.71,FACEBOOK PICTURE WITH HAIL STONE AND A QUARTER. (TAE)
