Time,F_Scale,Location,County,State,Lat,Lon,Comments
2201,UNK,9 SSE WILCO,HARTLEY,TX,35.92,-102.23,BRIEF TORNADO TOUCHDOWN REPORTED BY 3 STORM CHASERS AND 1 STORM SPOTTER. (AMA)
2207,UNK,7 SE WILCO,HARTLEY,TX,35.97,-102.2,MULTIPLE STORM CHASERS REPORTED A TORNADO... POSSIBLY RAIN WRAPPED... ON THE GROUND. PICTURE CONFIRMATION SENT. (AMA)
2220,UNK,9 SW CACTUS,MOORE,TX,35.96,-102.12,MULTIPLE STORM CHASERS REPORTED A TORNADO... POSSIBLY RAIN WRAPPED... ON THE GROUND. PICTURE CONFIRMATION SENT. (AMA)
2243,UNK,2 SSW VEGA,OLDHAM,TX,35.22,-102.44,BRIEF TORNADO TOUCHDOWN CONFIRMED FROM MULTIPLE VIDEOS RECEIVED. (AMA)
0010,UNK,1 W GALETON,WELD,CO,40.52,-104.6,LANDSPOUT DID NOT CAUSE DAMAGE... DEBRIS INCLUDED FEED BAGS BEING STREWN ABOUT. (BOU)
0057,UNK,6 WSW CANYON,RANDALL,TX,34.94,-102.01,PICTURE AND WITNESS CONFIRMATION OF TORNADO TOUCHDOWN. (AMA)
Time,Speed,Location,County,State,Lat,Lon,Comments
1655,59,4 ESE ERICK,BECKHAM,OK,35.19,-99.8,(OUN)
1930,UNK,LEESBURG,LOUDOUN,VA,39.1,-77.56,DOWNED TREE NEAR RIVERSIDE PARKWAY AND DEEFIELD AVE (LWX)
1935,59,LEESBURG EXEC ARPT,LOUDOUN,VA,39.08,-77.56,(LWX)
1946,UNK,2 SW GREAT FALLS,FAIRFAX,VA,38.99,-77.31,TWO TREES DOWN IN THE 1000 BLOCK OF VA-674 SPRINGVALE ROAD. (LWX)
1949,UNK,GAITHERSBURG,MONTGOMERY,MD,39.14,-77.22,DOWNED TREE ON THE 7800 BLOCK OF IVYMOUNT TERRACE (LWX)
1951,UNK,3 SW CENTREVILLE,FAIRFAX,VA,38.82,-77.48,TREE DOWN IN THE 15400 BLOCK OF VA-658 COMPTON ROAD. (LWX)
1954,UNK,1 NNW GLEN ECHO,MONTGOMERY,MD,38.98,-77.15,TOP HALF OF LARGE HARDWOOD TREE SNAPPED OFF ON LOCH LOMOND DRIVE. (LWX)
1955,58,2 WSW GARRETT PARK,MONTGOMERY,MD,39.03,-77.13,(LWX)
2002,UNK,1 WSW ADAMS MORGAN,DISTRICT OF COLUM,DC,38.92,-77.06,TREE DOWN ON WATERSIDE DRIVE NORTHWEST BETWEEN ROCK CREEK AND POTOMAC PARKWAY NORTHWEST AND MASSACHUSETTS AVENUE NORTHWEST. (LWX)
2004,UNK,1 ENE RAVENSWORTH,FAIRFAX,VA,38.81,-77.2,TREE DOWN ON WIRES IN THE 4200 BLOCK OF SHENANDOAH AVENUE. (LWX)
2010,59,REAGAN NATIONAL ARPT,ARLINGTON,VA,38.85,-77.03,(LWX)
2010,58,1 NE BLADENSBURG,PRINCE GEORGES,MD,38.95,-76.92,(LWX)
2015,UNK,1 NNW KETTERING,PRINCE GEORGES,MD,38.9,-76.79,TREE DOWN NEAR THE INTERSECTION OF MD-193 ENTERPRISE ROAD/WATKINS PARK DRIVE AND MD-214 CENTRAL AVENUE. (LWX)
2030,58,GALESVILLE,ANNE ARUNDEL,MD,38.85,-76.54,(LWX)
2042,UNK,1 W NORTH BEACH,CALVERT,MD,38.71,-76.56,A TREE FELL ON A HOUSE IN THE 9600 BLOCK OF RIDGE VIEW DRIVE. (LWX)
2107,UNK,FREDERICKSBURG,CITY OF FREDERICK,VA,38.3,-77.49,NUMEROUS TREES AND WIRES DOWN THROUGHOUT THE CITY. (LWX)
2112,UNK,2 SSE PASSAPATANZY,KING GEORGE,VA,38.27,-77.3,POWER LINES DOWN NEAR THE INTERSECTION OF VA-605 BLOOMSBURY ROAD AND BRANDY LANE. (LWX)
2114,UNK,1 NE STONES CORNER,STAFFORD,VA,38.34,-77.38,NUMEROUS TREES AND WIRES DOWN. (LWX)
2115,UNK,4 WNW THORNBURG,SPOTSYLVANIA,VA,38.15,-77.59,MULTIPLE TREES AND WIRES DOWN. (LWX)
