Time,F-Scale,Location,County,State,Lat,Lon,Comments
1658,UNK,2 N HAYTI,PEMISCOT,MO,36.26,-89.75,NUMEROUS REPORTS OF A BRIEF TORNADO ON THE GROUND. (MEG)
1830,UNK,1 NE MARSTON,NEW MADRID,MO,36.53,-89.6,...UNCONFIRMED...REPORTED TO LAW ENFORCEMENT BY GENERAL PUBLIC. (PAH)
Time,Speed,Location,County,State,Lat,Lon,Comments
1212,UNK,4 SSE YAZOO CITY,YAZOO,MS,32.81,-90.38,TREE DOWN ON A POWERLINE AT LAKESHORE DRIVE (JAN)
1512,UNK,2 E TOMBIGBEE RIVER AT,GREENE,AL,32.85,-88.12,TREE REPORTED DOWN ON ALABAMA HIGHWAY 39 ABOUT 2 MILES NORTHEAST OF GAINESVILLE. (BMX)
1525,UNK,HEIDELBERG,JASPER,MS,31.89,-88.99,COUPLE OF TREES DOWN IN AREA AROUND HEIDELBERG. ALSO HAD REPORTS OF HAIL OF UNKNOWN SIZE. (JAN)
1637,UNK,4 NNE UNIONTOWN,PERRY,AL,32.5,-87.47,SEVERAL TREES REPORTED DOWN BY PERRY COUNTY HIGHWAY DEPT. NEAR THE INTERSECTION OF BUSTER SEALY ROAD AND HIGHWAY 183 (BMX)
1705,UNK,4 WSW SELMA,DALLAS,AL,32.39,-87.09,TREE REPORTED DOWN NEAR SELMA AND PEA SIZED HAIL REPORTED BY COUNTY DEPUTIES (BMX)
1927,UNK,4 ESE TIGERVILLE,GREENVILLE,SC,35.05,-82.31,TREE ON RESIDENCE ALONG CAMP CREEK RD. (GSP)
1936,UNK,5 SW SHILOH,SUMTER,SC,33.9,-80.1,PUBLIC REPORTED TREES DOWN ACROSS I-95 NEAR MILE MARKER 135. (CAE)
1942,UNK,2 NW VICTORIA,COFFEE,AL,31.56,-85.94,A COUPLE OF POWER POLES KNOCKED DOWN BETWEEN CR 87 AND CR 167 IN NORTHERN COFFEE COUNTY. TIME ESTIMATED BY RADAR. (TAE)
1954,UNK,3 NW MOHAWK,GREENE,TN,36.23,-83.09,TREES DOWN ON WELCOME GROVE RD (MRX)
2001,UNK,4 NNE MARIETTA,GREENVILLE,SC,35.08,-82.47,TREE IN ROADWAY AT HART CUT RD,REPORTED BY SC HIGHWAY PATROL. (GSP)
2006,UNK,3 NW BAILEYTON,GREENE,TN,36.36,-82.87,POWERLINES DOWN ON HORTON HIGHWAY. (MRX)
2007,UNK,MARLEY HILL,DALE,AL,31.49,-85.69,TREES DOWN AROUND MARLEY HILL (TAE)
2016,59,OZARK,DALE,AL,31.45,-85.65,EMERGENCY MANAGER REPORTED A MEASURED WIND GUST OF 51 KNOTS AT 316 PM CT IN OZARK. (TAE)
2025,UNK,5 E OZARK,DALE,AL,31.45,-85.57,A FEW TREES REPORTED DOWN IN EASTERN DALE COUNTY. (TAE)
2025,UNK,HEIDELBERG,JASPER,MS,31.89,-88.99,COUPLE OF TREES DOWN IN AREA AROUND HEIDELBERG. ALSO HAD REPORTS OF HAIL OF UNKNOWN SIZE. (JAN)
2030,UNK,DUBLIN,LAURENS,GA,32.54,-82.9,SEVERAL TREES WERE REPORTED DOWN FROM DUBLIN THROUGH NORTHEAST PORTIONS OF THE COUNTY BY THE 911 CALL CENTER. (FFC)
