Time,F_Scale,Location,County,State,Lat,Lon,Comments
1819,UNK,RODANTHE,DARE,NC,35.61,-75.46,OBSERVERS REPORTED WATERSPOUT COMING ONSHORE AT RODANTHE CAMPGROUND. (MHX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1411,UNK,5 SE ENFIELD,HALIFAX,NC,36.14,-77.6,TREES AND POWER-LINES DOWN NEAR THE INTERSECTION OF 13 BRIDGES ROAD AND DOUGLAS HILL FARM ROAD. (RAH)
1529,UNK,RINCON,EFFINGHAM,GA,32.3,-81.24,THE EFFINGHAM COUNTY 911 CALL CENTER RELAYED A REPORT OF A POWER LINE DOWN ALONG LONG BRIDGE ROAD. (CHS)
1546,UNK,2 ENE HARRELLSVILLE,HERTFORD,NC,36.31,-76.75,TREES AND POWERLINES DOWN AND AN IRRIGATION SYSTEM DAMAGED ALONG PAWNEE RD. (AKQ)
1615,UNK,3 ENE PINOPOLIS,BERKELEY,SC,33.24,-79.99,*** 1 FATAL,5 INJ *** THUNDERSTORM WINDS CAPSIZED A PONTOON BOAT ON LAKE MOULTRIE NEAR THE PINOPOLIS DAM. SIX PEOPLE WHERE THROWN INTO THE WATER. LAW ENFORCEMENT HAS C (CHS)
1704,UNK,3 SW GAINESVILLE,ALACHUA,FL,29.64,-82.37,POOL CHAIRS AND TABLE BLOWN INTO POOL BY WINDS NEAR HULL ROAD AND 34TH STREET (JAX)
1712,UNK,1 WNW WEST ASHLEY,CHARLESTON,SC,32.81,-80.03,CHARLESTON COUNTY 911 CENTER REPORTED A TREE DOWN NEAR THE INTERSECTION OF ORLEANS ROAD AND SAVAGE ROAD IN WEST ASHLEY. TIME ESTIMATED BASED ON RADAR. (CHS)
0000,60,1 SSW BISBEE-DOUGLAS AI,COCHISE,AZ,31.45,-109.6,DOUGLAS ASOS REPORTED A 60 MPH WIND GUSTS AT 500 PM MST (TWC)
0238,UNK,TUCSON,PIMA,AZ,32.24,-110.94,HOUGHTON AND DREXEL 4-6 TREE BRANCH DOWN (TWC)
0311,58,TUCSON,PIMA,AZ,32.24,-110.94,U OF A ATMOS WIND SENSOR (TWC)
Time,Size,Location,County,State,Lat,Lon,Comments
2118,100,NW WESTERVILLE,FRANKLIN,OH,40.12,-82.92,(ILN)
2134,100,3 W VALMORA,MORA,NM,35.81,-104.98,(ABQ)
2150,175,GRAFTON,OZAUKEE,WI,43.32,-87.95,(MKX)
2154,125,13 E GLADSTONE,UNION,NM,36.3,-103.74,(ABQ)
2232,100,NW DELAWARE,DELAWARE,OH,40.3,-83.08,(ILN)
2234,100,3 W VALMORA,MORA,NM,35.81,-104.98,(ABQ)
2243,100,1 SE LAS VEGAS,SAN MIGUEL,NM,35.59,-105.21,(ABQ)
2243,100,WATROUS,SAN MIGUEL,NM,35.79,-104.98,(ABQ)
