Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1207,59,PENSACOLA NAVAL BASE,ESCAMBIA,FL,30.36,-87.27,KNPA MEASURED A 51 KNOT OR 59 MPH WIND GUST (MOB)
1745,UNK,3 S EUFAULA,BARBOUR,AL,31.85,-85.15,TREES DOWN SOUTH OF EUFAULA ALONG US431. (BMX)
1830,UNK,1 SSE EDEN,EFFINGHAM,GA,32.16,-81.39,TREE DOWN ON OLD RIVER ROAD OFF OF HIGHWAY 80. (CHS)
1836,67,CLARKSVILLE,MONTGOMERY,TN,36.56,-87.35,(OHX)
1839,UNK,WAVERLY,HUMPHREYS,TN,36.09,-87.79,CURRENTLY A POWER OUTAGE IN THE CITY OF WAVERLY REPORTED BY PUBLIC. TREES AND POWERLINES DOWN IN WAVERLY VERIFIED BY POLICE DISPATCH. (OHX)
1851,UNK,3 W PRITCHARDVILLE,BEAUFORT,SC,32.24,-81.01,THE BEAUFORT COUNTY WARNING POINT RELAYED A REPORT OF A 2 FEET DIAMETER TREE DOWN NEAR THE NEW RIVER BRIDGE. (CHS)
1858,UNK,NE CLOVERDALE,LAUDERDALE,AL,34.94,-87.77,EMERGENCY MANAGER REPROTED NUMEROUS TREES DOWN OF UNKNOWN SIZE DOWN AT THE INTERSECTION OF COUNTY ROAD 8 AND COUNTY ROAD 157. TIME ESTIMATED VIA RADAR. (HUN)
1904,UNK,WAVERLY,HUMPHREYS,TN,36.09,-87.79,CURRENTLY A POWER OUTAGE IN THE CITY OF WAVERLY REPORTED BY PUBLIC. (OHX)
1904,59,6 NW CLARKSVILLE,MONTGOMERY,TN,36.62,-87.42,MEASURED AT CKV ASOS. PK WND 36051/1904 (OHX)
1905,UNK,STENNIS SPACE CENTER,HANCOCK,MS,30.38,-89.6,A COUPLE OF TREES WERE BLOWN DOWN. (LIX)
1905,UNK,CLARKSVILLE,MONTGOMERY,TN,36.56,-87.35,TREES AND POWER LINES REPORTEDLY BLOWN DOWN IN CLARKSVILLE. THIS WAS THE THIRD DAY IN A ROW OF DAMAGE IN THE CITY. (OHX)
1915,UNK,4 N FLORENCE,LAUDERDALE,AL,34.86,-87.68,SEVERAL REPORTS OF DAMAGE ACROSS NORTHERN AND EASTERN OUTSKIRTS OF THE CITY OF FLORENCE. DAMAGE INCLUDES POWER LINES DOWN ALONG CHISHOLM ROAD...PARTIAL ROOF DAMAGE TO W (HUN)
1920,UNK,WALNUT GROVE,HARDIN,TN,35.05,-88.05,A FEW TREES DOWN NEAR THE WALNUT GROVE COMMUNITY IN SOUTHEASTERN HARDIN COUNTY. (MEG)
1930,UNK,2 E BRUCETON,BENTON,TN,36.03,-88.21,A FEW POWERLINES DOWN AND SEVERAL TREES SNAPPED EAST OF BRUCETON (MEG)
1930,UNK,1 NE HUNTINGTON,HUNTINGTON,IN,40.89,-85.49,POWER LINES REPORTED DOWN ON TIPTON AND WOODLAWN STREETS IN HUNTINGTON. (IWX)
1941,UNK,4 NW ASHEVILLE,BUNCOMBE,NC,35.62,-82.6,TREE AND POWERLINES ON A MOBILE HOME ON POWERS ROAD. ONE PERSON TRAPPED INSIDE. ANOTHER TREE WAS REPORTED DOWN ON WOLF PARK CIRCLE. TIME DETERMINED FROM RADAR DATA. (GSP)
1944,UNK,SLIDELL,ST. TAMMANY,LA,30.28,-89.78,A TREE WAS KNOCKED DOWN OFF OF ROBERT ROAD. (LIX)
1950,UNK,GALLATIN,SUMNER,TN,36.38,-86.45,LARGE LIMBS BLOWN DOWN RESULTING IN POWER OUTAGES. ROOF DAMAGE AND SIGNS BLOWN DOWN. (OHX)
2012,UNK,GALLATIN,SUMNER,TN,36.38,-86.45,SEVEN TREES WERE DOWNED IN GALLATIN. (OHX)
2014,UNK,2 NNW HUNTINGTON,HUNTINGTON,IN,40.91,-85.51,CORN LAYING ON ITS SIDE AT 500N AND CLEAR CREEK RD. (IWX)
2020,UNK,6 N JORDAN MINES,ALLEGHANY,VA,37.76,-80.12,MULTIPLE TREES DOWN ON DUNLAP CREEK ROAD (RNK)
2032,UNK,1 S HUNTINGTON,HUNTINGTON,IN,40.87,-85.5,TWO 3 TO 5 INCH BRANCHES DOWN ON SOUTH BRIANT STREET. (IWX)
2033,UNK,DEEPSTEP,WASHINGTON,GA,33.02,-82.97,WASHINGTON COUNTY 911 RELAYED A REPORT OF TWO TREES DOWN IN THE DEEPSTEP AREA. (FFC)
2036,UNK,2 NW WEAVERVILLE,BUNCOMBE,NC,35.72,-82.58,TREES DOWN ON GREENRIDGE ROAD...MONTICELLO ROAD...NEW STOCK ROAD...AND GILL BRANCH ROAD. (GSP)
2040,UNK,3 SE RONCEVERTE,GREENBRIER,WV,37.72,-80.43,AT LEAST SIX TREES DOWN IN THE ORGAN CAVE AREA. (RNK)
2045,UNK,4 W NASHVILLE,DAVIDSON,TN,36.17,-86.86,TREES WERE BLOWN DOWN IN WEST NASHVILLE INCLUDING ONE THAT FELL ON A HOME ON FUTURA DRIVE (OHX)
2055,UNK,4 S MILAN,GIBSON,TN,35.86,-88.75,SEVERAL TREES DOWN SOUTH OF MILAN (MEG)
2055,UNK,5 N SPRING HOPE,NASH,NC,36.02,-78.09,TREE DOWN ON EDWARDS ROAD (RAH)
2059,UNK,CLYDE,HAYWOOD,NC,35.53,-82.91,TREES WERE BLOWN DOWN ON WARD STREET...RELIEF LOOP AND TRAVIS STREET IN CLYDE. (GSP)
