Time,F_Scale,Location,County,State,Lat,Lon,Comments
2036,UNK,2 S HILL CITY,PENNINGTON,SD,43.9,-103.57,GOOD PATH OF TREES DOWN (UNR)
Time,Speed,Location,County,State,Lat,Lon,Comments
2040,UNK,4 S HILL CITY,PENNINGTON,SD,43.87,-103.58,NUMEROUS TREES BLOWN DOWN NEAR HIGHWAY 16/87. TIME ESTIMATED VIA RADAR. (UNR)
2140,UNK,6 NW OWENS,BROWN,TX,31.9,-99.01,A LARGE SECTION OF A METAL ROOF WAS PEELED OFF OF A STORE ON THUNDERBIRD DRIVE ON THE NORTHEAST SIDE OF LAKE BROWNWOOD. (SJT)
2200,UNK,NORTHFIELD,MOTLEY,TX,34.29,-100.6,TIME IS ESTIMATED... STOCK TRAILER BLOWN 200 FT....SHINGLES BLOWN OFF ROOF WITH LIMBS BROKE OFF TREES...BLEW OFF AND TWISTED LAWN MOVER HOOD (LUB)
2226,65,2 W HAMPTON,FRANKLIN,IA,42.74,-93.24,EMERGENCY MANAGER ESTIMATES 60 TO 70 MPH WINDS. HE HAD TO PULL OVER AND HAD A HARD TIME KEEPING HIS TRUCK ON THE SHOULDER DURING THE WINDS. NO DAMAGE OBSERVED AT THIS T (DMX)
2235,58,REESE CENTER,LUBBOCK,TX,33.59,-102.03,MEASURED BY REESE CENTER WEST TEXAS MESONET STATION (LUB)
2300,UNK,WEST MONROE,OUACHITA,LA,32.51,-92.15,TREE ON HOUSE (SHV)
2310,60,5 NNE ACKLEY,BUTLER,IA,42.62,-93,MANY SMALL TREE BRANCHES DOWN. CORN HEAVILY DAMAGED BY THE WIND. PEA SIZED HAIL ALSO OBSERVED. TIME ESTIMATED FROM RADAR. (DMX)
2341,UNK,1 E BANGS,BROWN,TX,31.71,-99.11,A LARGE OAK TREE LIMB WAS REPORTED DOWN ON US-67. THE DIAMETER WAS 10 INCHES BY 20 FEET LONG. A FEW TREES WERE ALSO UPROOTED. (SJT)
0035,60,8 SW VINSON,HARMON,OK,34.82,-99.97,ESTIMATED 50-60 MPH GUSTS (OUN)
0050,60,2 E VINSON,HARMON,OK,34.9,-99.83,A FEW TREES DOWN ALSO. (OUN)
0108,73,CHADRON AIRPORT,DAWES,NE,42.84,-103.1,(CYS)
0145,UNK,2 NNE CALLENDER,WEBSTER,IA,42.38,-94.28,MULTIPLE 3-4 INCH DIAMETER LIMBS DOWN IN YARD. PEA SIZE HAIL OBSERVED AS WELL. (DMX)
Time,Size,Location,County,State,Lat,Lon,Comments
1919,150,1 N SILVER CITY,PENNINGTON,SD,44.1,-103.57,(UNR)
2010,100,HILL CITY,PENNINGTON,SD,43.9,-103.65,(UNR)
2030,175,HILL CITY,PENNINGTON,SD,43.93,-103.57,(UNR)
2045,175,2 NW KEYSTONE,PENNINGTON,SD,43.91,-103.45,(UNR)
2100,100,2 E CHEYENNE CROSSING,LAWRENCE,SD,44.3,-103.82,(UNR)
2115,150,5 NE DOWNTOWN CUSTER,CUSTER,SD,43.82,-103.53,(UNR)
2115,100,8 S DEADWOOD,LAWRENCE,SD,44.26,-103.73,(UNR)
2130,200,5 ENE DOWNTOWN CUSTER,CUSTER,SD,43.79,-103.51,(UNR)
2148,175,3 SW DOWNTOWN CUSTER,CUSTER,SD,43.74,-103.64,(UNR)
2216,175,5 S DOWNTOWN CUSTER,CUSTER,SD,43.69,-103.6,PLOWS SENT OUT TO REMOVE HAIL COVERING HIGHWAY 385 FROM 2 MILES SOUTH AND NORTH OF CUSTER COUNTY SHOP (UNR)
2300,175,4 S PRINGLE,CUSTER,SD,43.55,-103.59,(UNR)
2330,200,4 W DOWNTOWN HOT SPRING,FALL RIVER,SD,43.44,-103.56,(UNR)
2340,100,4 SE LEIGH,COLFAX,NE,41.66,-97.18,(OAX)
2340,100,11 N EDGEMONT,FALL RIVER,SD,43.46,-103.82,(UNR)
0007,150,7 SE YUMA,YUMA,CO,40.05,-102.63,(GLD)
0015,100,8 ENE SKI BLUEWOOD,COLUMBIA,WA,46.11,-117.68,(PDT)
0023,100,3 NW UPTON,WESTON,WY,44.13,-104.67,(UNR)
0039,100,MADISON,MADISON,NE,41.83,-97.46,(OAX)
0045,100,5 NNW FORT DODGE,WEBSTER,IA,42.58,-94.2,MOSTLY PEA SIZED HAIL WITH A FEW STONES UP TO QUARTER SIZE. (DMX)
0155,150,26 S CHADRON,DAWES,NE,42.45,-103,ALSO RECEIVED APPROXIMATELY 2 INCHES OF RAIN IN AN HOUR AND A HALF (CYS)
