Time,F_Scale,Location,County,State,Lat,Lon,Comments
1335,UNK,MESQUITE,DALLAS,TX,32.75,-96.62,NWS SURVEY TEAM HAS FOUND DAMAGE ASSOCIATED WITH AN EF-0 TORNADO IN DALLAS COUNTY... MORE SPECIFICALLY... MESQUITE. WINDS WERE BETWEEN 75-85 MPH. THE TORNADO STARTED ON (FWD)
1623,UNK,ESTES,PULASKI,AR,34.61,-92.12,*** 2 INJ *** THE NWS IN LITTLE ROCK SURVEYED A TORNADO THAT STARTED IN FAR SOUTHEAST PULASKI COUNTY AND NORTHEAST INTO SOUTHWEST LONOKE COUNTY. THE TORNADO TRAVELED AL (LZK)
1645,UNK,2 NNW VIVIAN,CADDO,LA,32.91,-94.01,NWS STORM SURVEY DETERMINED THAT DAMAGE IN NORTHERN CADDO PARISH WAS CONSISTENT WITH THAT OF EF1 TORNADO DAMAGE. PATH LENGTH WAS 8.49 MILES LONG. PATH WIDTH WAS 100 YAR (SHV)
1653,UNK,4 NNW HOSSTON,CADDO,LA,32.94,-93.91,TORNADO REPORTED ON MIRA MYRTIS ROAD WEST OF INTERSTATE 49. (SHV)
1653,UNK,5 SE CARLISLE,PRAIRIE,AR,34.73,-91.68,TORNADO CONFIRMED BY VIDEO. (LZK)
1706,UNK,1 N SLOVAK,PRAIRIE,AR,34.66,-91.58,TORNADO CONFIRMED BY VIDEO NORTH OF SLOVAK. (LZK)
1713,UNK,6 NE PLAIN DEALING,BOSSIER,LA,32.96,-93.62,NWS STORM SURVEY DETERMINED THAT DAMAGE IN NORTHERN BOSSIER PARISH WAS CONSISTENT WITH THAT OF EF1 TORNADO DAMAGE. PATH LENGTH WAS 2.87 MILES LONG. PATH WIDTH WAS 100 Y (SHV)
1724,UNK,SPRINGHILL,WEBSTER,LA,33.01,-93.46,VIEWER VIDEO OF TORNADO TOUCHDOWN NEAR SOUTH MAIN MALL VIA KTAL-TV. (SHV)
1931,UNK,3 W FALKNER,TIPPAH,MS,34.85,-88.98,BRIEF TORNADO TOUCHDOWN APPROX. 2.5 MILES WEST OF FALKNER. NO DAMAGE REPORTED YET. (MEG)
2026,UNK,1 N PICKWICK DAM,HARDIN,TN,35.06,-88.25,SPOTTER REPORTED POSSIBLE TORNADO WITH BRIEF TOUCHDOWNS 5 MILES NORTH OF PICKWICK DAM. (MEG)
2031,UNK,3 W FALKNER,TIPPAH,MS,34.85,-88.98,BRIEF TORNADO TOUCHDOWN APPROX. 2.5 MILES WEST OF FALKNER. NO DAMAGE REPORTED YET. (MEG)
2126,UNK,1 N PICKWICK DAM,HARDIN,TN,35.06,-88.25,SPOTTER REPORTED POSSIBLE TORNADO WITH BRIEF TOUCHDOWNS 5 MILES NORTH OF PICKWICK DAM. (MEG)
2207,UNK,4 S SECTION,JACKSON,AL,34.53,-86,VIEWER OF LOCAL BROADCAST MEDIA REPORTED COMPLETE LOSS OF ANIMAL SHELTERS... A BARN... AND WORKING EQUIPMENT... AS WELL AS LOSS OF ROOF. ALSO REPORTED HEARING THE ROARI (HUN)
2216,UNK,3 SSE PINEFLAT,TISHOMINGO,MS,34.95,-88.24,A DAMAGE SURVEY INDICATED AN EF-1 TORNADO MOVED ACROSS THE GOAT ISLAND RECREATION AREA. THIS TORNADO DAMAGED NUMEROUS HOMES AND OUTBUILDINGS AND SNAPPED TREES. (MEG)
