Time,F_Scale,Location,County,State,Lat,Lon,Comments
2110,UNK,5 S ARVILLA,GRAND FORKS,ND,47.85,-97.49,REPORT OF TORNADO ON THE GROUND FOR 1-2 MIN. (FGF)
2121,UNK,8 SSW EMERADO,GRAND FORKS,ND,47.81,-97.43,REPORT OF A LARGE TORNADO SOUTH OF EMERADO. LOCATION ESTIMATED FROM RADAR. (FGF)
2121,UNK,6 SE ARVILLA,GRAND FORKS,ND,48.14,-97.25,VIEWED TORNADO TO THE NORTHWEST FROM NEAR THOMPSON. (FGF)
2303,UNK,4 S CUMMINGS,TRAILL,ND,47.46,-97.08,TORNADO ONGOING AT TIME OF REPORT. LOCATION ESTIMATED. (FGF)
Time,Speed,Location,County,State,Lat,Lon,Comments
1720,UNK,BALLSTOWN,RIPLEY,IN,39.25,-85.24,NUMEROUS TREES DOWN ALONG ROUTE 229. TIME ESTIMATED BASED ON RADAR. (ILN)
1740,UNK,1 WNW OTTOKEE,FULTON,OH,41.61,-84.15,CONSTRUCTION TRAILER TIPPED ON ITS SIDE. (IWX)
1755,UNK,5 NNW BRIGHT,DEARBORN,IN,39.28,-84.88,NUMEROUS TREES DOWN AT 28000 BLOCK OF BARBER ROAD. TIME ESTIMATED BASED ON RADAR. (ILN)
1800,UNK,NNW NEW TRENTON,FRANKLIN,IN,39.31,-84.9,NUMEROUS TREES DOWN ON US-52 NEAR ST PETERS ROAD. (ILN)
1820,UNK,4 ENE OXFORD,BUTLER,OH,39.53,-84.68,NUMEROUS LARGE TREES DOWN ACROSS NORTHWEST PORTIONS OF THE COUNTY... ESPECIALLY TO THE EAST OF OXFORD. TIME ESIMATED BY RADAR. (ILN)
1826,62,TOLEDO EXPRESS AIRPORT,LUCAS,OH,41.59,-83.81,(CLE)
1835,UNK,WNW GRATIS,PREBLE,OH,39.65,-84.53,1 FT DIAMETER TREE SNAPPED AND STRUCK HOUSE (ILN)
1842,UNK,4 S MIDDLETOWN,BUTLER,OH,39.44,-84.39,NUMEROUS 3-4 INCH BRANCHES DOWN ON YANKEE ROAD NEAR STATE ROUTE 63 (ILN)
1845,UNK,LEWISBURG,PREBLE,OH,39.85,-84.54,NUMEROUS TREES DOWN (ILN)
1851,UNK,4 NNE MIDDLETOWN,WARREN,OH,39.56,-84.33,2 FT DIAMETER TREE DOWN AT FRANKLIN-TRENTON AND HOBART (ILN)
1855,UNK,1 E ROCKWELL,ROWAN,NC,35.56,-80.4,TRAINED SPOTTER REPORTED A TREE DOWN ON SIDES RD IN ROCKWELL (GSP)
1900,60,2 SSE DOWNTOWN DAYTON,MONTGOMERY,OH,39.74,-84.18,(ILN)
1900,UNK,MONROE,MONROE,MI,41.92,-83.39,WIRES DOWN. REPORT VIA TWITTER. (DTX)
1908,UNK,5 ESE MOUNT ULLA,ROWAN,NC,35.63,-80.65,PUBLIC REPORTED TREES DOWN ON MILLBRIDGE RD NEAR CHINA GROVE (GSP)
1910,UNK,UNION,MONTGOMERY,OH,39.9,-84.31,TREES DOWN (ILN)
1915,UNK,HOLLY SPRINGS,WAKE,NC,35.65,-78.83,ONE TREE DOWN BLOCKING THE ROAD AT THE 300 BLOCK OF HOLLY SPRINGS RD. TIME ESTIMATED BY RADAR. (RAH)
1918,UNK,WEST MILTON,MIAMI,OH,39.96,-84.33,NUMEROUS LARGE BRANCHES AND WIRES DOWN. (ILN)
1920,58,KFFO WRIGHT-PATT AFB,GREENE,OH,39.83,-84.05,(ILN)
1921,UNK,1 NE WHISPERING PINES,MOORE,NC,35.27,-79.37,ONE TREE DOWN ON A RESIDENCE ON LAKEVIEW DRIVE. (RAH)
1940,UNK,5 S WATERTOWN,WILSON,TN,36.03,-86.14,TIME ESTIMATED BASED ON RADAR. (OHX)
1958,UNK,TROUTMAN,IREDELL,NC,35.7,-80.89,MULTIPLE TREES DOWN NEAR DOWNTOWN TROUTMAN... NC. (GSP)
2000,UNK,5 SSE VALDESE,BURKE,NC,35.68,-81.54,TREES DOWN ALONG RIVER ROAD AT HIGHWAY 18. (GSP)
2008,UNK,2 WNW STAR,MONTGOMERY,NC,35.41,-79.81,POWER-LINES WERE BLOWN DOWN. . (RAH)
2010,UNK,MECHANICSBURG,CHAMPAIGN,OH,40.07,-83.56,LARGE BRANCHES AND WIRES DOWN IN MECHANICSBURG AND ELSEWHERE ACROSS SOUTHERN PORTIONS OF CHAMPAIGN COUNTY. (ILN)
2010,65,URBANA,CHAMPAIGN,OH,40.11,-83.75,LARGE TREE SNAPPED IN HALF (ILN)
2030,UNK,TROY,MONTGOMERY,NC,35.36,-79.89,POWER-LINES BLOWN DOWN NEAR MONTGOMERY MEMORIAL HOSPITAL. (RAH)
2030,UNK,3 NE HIDDENITE,ALEXANDER,NC,35.93,-81.05,SMALL TREE LIMBS BLOWN DOWN. (GSP)
2035,UNK,MARYVILLE,BLOUNT,TN,35.75,-83.97,TREES DOWN IN MARYVILLE (MRX)
2104,UNK,4 W FOREST HILLS,DAVIDSON,TN,36.06,-86.9,6-8 INCH DIAMETER TREE DOWN AT IROQUOIS STEEPLECHASE (OHX)
2110,UNK,MARION,MCDOWELL,NC,35.68,-82.01,TREES DOWN ON VETERANS DRIVE IN MARION. (GSP)
2116,UNK,2 SSE NORWOOD,STANLY,NC,35.2,-80.11,ONE TREE WAS REPORTED DOWN NEAR THE INTERSECTION OF HIGHWAY 731 AND HIGHWAY 52. . (RAH)
2120,UNK,3 S NORWOOD,ANSON,NC,35.19,-80.11,ONE TREE WAS BLOWN DOWN NEAR THE INTERSECTION OF NC HIGHWAY 52 AND OLD US 52. . (RAH)
2123,UNK,4 SW ASHFORD,MCDOWELL,NC,35.84,-81.99,MEDIA REPORTS TREE DOWN ON HOUSE IN NORTH COVE. (GSP)
2125,UNK,GASTONIA,GASTON,NC,35.25,-81.17,REPORTS OF MULITPLE TREES AND POWERLINES BLOWN DOWN ACROSS CENTRAL GASTON COUNTY INCLUDING DALLAS...CENTER CITY...AND GASTONIA. (GSP)
2125,UNK,3 W MARION,MCDOWELL,NC,35.68,-82.06,TREE DOWN IN PLEASANT GARDEN COMMUNITY ALONG HIGHWAY 70 AND RIVER ROAD. (GSP)
2127,UNK,2 N PLEASANT GARDEN,GUILFORD,NC,36,-79.78,ONE TREE WAS REPORTED DONW ON COCOA DRIVE... NEAR WOODEDGE DRIVE. (RAH)
2130,UNK,2 N KINGS MOUNTAIN,CLEVELAND,NC,35.27,-81.34,SMALL LIMBS DOWN ON PIEDMONT AVENUE AND CANSLER STREET. (GSP)
2130,UNK,TROY,MONTGOMERY,NC,35.36,-79.89,POWER-LINES BLOWN DOWN NEAR MONTGOMERY MEMORIAL HOSPITAL. (RAH)
2133,UNK,DECATUR,MEIGS,TN,35.53,-84.79,TREES DOWN ACROSS MEIGS COUNTY...SPECIFICALLY NEAR DECATUR. (MRX)
2136,UNK,BELWOOD,CLEVELAND,NC,35.48,-81.52,SPOTTER REPORTS SEVERAL TREES DOWN ON POWERLINES ON HWY 18. (GSP)
2138,UNK,2 NNE SEDGE GARDEN,FORSYTH,NC,36.11,-80.12,ONE TREE DOWN ON HASTINGS HILL ROAD. . (RAH)
2145,UNK,2 NE SHELBY,CLEVELAND,NC,35.31,-81.52,TREES AND POWER LINES DOWN ALONG HIGHWAY 18 ON EAST SIDE OF SHELBY. (GSP)
2145,UNK,MARYVILLE,BLOUNT,TN,35.75,-83.97,POWER LINES...SEVERAL SMALL TREES/LIMBS DOWN IN MARYVILLE. DAMAGE TO ROOFS ON SOME BUSINESSES IN THE DOWNTOWN AREA. (MRX)
2157,UNK,2 E GALION,CRAWFORD,OH,40.73,-82.75,TREE DOWN (CLE)
2202,UNK,1 NE SHELBY,CLEVELAND,NC,35.3,-81.53,TREES DOWN OFF FALLSTON RD IN SHELBY... NC. (GSP)
2204,UNK,4 SSE CRESTLINE,RICHLAND,OH,40.73,-82.7,TREE DOWN STEVENS ROAD. RELAYED BY RICHLAND COUNTY SHERIFF. TIME ESTIMATED FROM RADAR. (CLE)
2218,UNK,4 E BUTLER,RICHLAND,OH,40.59,-82.35,LIMBS DOWN EAST OF BUTLER. RELAYED BY RICHLAND COUNTY SHERIFF. TIME ESTIMATED FROM RADAR. (CLE)
2222,UNK,2 S SOMERVILLE,BUTLER,OH,39.53,-84.64,THREE METAL BARN DOORS BLOWN OFF. 1 FT DIAMETER PINE TREE SNAPPED. (ILN)
2240,UNK,2 WNW MCDERMOTT,SCIOTO,OH,38.85,-83.1,A FEW TREES DOWN ALONG ARION ROAD. TIME ESTIMATED BY RADAR. (ILN)
2250,UNK,4 ENE MARSHALL,MADISON,NC,35.82,-82.62,TREES DOWN ENE OF MARSHALL... NC. (GSP)
2300,UNK,COLUMBIA,ADAIR,KY,37.1,-85.31,TREES REPORTED DOWN ALONG WITH DAMAGE TO A MOBILE HOME. TREES DOWN IN MULTIPLE LOCATIONS. (LMK)
2301,UNK,BLAINE,GRAINGER,TN,36.14,-83.69,SEVERAL TREES DOWN. (MRX)
2301,66,2 N CUMMINGS,TRAILL,ND,47.54,-97.08,MEASURED BY BUXTON RWIS STATION NEAR MM 114 ON I-29. (FGF)
2306,UNK,3 SE OTTAWA,FRANKLIN,KS,38.59,-95.22,A 4 INCH TREE LIMB BLOWN OUT OF TREE. (TOP)
2326,UNK,OTTAWA,FRANKLIN,KS,38.62,-95.27,TREE FELL ON HOUSE...NO SPECIFICS ON SIZE OR HEALTH OF THE TREE (TOP)
0007,62,12 SSE AKRON,SUMMIT,OH,40.92,-81.43,AKRON CANTON AIRPORT ASOS (CLE)
0205,59,2 WNW EL PASO,EL PASO,TX,31.77,-106.46,CHAMIZAL NAT MEMORIAL TCEQ (EPZ)
0209,UNK,GALION,CRAWFORD,OH,40.73,-82.79,TREE DOWN (CLE)
1025,UNK,5 NE MONTEVIDEO,CHIPPEWA,MN,45.01,-95.65,MULTIPLE TREES DOWN. (MPX)
Time,Size,Location,County,State,Lat,Lon,Comments
1820,100,MOORHEAD,CLAY,MN,46.86,-96.76,PEA TO QUARTER SIZE HAIL IN NORTH MOORHEAD. (FGF)
1824,200,FARGO,CASS,ND,46.88,-96.82,PHOTO VIA SOCIAL MEDIA FROM NORTH FARGO. TIME ESTIMATED. (FGF)
1855,100,3 ESE KENT,WILKIN,MN,46.42,-96.63,REPORT POSTED VIA SOCIAL MEDIA. TIME ESTIMATED BASED ON RADAR. (FGF)
1957,175,8 N EVERDELL,WILKIN,MN,46.38,-96.41,HAIL COVERING THE GROUND. (FGF)
2037,125,10 ESE CRYSTAL,PEMBINA,ND,48.54,-97.47,WALNUT SIZED HAIL REPORTED AT US 81 AT WALSH/PEMBINA COUNTY LINE. (FGF)
2041,250,ARVILLA,GRAND FORKS,ND,47.92,-97.49,RELAYED VIA SOCIAL MEDIA. SIZE ESTIMATED FROM PHOTO. (FGF)
2052,100,2 W NASH,WALSH,ND,48.47,-97.56,(FGF)
2129,100,GRAFTON,WALSH,ND,48.42,-97.4,(FGF)
2130,175,5 S EMERADO,GRAND FORKS,ND,47.85,-97.36,LARGE HAIL FELL ACROSS SOUTHERN OAKVILLE AND CHESTER TOWNSHIPS. (FGF)
2156,100,1 NW FOXHOME,WILKIN,MN,46.29,-96.32,(FGF)
2218,250,HOLMES,GRAND FORKS,ND,47.72,-97.3,VIA PHOTO ON SOCIAL MEDIA. TIME ESTIMATED FROM RADAR. (FGF)
2240,150,BUXTON,TRAILL,ND,47.6,-97.1,(FGF)
