Time,F-Scale,Location,County,State,Lat,Lon,Comments
2123,UNK,2 NNW JASPER,JASPER,SC,32.38,-80.96,THE NATIONAL WEATHER SERVICE IS CURRENTLY CONDUCTING A STORM SURVEY AND HAS CONFIRMED A TORNADO TOUCHDOWN WITH A PRELIMINARY EF1 RATING. WIND SPEEDS ARE ESTIMATED TO BE (CHS)
Time,Speed,Location,County,State,Lat,Lon,Comments
1325,UNK,FAIR PLAY,POLK,MO,37.63,-93.57,TREES DOWN IN FAIR PLAY. DELAYED REPORT. TIME ESTIMATED. (SGF)
1330,UNK,4 E ARCOLA,DADE,MO,37.55,-93.8,CEDAR COUNTY EMERGENCY MANAGEMENT DIRECTOR RELAYED TO THE NWS THAT 6 TREES WERE KNOCKED OVER BY SEVERE THUNDERSTORM WIND GUSTS AT ROARK BLUFF WEST CAMPGROUND. ONE TREE (SGF)
1330,UNK,6 SSE STOCKTON,CEDAR,MO,37.62,-93.75,60 MPH WIND GUSTS KNOCKED DOWN A FEW SMALL TREE LIMBS NEAR THE STATE PARK MARINA. (SGF)
1410,UNK,ASH GROVE,GREENE,MO,37.32,-93.58,TREES BLOWN DOWN. (SGF)
1419,UNK,SPRINGFIELD,GREENE,MO,37.2,-93.29,61 MPH WIND GUST AT THE NWS OFFICE IN SPRINGFIELD. (SGF)
1500,60,BRANSON WEST,STONE,MO,36.7,-93.37,(SGF)
1500,UNK,SEYMOUR,WEBSTER,MO,37.15,-92.77,TREE DOWN NEAR SEYMOUR SCHOOL. (SGF)
1515,UNK,2 S DOGWOOD,DOUGLAS,MO,37.01,-92.83,TREES TWO TO THREE FEET IN DIAMETER BLOWN OVER. (SGF)
1524,UNK,HARTVILLE,WRIGHT,MO,37.25,-92.51,60 MPH WIND GUSTS. (SGF)
1524,60,5 SW ROBY,TEXAS,MO,37.46,-92.2,(SGF)
1622,UNK,2 N SILOAM SPRINGS,HOWELL,MO,36.82,-92.08,TREE BLOWN ACROSS ROAD. (SGF)
1630,UNK,1 E OZARK,DALE,AL,31.46,-85.63,COUNTY DISPATCH REPORTED A TREE DOWN ON MARTIN ST. IN OZARK. (TAE)
1641,UNK,WEST PLAINS,HOWELL,MO,36.73,-91.85,POWER POLES AND TREES DOWN. (SGF)
1645,UNK,1 S OMAHA,BOONE,AR,36.45,-93.19,POWER LINES ARE DOWN ALONG OLD HIGHWAY 65 SOUTH OF OMAHA. (LZK)
1653,UNK,GALENA,STONE,MO,36.81,-93.47,TREE BLOWN OVER. TIME ESTIMATED. (SGF)
