Time,F_Scale,Location,County,State,Lat,Lon,Comments
2323,UNK,3 N UNION HILL,RAPIDES,LA,31.04,-92.73,*** 1 INJ *** NWS STORM SURVEY CONFIRMS AN EF1 TORNADO NEAR CALCASIEU. ONE MAN WAS INJURED WHEN THE TORNADO FLIPPED THE TRAVEL TRAILER WHILE HE WAS INSIDE. (LCH)
0038,UNK,5 ENE WOODWORTH,RAPIDES,LA,31.19,-92.43,A SECOND TORNADO TOUCHED DOWN...WHICH WAS VISUALLY SEEN AND PHOTOGRAPHED BY SEVERAL PEOPLE. THE TORNADO TOUCHED DOWNON HIGHWAY 71...LESS THAN A MILE NORTH OF LSU ALEXAN (LCH)
Time,Speed,Location,County,State,Lat,Lon,Comments
2328,UNK,CALCASIEU,RAPIDES,LA,31.09,-92.71,REPORTS OF TREES DOWN NEAR CALCASIEU...POSSIBLY FROM A TORNADO...CLECO POWER REPORTING OUTAGES IN THE AREA. (LCH)
0053,UNK,6 ENE WOODWORTH,RAPIDES,LA,31.19,-92.42,911 CALL CENTER REPORTS TREES DOWN AND A CAR DAMAGED BY DEBRIS ON HWY 71 NORTH OF LA 3170 (LCH)
0712,60,VALPARAISO,OKALOOSA,FL,30.51,-86.5,(MOB)
0735,UNK,3 SSW ALPINE HEIGHTS,WALTON,FL,30.71,-86.23,A SMALL TREE WAS BLOWN DOWN ON BOB SIKES ROAD WITH THE MONDAY NIGHT STORMS. (TAE)
0908,UNK,1 NW BENNETT,BAY,FL,30.4,-85.54,A FEW POWER OUTAGES IN NORTHERN BAY COUNTY WERE CAUSED BY STRONG WINDS AND LIGHTNING DURING THE STORMS MONDAY NIGHT. (TAE)
0950,UNK,5 WSW CHIPOLA PARK,GULF,FL,30.2,-85.29,A FEW POWER OUTAGES IN NORTHERN GULF COUNTY WERE CAUSED BY STRONG WINDS AND LIGHTNING DURING THE STORMS MONDAY NIGHT. (TAE)
Time,Size,Location,County,State,Lat,Lon,Comments
