Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1507,UNK,NAHANT,ESSEX,MA,42.43,-70.92,TREE DOWN AT CASTLE AND PHILLIPS STREET (BOX)
1600,UNK,KALONA,WASHINGTON,IA,41.49,-91.71,CORRECTS PREVIOUS TSTM WND DMG REPORT FROM KALONA. THE NEWS IN KALONA REPORTED A FEW LARGE TREES ALONG WITH NUMEROUS LARGE BRANCHES DOWN IN TOWN. A POWER POLE WAS ALSO (DVN)
1620,UNK,1 SSW DES MOINES,POLK,IA,41.56,-93.63,DELAYED REPORT... TIME ESTIMATED BY RADAR - TREE DOWN AT LINCOLN HIGH SCHOOL - VIA SOCIAL MEDIA. (DMX)
1657,UNK,1 SE ADAMS,MUSCATINE,IA,41.47,-91.24,LARGE TREE DOWN BLOCKING THE ROAD. (DVN)
1800,UNK,OTTUMWA,WAPELLO,IA,41.02,-92.42,DELAYED REPORT... TIME ESTIMATED BY RADAR - TREE DOWN ON CAMPER... ROOF BUCKLED - VIA SOCIAL MEDIA. (DMX)
1800,UNK,ALEDO,MERCER,IL,41.2,-90.75,A FEW TREES AND POWERLINES DOWN IN TOWN. (DVN)
1802,UNK,TAUNTON,BRISTOL,MA,41.9,-71.09,TREE DOWN ON WIRES ON FIELD STREET (BOX)
1819,UNK,4 SW MILTON NEAR WHITIN,SANTA ROSA,FL,30.69,-87.05,LARGE CEDAR TREE SNAPPED BY THUNDERSTORM WINDS IN THE POINT BAKER AREA NEAR WHITING FIELD MILTON... FLORIDA. (MOB)
1825,UNK,1 E BURLINGTON REGIONAL,DES MOINES,IA,40.79,-91.11,REPORTED A FEW BRANCHES AND POWERLINES DOWN IN TOWN. (DVN)
1910,UNK,PLYMOUTH,PLYMOUTH,MA,41.96,-70.68,WIRES DOWN ON CHERRY STREET (BOX)
1950,60,4 NNE ANITA,CASS,IA,41.5,-94.73,IDOT RWIS SITE ALONG I-80 WEST OF ADAIR. (DMX)
2000,60,2 SSE ADAIR,ADAIR,IA,41.47,-94.62,WINDS ESTIMATED AT OR ABOVE 60 MPH. HAIL A BIT LARGER THAN PEAS. (DMX)
2104,UNK,1 S MERRITTS CROSSROADS,HOUSTON,AL,31.07,-85.48,SEVERAL TREES AND POWERLINES REPORTED DOWN ON ATWELL... NEW HOPE... AND PROVIDENCE ROADS. (TAE)
2115,UNK,1 N DAVEY,LANCASTER,NE,41,-96.67,TIME ESTIMATED. QUITE A BIT OF TREE DAMAGE. ABOUT HALF OF THE ROOF ON AN OLDER BARN WAS TORN OFF. (OAX)
2253,58,5 E BRUNSWICK,Glynn,GA,31.15,-81.38,SAINT SIMONS AIRPORT REPORTED A 58 MILE PER HOUR WIND GUST IN A THUNDERSTORM. (JAX)
Time,Size,Location,County,State,Lat,Lon,Comments
1555,100,KELLOGG,JASPER,IA,41.72,-92.91,(DMX)
2010,175,PRAGUE,SAUNDERS,NE,41.31,-96.81,(OAX)
2027,200,3 W COLON,SAUNDERS,NE,41.29,-96.66,VIA SOCIAL MEDIA IMAGE. TIME ESTIMATED FROM RADAR. SEVERAL WINDOWS BROKEN AT HOUSE AND HAIL COVERING GROUND. (OAX)
2100,100,3 S MEAD,SAUNDERS,NE,41.19,-96.49,(OAX)
2134,175,WAVERLY,LANCASTER,NE,40.92,-96.53,(OAX)
2144,125,1 SE LOUISVILLE,CASS,NE,40.99,-96.15,(OAX)
0925,100,8 NW POLO,HAND,SD,44.85,-99.23,A FEW QUARTER SIZED HAIL STONES WITH A LOT OF NICKEL SIZED HAIL. (ABR)
