Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
0337,UNK,1 E DANA,HENDERSON,NC,35.33,-82.36,A TREE WAS BLOWN ONTO A DOUBLEWIDE MOBILE HOME WITH A MAN INSIDE. THE MAN CAME OUT FROM UNDER THE TREE WITHOUT A SCRATCH. (GSP)
0858,60,9 E PEORIA,MARICOPA,AZ,33.69,-112.08,PEAK THUNDERSTORM WIND GUST AT DEER VALLEY AIRPORT (PSR)
Time,Size,Location,County,State,Lat,Lon,Comments
1700,100,STEWART,MCLEOD,MN,44.73,-94.49,(MPX)
1822,125,4 N DASSEL,MEEKER,MN,45.14,-94.31,(MPX)
1825,100,5 NNW COKATO,WRIGHT,MN,45.14,-94.24,(MPX)
2311,100,W PARMELEE,TODD,SD,43.32,-101.03,(UNR)
0245,100,9 S SENECA,FAULK,SD,44.93,-99.51,QUARTER HAIL FROM 935 TO 945 PM. (ABR)
