Time,F_Scale,Location,County,State,Lat,Lon,Comments
1935,UNK,BARNES GAP,FULTON,PA,39.77,-78.34,EF0 CONFIRMED IN BARNES GAP. (CTP)
2042,UNK,4 WSW DUNBAR,FAYETTE,PA,39.96,-79.68,AN EF0 TORNADO OCCURRED ON AIRWAY INN ROAD AND PARTS OF LADYS LANE ROAD IN DUNBAR TOWNSHIP (PBZ)
2049,UNK,5 WNW WESTOVER,MONONGALIA,WV,39.65,-80.08,A EF0 TORNADO OCCURRRED ON SIERRA FARM ROAD WHICH DOWNED AND UPROOTED SEVERAL LARGE TREES (PBZ)
Time,Speed,Location,County,State,Lat,Lon,Comments
1304,UNK,1 SW GREENVILLE EAST,MERCER,PA,41.39,-80.37,TREE AND UTILITY POLE DOWN ON MERCER ROAD. (PBZ)
1312,UNK,3 N NEW LEBANON,MERCER,PA,41.45,-80.07,TREES BLOCKING ROADWAY ALONG RTE 173 BETWEEN NEW LEBANON AND SUNOL ROAD IN FRENCH CREEK TWP. (PBZ)
1410,UNK,2 N FRANKLIN,VENANGO,PA,41.42,-79.84,OVER AN AREA SURROUNDING SUGAR CREEK... FRANKLIN AND ROCKY GROVE... NUMEROUS TREES AND POWER LINES HAVE BEEN DOWN. . (PBZ)
1435,67,2 SW BETHLEHEM,MARSHALL,WV,40.03,-80.71,DAVIS ANEMOMETER ON A STEEL POLE THAT BENT AFTER A 67 MPH WIND GUST. (PBZ)
1454,UNK,2 ESE KNOX,CLARION,PA,41.22,-79.5,TREE BLOCKING HUCKLEBERRY RDG ROAD IN BEAVER TWP. (PBZ)
1455,UNK,1 ENE SIGEL,JEFFERSON,PA,41.29,-79.1,TREE DOWN ON RTE 949 9 IN ELDRED TWP . (PBZ)
1515,UNK,BURNSIDE,CLEARFIELD,PA,40.81,-78.79,DOWNED TREE ON PATCHIN HIGHWAY AND SYLVIS ROAD. (CTP)
1515,UNK,2 WSW GLEN CAMPBELL,INDIANA,PA,40.81,-78.87,MULTIPLE TREES DOWN AND LINES DOWN/POWER OUTAGES. (PBZ)
1515,UNK,3 SSW BROCKWAY,JEFFERSON,PA,41.21,-78.82,LARGE TREE BLOCKING INTERSECTION OF WESTVILLE RD AND ARCH ST EXT . (PBZ)
1518,UNK,DU BOIS,CLEARFIELD,PA,41.12,-78.76,TREES AND WIRES DOWN KNARR STREET. (CTP)
1520,UNK,2 ESE KNOX,CLARION,PA,41.22,-79.5,TREE BLOCKING HUCKLEBERRY RDG ROAD IN BEAVER TWP. (PBZ)
1546,UNK,VALDOSTA,LOWNDES,GA,30.85,-83.28,1 TREE DOWN IN VALDOSTA AND 1 TREE DOWN IN NORTHERN LOWNDES COUNTY (TAE)
