Time,F_Scale,Location,County,State,Lat,Lon,Comments
1854,UNK,4 NW WOODRUFF,SPARTANBURG,SC,34.78,-82.08,TWO HOUSES DAMAGED ON GREENPOND RD (GSP)
1901,UNK,3 W ROEBUCK,SPARTANBURG,SC,34.88,-82.03,SEVERAL LARGE TREES DOWN NEAR ANDERSON MILL RD AND THE TYGER RIVER. (GSP)
1912,UNK,2 W SPARTANBURG,SPARTANBURG,SC,34.94,-81.96,NUMEROUS LARGE TREES AND POWERLINES DOWN ON W.O. EZELL RD. (GSP)
1936,UNK,5 NW GAFFNEY,CHEROKEE,SC,35.12,-81.72,ROOF OF A HOME ON FARIVIEW RD. (GSP)
2037,UNK,HILDEBRAN,BURKE,NC,35.72,-81.42,MULITPLE STRUCTURES DAMAGED IN HILDEBRAN. (GSP)
2043,UNK,5 N HICKORY,CALDWELL,NC,35.81,-81.34,ROOF OFF HOME AT CATHEDRAL DR AND ADDISON LN. NUMEROUS TREES DOWN AND HOMES DAMAGED IN THE NEIGHBORHOOD. (GSP)
2045,UNK,3 WNW BETHLEHEM,ALEXANDER,NC,35.83,-81.34,TREES DOWN ON ICARD RIDGE RD. (GSP)
2111,UNK,WILKESBORO,WILKES,NC,36.14,-81.16,A NWS STORM SURVEY TEAM HAS CONFIRMED AN EF1 TORNADO TOUCHED DOWN IN WILKESBORO NEAR THE INTERSECTION OF EAST MAIN STREET AND SALEM STREET AT AROUND 511 PM EDT...REMAIN (RNK)
2153,UNK,4 SW FRIES,Grayson,VA,36.68,-81.02,A NWS STORM SURVEY TEAM HAS CONFIRMED AN EF1 TORNADO TOUCHED DOWN VERY BRIEFLY FOR ABOUT ONE MINUTE JUST SOUTHWEST OF FRIES ON TWIN POND LANE IN THE TOWN OF PROVIDENCE. (RNK)
2233,UNK,4 NW RADFORD,Pulaski,VA,37.18,-80.61,AN EF1 TORNADO WAS CONFIRMED BY A NWS SURVEY TEAM TOUCHING DOWN NEAR BELSPRING VIRGINIA IN PULASKI COUNTY AND ENDING NEAR MCCOY VIRGINIA IN MONTGOMERY COUNTY... WITH A (RNK)
0227,UNK,1 NNW NIXONVILLE,HORRY,SC,33.85,-78.89,NWS STORM SURVEY CONFIRMS A TORNADO TOUCHDOWN BETWEEN INMAN CIRCLE AND THE WACCAMAW RIVER. DETAILS ARE AVAILABLE IN A PUBLIC INFORMATION STATEMENT. (ILM)
0345,UNK,2 WNW PROSPECT,BRUNSWICK,NC,34.06,-78.35,SNAPPED TREES ALONG A PATH THREE-TENTHS OF A MILE LONG AND 50 YARDS WIDE (ILM)
0700,UNK,1 WSW ROSE GARDEN,KING WILLIAM,VA,37.63,-76.95,NUMEROUS TREES DOWNED WITH DAMAGE TO 14 STRUCTURES ALONG THE 1500 BLOCK OF WEST ROSE GARDEN RD . PRELIMINARY PATH WIDTH 75 YARDS AND WINDS OF 80 MPH (EF0). (AKQ)
Time,Speed,Location,County,State,Lat,Lon,Comments
1815,UNK,1 WSW NUBERG,HART,GA,34.25,-82.92,TREES DOWN ON WOODLAND WAY NEAR HWY 77 (GSP)
1817,UNK,2 SW HONEA PATH,ANDERSON,SC,34.43,-82.41,TREES DOWN ON WILL HANKS RD IN HONEA PATH (GSP)
1910,UNK,5 ENE SPARTANBURG,SPARTANBURG,SC,34.98,-81.85,TREES AND BRANCHES DOWN AT 585 FRONTAGE RD NEAR THE MILLIKEN PLANT (GSP)
1915,UNK,1 WSW OLD FORT,MCDOWELL,NC,35.63,-82.18,WESTERMAN ST. AT MILL CREEK UNDERWATER (GSP)
1927,UNK,2 SSE CLIFFSIDE,CLEVELAND,NC,35.21,-81.75,TREE BLOCKING ROAD BY CHESNEE COMMUNITY FIRE DEPARTMENT (GSP)
1930,UNK,2 SSE CHESNEE,SPARTANBURG,SC,35.12,-81.85,2 TREES DOWN ON BATTLEGROUND RD. (GSP)
1942,UNK,2 SSE CLIFFSIDE,CLEVELAND,NC,35.21,-81.75,TREE DOWN ON MCCRAW RD. (GSP)
1956,UNK,3 NNW SHELBY,CLEVELAND,NC,35.33,-81.56,POWER LINES DOWN ON METCALF RD NEAR BARBEE RD. (GSP)
2005,UNK,3 E CASAR,CLEVELAND,NC,35.52,-81.56,TREE DOWN ON A HOUSE ON VIC RANDALL RD (GSP)
2020,UNK,4 NW VALE,CATAWBA,NC,35.59,-81.44,TREES DOWN AND POWER OUTAGES ON BRIDLE PATH DR. (GSP)
2025,UNK,1 W STANLEY,GASTON,NC,35.36,-81.11,TREE DOWN ON HOME ON SUMMEROW RD AND MAUNEY RD (GSP)
2025,UNK,6 WNW VALE,LINCOLN,NC,35.56,-81.5,TRAINED SPOTTER REPORTED MULTIPLE HOUSES WITH ROOF FAMAGE AND NUMEROUS TREES AND POWER POLES DOWN ALONG HIGHWAY 10 IN LINCOLN COUNTY. POSSIBLE TORNADO. (GSP)
2031,UNK,1 NNE CLIFFSIDE,RUTHERFORD,NC,35.25,-81.77,NUMEROUS TREES DOWN ON HWY 221 BY CLIFFSIDE ELEMENTARY SCHOOL (GSP)
2031,UNK,3 WNW HICKORY,BURKE,NC,35.75,-81.38,WALL AT HICKORY CRAWDADS STADIUM SUSTAINED DAMAGE. (GSP)
2035,UNK,5 S LONGVIEW,CATAWBA,NC,35.65,-81.38,TREES DOWN ON 127 AND DEERFIELD RD. (GSP)
2035,UNK,2 N BETHLEHEM,ALEXANDER,NC,35.85,-81.29,TREES DOWN ON TEAGUE TOWN RD. (GSP)
2100,UNK,4 ENE BOOMER,Wilkes,NC,36.1,-81.18,THUNDERSTORM WINDS DOWNED A TREE ON A CAR WITHIN THE COMMUNITY OF MORAVIAN FALLS. (RNK)
2115,UNK,2 SSW NORTH WILKESBORO,Wilkes,NC,36.14,-81.16,A TREE WAS BLOWN DOWN ONTO A POWERLINE NEAR THE COMMUNITY OF WILKESBORO. (RNK)
2115,UNK,HAYS,WILKES,NC,36.25,-81.12,POSSIBLE TORNADO. TREE DOWN ON A HOUSE ON GLENN DANCY ROAD. OTHER TREES AND POWERLINES DOWN NEARBY. (RNK)
2124,UNK,5 S SHEFFIELD,DAVIE,NC,35.89,-80.67,A COUPLE TREES DOWN NEAR COUNTY LINE RD AND HWY 901. (GSP)
2124,UNK,4 N HARMONY,IREDELL,NC,36.02,-80.76,MULTIPLE TREES DOWN ON HARMONY HWY. (GSP)
2129,UNK,3 SE ELKIN,Yadkin,NC,36.22,-80.82,THUNDERSTORM WINDS DOWNED A TREE ALONG FALL CREEK CHURCH ROAD NEAR JONESVILLE. (RNK)
2133,UNK,3 ESE ENNICE,Alleghany,NC,36.53,-80.95,THUNDERSTORM WINDS DAMAGED A BARN LOCATED ALONG BARRETT ROAD. (RNK)
2145,UNK,5 NNW PILOT MOUNTAIN,Surry,NC,36.45,-80.5,LARGE TREE LIMBS DOWN. (RNK)
2145,UNK,PINE RIDGE,Surry,NC,36.5,-80.72,MANY TREES AND POWERLINES DOWN ACROSS THE COUNTY PARTICULARLY IN PINE RIDGE... DOBSON... AND MOUNTAIN PARK. POSSIBLE MICROBURST REPORTED IN PINE RIDGE. (RNK)
2145,UNK,5 SSE FRIES,City of Galax,VA,36.65,-80.92,THUNDERSTORM WIND GUSTS BROUGHT DOWN A UTILITY POLE AT THE INTERSECTION OF SOUTH MAIN STREET AND LONG STREET IN GALAX... VA. (RNK)
2150,UNK,WAXHAW,UNION,NC,34.92,-80.74,MULTIPLE TREES AND POWER LINES DOWN ACROSS THE TOWN. (GSP)
2150,UNK,5 S ADVANCE,DAVIE,NC,35.87,-80.42,A FEW TREES BLOWN DOWN AT TADPOLE TRAIL AND US HWY 64. (GSP)
2155,UNK,2 SE CHINA GROVE,ROWAN,NC,35.54,-80.55,MULTIPLE TREES BLOWN DOWN ON BACKWOODS LN AND ED WEAVER RD. (GSP)
2156,UNK,2 WNW KERNERSVILLE,FORSYTH,NC,36.12,-80.11,TREE DOWN ACROSS WOODFIELD DR. (RAH)
2158,UNK,2 SSE FRIES,Grayson,VA,36.69,-80.95,THUNDERSTORM WINDS DOWNED THREE LARGE TREES IN A HOMEOWNERS BACK YARD ALONG WINDMILL ROAD NEAR GALAX... VA. (RNK)
2158,UNK,6 ESE FRIES,Carroll,VA,36.7,-80.87,THUNDERSTORM WINDS BROUGHT DOWN TWO TREES ALONG WINTERBERRY ROAD. (RNK)
2200,UNK,4 WSW ARARAT,Patrick,VA,36.58,-80.58,TREE DOWN NEAR INTERSECTION OF JOHNSON CREEK ROAD AND WARDS GAP ROAD. (RNK)
