Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1330,UNK,ORIENT,SUFFOLK,NY,41.14,-72.3,TREE DOWN ON OLD MAIN ROAD (OKX)
1351,UNK,LEDYARD CENTER,NEW LONDON,CT,41.47,-72.03,MULTIPLE REPORTS OF TREES DOWN. (OKX)
1408,UNK,WESTERLY,WASHINGTON,RI,41.37,-71.81,WIRES DOWN ON MAIN STREET (BOX)
1430,UNK,WARWICK,KENT,RI,41.7,-71.42,TREE DOWN ON HOUSE ON TIDEWATER DRIVER (BOX)
1442,UNK,SWANSEA,BRISTOL,MA,41.75,-71.18,WIRES DOWN ON WARREN AVE NEAR HOLLISTER ROAD (BOX)
1455,UNK,ACUSHNET,BRISTOL,MA,41.69,-70.91,WIRES DOWN AT PEMBROKE AVE AT DALTON STREET (BOX)
1500,UNK,SOMERSET,BRISTOL,MA,41.74,-71.16,POWER LINES DOWN ON ONEILL ROAD (BOX)
1510,UNK,MIDDLEBORO,PLYMOUTH,MA,41.89,-70.91,TREE DOWN ON PLYMOUTH STREET (BOX)
1520,UNK,HOLBROOK,NORFOLK,MA,42.15,-71.01,TREE DOWN ON WESTON AVENUE AT UNION STREET (BOX)
1534,UNK,WATERTOWN,MIDDLESEX,MA,42.37,-71.18,WIRES DOWN ON OAKLAND STREET (BOX)
1746,UNK,2 SW SUMMERTON,CLARENDON,SC,33.58,-80.38,HIGHWAY PATROL REPORTED TREES DOWN ON I-95 AT MILE MARKERS 105 AND 106 NORTHBOUND. TIME ESTIMATED BASED ON RADAR. (CAE)
2040,UNK,2 NE MAYESVILLE,LEE,SC,34.01,-80.17,HIGHWAY PATROL REPORTED TREES DOWN ON SC 527 AND US 76. TIME ESTIMATED BASED ON RADAR. (CAE)
2145,UNK,BAKER,WHITE PINE,NV,39.02,-114.13,SPOTTER CALLED TO REPORT THUNDERSTORM WIND GUST KNOCKED DOWN POWER LINES IN BAKER. POWER WAS OUT THROUGH THE NIGHT. TIME ESTIMATED BASED OFF RADAR. (LKN)
Time,Size,Location,County,State,Lat,Lon,Comments
