Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1802,71,3 S NEEDLES,SAN BERNARDINO,CA,34.77,-114.62,THUNDERSTORM WIND GUST OF 71 MPH RECORDED AT NEEDLES AIRPORT. (VEF)
1827,UNK,2 N TARBORO,CAMDEN,GA,31.04,-81.81,PINE TREES WERE BLOWN DOWN ACROSS PROVIDENCE CHURCH ROAD. THE TIME OF DAMAGE WAS BASED ON RADAR. (JAX)
1835,UNK,TWENTYNINE PALMS,SAN BERNARDINO,CA,34.14,-116.07,THUNDERSTORM WINDS AND FLASH FLOODS KNOCKED DOWN AT LEAST 14 POWER POLES IN TWENTYNINE PALMS. POWER WAS KNOCKED OUT TO 2...000 CUSTOMERS. (VEF)
1905,UNK,4 SSW KATY,FORT BEND,TX,29.75,-95.85,SMALL TREES AND ONE MEDIUM TREE KNOCKED DOWN BY THUNDERSTORM WIND ESTIMATED AROUND 50MPH. (HGX)
2010,58,3 N COUNTRY CLUB ESTATE,GLYNN,GA,31.26,-81.47,THE BRUNSWICK AWOS MEASURED A WIND GUST OF 58 MPH AT 410 PM FROM 100 DEGREES. (JAX)
2150,UNK,7 W GAINESVILLE,ALACHUA,FL,29.68,-82.46,THE LAW ENFORCEMENT REPORTED 5 TREES DOWN MOSTLY IN THE NORTHWEST PORTION OF THE COUNTY. THE TIME GIVEN WAS BASED ON RADAR. (JAX)
2236,60,BADGER,ROSEAU,MN,48.78,-96.02,OBSERVER NOTED VERY STRONG WINDS LIFTING SHINGLES (FGF)
2257,UNK,QUARTZSITE,LA PAZ,AZ,33.67,-114.22,DOWNED POWER LINE AND METAL STRUCTURE FELL ON CAR. (PSR)
2312,58,1 NNW CORONA DE TUCSON,PIMA,AZ,31.96,-110.78,SPOTTER ESTIMATES 50 KT WIND GUST. NO DAMAGE SEEN...GARBAGE CANS FLYING AROUND. (TWC)
2330,60,MOTT,HETTINGER,ND,46.37,-102.33,(BIS)
2331,58,2 ENE DAVIS-MONTHAN AIR,PIMA,AZ,32.19,-110.85,MEASURED WIND GUST (TWC)
2350,70,4 SSE DAVIS-MONTHAN AIR,PIMA,AZ,32.12,-110.86,4 POWER POLES SNAPPED WITH NUMEROUS LARGE BRANCHES DOWN AND TWO LARGE TREES UPROOTED. (TWC)
2350,UNK,4 SSE DAVIS-MONTHAN AIR,PIMA,AZ,32.12,-110.86,AT LEAST 6 POWER POLES SNAPPED ON IRVINGTON WEST OF OLD SPANISH TRAIL. (TWC)
2353,UNK,TACNA,YUMA,AZ,32.7,-113.95,POWER POLE BLOWN DOWN. (PSR)
0020,UNK,4 NW TUCSON,PIMA,AZ,32.28,-110.99,TRAINED SPOTTER FROM PHOENIX CWA RELAYED TO PHX OFFICE POWER POLES DOWN ON LA CHOLLA BETWEEN CURTIS AND RUTHRAFF. (TWC)
0035,60,1 N TUCSON,PIMA,AZ,32.25,-110.94,TRAINED SPOTTER REPORTED 60 MPH MEASURED WIND GUST AT THE TUCSON MALL. (TWC)
0054,59,4 ESE MARTINEZ LAKE,YUMA,AZ,32.95,-114.41,(PSR)
0055,UNK,5 NW TUCSON,PIMA,AZ,32.29,-110.99,POWER OUT TO ABOUT 1300 CUSTOMERS FROM RIVER TO WETMORE KAIN TO FLOWING WELLS. (TWC)
0110,UNK,5 S ORO VALLEY,PIMA,AZ,32.36,-110.98,SPOTTER REPORTS LOW WATER CROSSINGS FLOODED DUE TO BETWEEN 1 AND 1.25 INCHES OF RAIN OCCURING IN 30 MINUTES. ALSO REPORTS TREES SNAPPED AND UPROOTED WITH WIND GUSTS TO (TWC)
0117,75,7 ENE ST. ANTHONY,MORTON,ND,46.67,-100.78,SMALL BRANCHES WERE BROKEN OFF OF TREES (BIS)
0127,UNK,7 ENE ST. ANTHONY,MORTON,ND,46.67,-100.78,BARN ROOF BLOWN OFF AND CARRIED 200 YARDS. (BIS)
0128,75,10 SSE BISMARCK,BURLEIGH,ND,46.67,-100.7,1.5 FOOT TREE SNAPPED IN HALF AND QUARTER SIZE HAIL REPORTED AT THE DESERT BOAT RAMP. (BIS)
0130,UNK,10 SSE BISMARCK,BURLEIGH,ND,46.67,-100.7,TEN VERY LARGE COTTONWOOD TREES TWO FEET IN DIAMATER BLOWN OVER AT KIMBALL BOTTOMS. FOUR VEHICLES AND ONE CAMPER CRUSHED BY THE TRESS. NO INJURIES. (BIS)
0150,UNK,11 S MCKENZIE,BURLEIGH,ND,46.66,-100.41,IN ADDTION TO HAIL...TREE LIMBS DOWN. (BIS)
0150,75,3 E MOFFIT,BURLEIGH,ND,46.68,-100.24,(BIS)
0232,UNK,10 SE LAKE ISABEL,KIDDER,ND,46.7,-99.62,MANY SMALL TREE LIMBS DOWN (BIS)
0250,UNK,1 WSW SABINO CANYON,PIMA,AZ,32.33,-110.83,TWITTER REPORT OF POWER LINES DOWN ON SUNRISE EAST OF KOLB. (TWC)
0255,UNK,1 ESE BISHOP,INYO,CA,37.37,-118.39,A TRAINED SPOTTER IN BISHOP REPORTED 6-8 INCH TREE BRANCHES BLOWN DOWN AND BLOCKING HALF OF HANBY AVE IN BISHOP. WINDS AT THE BISHOP ASOS WERE GUSTING TO 45 MPH AT THE (VEF)
0415,UNK,6 NE HOPE,STEELE,ND,47.39,-97.63,YARD LIGHT POLE SNAPPED ON FARMSTEAD. TIME APPROXIMATE. (FGF)
0425,UNK,4 NW BLANCHARD,TRAILL,ND,47.39,-97.28,NUMEROUS TREES SNAPPED OR UPROOTED. SMALL FARM BUILDING AND STEEL GRAIN BINS BLOWN DOWN OR TUMBLED ACROSS FIELDS. CROPS FLATTENED ACROSS NORTHERN BLANCHARD TOWNSHIP. (FGF)
0435,UNK,7 SE HILLSBORO,TRAILL,ND,47.33,-96.96,THE TOP 4 FEET OF TWO 40 FOOT EVERGREEN TREES BROKEN OFF. ALSO AN OLDER TREE BLOWN DOWN. (FGF)
0502,UNK,3 NE HENDRUM,NORMAN,MN,47.29,-96.76,SEVERAL LARGE 4 TO 6 INCH DIAMETER TREE BRANCHES AND LIMBS BROKEN DOWN IN SHELTER BELTS. (FGF)
0525,UNK,7 NE GEORGETOWN,CLAY,MN,47.15,-96.69,MUMEROUS LARGE 4 TO 8 INCH DIAMETER TREE BRANCHES AND LIMBS BROKEN DOWN IN SHELTER BELTS ACROSS NORTHEASTERN GEORGETOWN TOWNSHIP. (FGF)
0525,UNK,4 ESE PERLEY,NORMAN,MN,47.15,-96.72,NUMEROUS LARGE 4 TO 8 INCH DIAMETER TREE BRANCHES AND LIMBS BROKEN DOWN IN SHELTER BELTS ACROSS SOUTHEASTERN LEE TOWNSHIP. (FGF)
0545,UNK,10 E WAUBUN,MAHNOMEN,MN,47.18,-95.73,TREES BLOWN OVER COUNTY ROAD 144. TIME AND EXACT LOCATION ARE ESTIMATED FROM RADAR. (FGF)
0609,81,7 NW CAVALIER,PEMBINA,ND,48.87,-97.73,VIA PERSONAL WEATHER STATION. ALSO REPORTED MANY TREE TOPS BROKEN OFF. TIME ESTIMATED. (FGF)
0610,UNK,PONSFORD,BECKER,MN,46.97,-95.38,WIDESPREAD TREE DAMAGE WITH NUMEROUS LARGE 4 TO 6 INCH DIAMETER TREE BRANCHES AND LIMBS BROKEN DOWN ACROSS PINEPOINT AND NORTHERN CARSONVILLE TOWNSHIPS. (FGF)
0626,UNK,HAMILTON,PEMBINA,ND,48.81,-97.45,SEVERAL LARGE 6 TO 10 INCH DIAMTER TREE LIMBS AND BRANCHES BROKEN DOWN ON WEST SIDE OF TOWN. TIME ESTIMATED FROM RADAR. (FGF)
0640,UNK,10 E NEW YORK MILLS,OTTER TAIL,MN,46.52,-95.16,HORSE SHED BLOWN OVER. VIA FACEBOOK. (FGF)
0645,UNK,5 SW CHAMBERLAIN,HUBBARD,MN,46.85,-94.8,MULTIPLE TREES BLOWN DOWN ON THE EAST SIDE OF WOLF LAKE (FGF)
0654,UNK,5 WSW HALLOCK,KITTSON,MN,48.74,-97.04,ABOUT TWO THIRDS OF A BARN HIP ROOF WAS PEELED OFF OF A CENTURY OLD BARN. (FGF)
0725,UNK,KENNEDY,KITTSON,MN,48.64,-96.91,SEVERAL LARGE TREE BRANCHES AND LIMBS BROKEN DOWN AROUND TOWN. HAIL UP TO 1 INCH DIAMETER. (FGF)
0740,UNK,SEBEKA,WADENA,MN,46.63,-95.09,TWO 8-INCH DIAMETER TREES DOWN. TIME APPROXIMATE. (FGF)
0815,UNK,4 S WADENA,WADENA,MN,46.38,-95.13,REPORT OF A FEW TREES DOWN BETWEEN WADENA AND HEWITT (FGF)
0830,UNK,2 E EVANSVILLE,DOUGLAS,MN,46.01,-95.64,POLE BARN DESTROYED AND A FEW SILAGE WAGONS TIPPED OVER. TIME IS ESTIMATED BASED ON RADAR. (MPX)
0855,UNK,6 NE BROWNS VALLEY,TRAVERSE,MN,45.67,-96.76,CAMPERS DAMAGED AT ROSEBUD RV PARK... BOATS OVERTURNED IN THE WATER ON LAKE TRAVERSE... LARGE OAK TREES OVER MN STATE HWY 27 BETWEEN MILE POST 7 AND 9... REPORT RELAYED (ABR)
0901,UNK,1 N CHILHOWEE,JOHNSON,MO,38.6,-93.86,1 MILE NORTH CHILHOWEE LIGHTNING HIT HOUSE... 10-15 YR OLD BARN FLATTENED... NEIGHBORS ROOF PEELED OFF (EAX)
Time,Size,Location,County,State,Lat,Lon,Comments
2230,175,10 ESE RALPH,PERKINS,SD,45.7,-102.89,(UNR)
2302,100,13 ESE GREENBUSH,ROSEAU,MN,48.63,-95.92,ALSO ABOUT 4NNE OF HOMOLKA. (FGF)
2328,175,13 NNE MOTT,HETTINGER,ND,46.55,-102.22,(BIS)
2340,100,TOFTE,COOK,MN,47.56,-90.88,ALSO PONDING OF HIGHWAY 61 IN TOFTE. (DLH)
2358,175,1 NW FOURTOWN,BELTRAMI,MN,48.29,-95.35,THE HAIL STARTED SMALL AND ENDED BIG (FGF)
0000,425,HEART BUTTE DAM,GRANT,ND,46.6,-101.81,(BIS)
0045,100,11 S JUDSON,MORTON,ND,46.67,-101.26,(BIS)
0115,100,12 W SHOOKS,BELTRAMI,MN,47.87,-94.7,(FGF)
0127,150,6 E ST. ANTHONY,MORTON,ND,46.62,-100.78,WIND DRIVEN HAIL BROKE OUT SEVERAL WINDOWS. (BIS)
0128,100,10 SSE BISMARCK,BURLEIGH,ND,46.67,-100.7,1.5 FOOT TREE SNAPPED IN HALF AND QUARTER SIZE HAIL REPORTED AT THE DESERT BOAT RAMP. (BIS)
0148,100,2 S BLACKDUCK,BELTRAMI,MN,47.7,-94.55,(FGF)
0150,100,11 S MCKENZIE,BURLEIGH,ND,46.66,-100.41,IN ADDTION TO HAIL...TREE LIMBS DOWN. (BIS)
0232,150,10 SE LAKE ISABEL,KIDDER,ND,46.7,-99.62,MANY SMALL TREE LIMBS DOWN (BIS)
0320,125,6 S PETTIBONE,KIDDER,ND,47.03,-99.52,(BIS)
0350,100,DEER RIVER,ITASCA,MN,47.34,-93.79,(DLH)
0405,125,VERGAS,OTTER TAIL,MN,46.66,-95.8,(FGF)
0433,100,11 E DETROIT LAKES,BECKER,MN,46.81,-95.61,A FEW HAIL STONES THE SIZE OF A QUARTER. (FGF)
0450,100,6 NE PAGE,CASS,ND,47.22,-97.48,ALSO SOME SMALL BRANCHES BLOWN DOWN. (FGF)
0515,100,5 NE GARDNER,CASS,ND,47.19,-96.89,SMALL BRANCHES BLOWN DOWN IN YARD AND LAWN FURNITURE SCATTERED ABOUT. (FGF)
0518,125,3 S BALL BLUFF,AITKIN,MN,46.91,-93.27,RELAYED REPORT FROM AITKIN COUNTY 911 OF HAIL DAMAGE TO A CAR. SIZE ESTIMATED. (DLH)
0530,400,13 N LANGDON,CAVALIER,ND,48.95,-98.37,PICTURE RECEIVED OF A HAIL STONE NEXT TO A TAPE MEASURE...HAIL STONE WAS 45 MINUTES OLD WHEN THE PICTURE WAS TAKEN. SOFTBALL SIZED HOLES OBSERVED IN THE GRASS. WINDSHIE (FGF)
0545,275,4 NE VANG,CAVALIER,ND,48.95,-98.06,(FGF)
0555,100,WEST FARGO,CASS,ND,46.87,-96.9,VIA VALLEY NEWS LIVE FACEBOOK.TIME ESTIMATED FROM RADAR. (FGF)
0600,175,3 W WALHALLA,CAVALIER,ND,48.92,-97.98,FROM VALLEY NEWS LIVE FACEBOOK. (FGF)
0605,125,SABIN,CLAY,MN,46.78,-96.65,(FGF)
