Time,F_Scale,Location,County,State,Lat,Lon,Comments
1756,UNK,2 NW GREENCASTLE,FRANKLIN,PA,39.81,-77.75,AN EF0 TORNADO WAS CONFIRMED NEAR GREENCASTLE IN FRANKLIN COUNTY PA...WITH A MAX WIND SPEED OF 85 MPH AND A PATH LENGTH OF APPROXIMATELY 6 MILES. (CTP)
Time,Speed,Location,County,State,Lat,Lon,Comments
1750,UNK,RIVA,ANNE ARUNDEL,MD,38.95,-76.59,TREE DOWN ONTO POWERLINES NEAR INTERSECTION OF HAMBLETON RD AND RIVA RD (LWX)
1755,UNK,1 NE JOHNSTON,FRANKLIN,PA,39.77,-77.74,DMG TO 3 ROOFS TREES WIRES DOWN DMG TO FARM EQUIPMENT MINOR CROP DMG PSBL TORNADO (CTP)
1825,UNK,1 NNE GREEN HAVEN,ANNE ARUNDEL,MD,39.15,-76.54,TREE DOWN NEAR INTERSECTION OF WOODLAWN AVENUE AND DUVALL HIGHWAY (LWX)
2027,UNK,GREASON,CUMBERLAND,PA,40.19,-77.29,TREES DOWN ON GREASON RD BTWN NEWVILLE AND CARLISLE (CTP)
2051,UNK,EASTON,TALBOT,MD,38.77,-76.08,TREES AND WIRES DOWN IN EASTON. (PHI)
2109,70,2 NE CARLSBAD,EDDY,NM,32.43,-104.21,(MAF)
2120,UNK,ASTORIA,FULTON,IL,40.23,-90.36,NUMEROUS LARGE TREE LIMBS AND BRANCHES WERE SNAPPED OFF. TWO LIGHTWEIGHT AND OPEN-ENDED VEHICLE SHELTERS WERE FLIPPED. TIME ESTIMATED. PUBLIC REPORT RELAYED BY WMBD. (ILX)
2138,UNK,CORDOVA,TALBOT,MD,38.88,-75.99,TREES AND WIRES DOWN IN CORDOVA. (PHI)
2220,60,8 SW BATESLAND,SHANNON,SD,43.05,-102.21,(UNR)
2245,UNK,SW RICHFIELD,LINCOLN,ID,43.05,-114.15,AT MILE POST 169 ON HWY 26 A DOWNBURST FELL 4 TREES 2 POWER POLES DAMAGED 4 OTHER POWER POLES. POWER LINES ON HWY AND ONLY ONE LANE OPEN. (PIH)
2340,60,2 W ROCK HOUND STATE PA,LUNA,NM,32.18,-107.65,SEVERE THUNDERSTORM WIND GUSTS TO 60 MPH WITH BRIEF HEAVY RAINS. (EPZ)
0025,UNK,4 NNE MENAN,MADISON,ID,43.77,-111.98,SPOTTER REPORTED WINDS OF 30 MPH FROM DOWNBURST (PIH)
0107,UNK,JEROME,JEROME,ID,42.73,-114.52,LARGE TREE UPROOTED. REPORTED TO LOCAL TWIN FALLS TV STATION KMVT. (BOI)
0235,60,6 NW MINIDOKA,MINIDOKA,ID,42.82,-113.57,(PIH)
0300,UNK,17 SW MULLEN,HOOKER,NE,41.87,-101.28,THUNDERSTORM WINDS AROUND 73 MPH PEELED METAL ROOFS OFF TWO BUILDINGS AT THE DISMAL RIVER GOLF CLUB. THE STRONG WINDS LATEST ABOUT 20 MINUTES. (LBF)
1148,UNK,4 SSW UNIVERSITY OF FLO,ALACHUA,FL,29.59,-82.38,WJCB TELEVISION REPORTS THAT A TREE WAS BLOWN DOWN BY STRONG WIND GUSTS AND WAS BLOCKING THE INTERSECTION OF WILLISTON ROAD AND SOUTHWEST 40TH STREET IN GAINESVILLE. (JAX)
Time,Size,Location,County,State,Lat,Lon,Comments
