Time,F_Scale,Location,County,State,Lat,Lon,Comments
2020,UNK,9 NNW KILN,HANCOCK,MS,30.54,-89.48,A WEAK TORNADO TOUCHED DOWN ALONG AN INTERMITTENT TRACK FROM THE CYPRESS LAKE AREA NORTHEAST TO JUST SOUTHWEST OF THE COMMUNITY OF NECAISE. A FEW HOMES HAD MINOR ROOF D (LIX)
2034,UNK,12 SW SAUCIER,HARRISON,MS,30.51,-89.28,HARRISON COUNTY SHERIFFS DEPARTMENT RELAYED REPORTS FROM 911 CALLS OF A TORNADO TOUCHDOWN ON CEMETERY ROAD NEAR HIGHWAY 53. (LIX)
2125,UNK,MCHENRY,STONE,MS,30.71,-89.14,DAMAGE REPORTED ON PINE AVE IN MCHENRY. DETAILS UNKNOWN AT THIS TIME. (MOB)
0947,UNK,6 SSW ROCKFORD,COOSA,AL,32.81,-86.24,A TORNADO TOUCHED DOWN BRIEFLY IN ELMORE COUNTY CAUSING MINIMAL TREE DAMAGE THEN TRAVELED INTO COOSA COUNTY. IN COOSA COUNTY,THE TORNADO DROPPED SOME LARGE PINES,THEN (BMX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1210,59,60 S RUTHERFORD BEACH,GMZ472,XX,28.92,-93.31,THE PLATFORM KCRH RECORDED A WIND GUST TO 51 KNOTS. (LCH)
1903,UNK,3 ESE WOODVILLE,WILKINSON,MS,31.09,-91.25,SEVERAL SMALL PINE TREES UPROOTED AND SNAPPED IN THE JUDY DAHL RD. AREA NORTH OF HIGHWAY 24. SOME TREES WERE CLEARED FROM THE ROADS IN THAT AREA. (LIX)
2000,UNK,15 E PICAYUNE,HANCOCK,MS,30.53,-89.43,STRUCTURAL DAMAGE TO TWO HOMES ON LOBLOLLY DRIVE. (LIX)
2030,UNK,2 SE BAY SPRINGS,JASPER,MS,31.96,-89.26,REPORTS OF TWO TREES DOWN ON COUNTY ROAD 17 SOUTH OF BAY SPRINGS. MINOR DAMAGE TO ONE HOUSE OCCURRED. (JAN)
2240,58,2 NE FRIONA,PARMER,TX,34.66,-102.7,MEASURED BY WEST TX MESONET (LUB)
0020,60,6 SSW ANTON,HOCKLEY,TX,33.73,-102.2,MEASURED BY WEST TX MESONET (LUB)
0940,UNK,3 WSW SPEED,ELMORE,AL,32.75,-86.28,TREES WERE BLOWN DOWN NEAR COUNTY ROAD 429 AND THE ELMORE AND COOSA COUNTY LINE. POSSIBLE TORNADO. (BMX)
Time,Size,Location,County,State,Lat,Lon,Comments
2343,100,8 ENE ELKINS,CHAVES,NM,33.73,-103.93,HAIL LASTED FOR 10 MINUTES. (ABQ)
2351,100,6 N COZAD,DAWSON,NE,40.95,-99.99,QUARTER HAIL 6 MILES NORTH OF COZAD. (GID)
0100,175,CULBERTSON,HITCHCOCK,NE,40.23,-100.84,ESTIMATED TIME OF REPORT. (GLD)
0120,125,16 SW STOCKVILLE,FRONTIER,NE,40.37,-100.6,(LBF)
