Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2115,58,WENDOVER,TOOELE,UT,40.74,-114.02,WENDOVER AIRPORT AWOS (SLC)
2300,UNK,2 ENE GLENDALE,MARICOPA,AZ,33.55,-112.15,TREES SIGNS DOWN AT 43RD AVE AND NORTHERN. BRANCHES UP TO 3 INCH DIAMETER BROKEN (PSR)
2325,UNK,5 SSE GLENDALE,MARICOPA,AZ,33.47,-112.15,MEDIUM- LARGE TREE ON EASTBOUND I-10 NEAR 51ST AVENUE. EVENT TIME ESTIMATED. (PSR)
2325,UNK,6 NE PEORIA,MARICOPA,AZ,33.75,-112.17,POWER POLES AND LINES DOWN ON HOUSES UNION HILLS AND CACTUS (PSR)
2330,68,9 N LAKESIDE,BOX ELDER,UT,41.33,-112.86,GUNNISON ISLAND MESONET SITE. (SLC)
2346,UNK,2 ENE GLENDALE,MARICOPA,AZ,33.55,-112.15,TREES SIGNS DOWN AT 43RD AVE AND NORTHERN. BRANCHES UP TO 3 INCH DIAMETER BROKEN (PSR)
0016,UNK,2 ESE GLENDALE,MARICOPA,AZ,33.53,-112.16,PUBLIC REPORT VIA FACEBOOK OF POLES DOWN AT 51ST AVE AND GLENDALE (PSR)
0104,UNK,2 S AHWATUKEE,MARICOPA,AZ,33.29,-112,MULTIPLE MEDIUM TREES DOWN... DIME SIZE HAIL AND ESTIMATED WIND GUST TO 60 MPH ON PECOS RD. AND 22ND ST. (PSR)
0310,70,5 E GOLDEN VALLEY,MOHAVE,AZ,35.22,-114.14,WIND GUST ESTIMATED. (VEF)
Time,Size,Location,County,State,Lat,Lon,Comments
1830,100,CALIENTE,LINCOLN,NV,37.62,-114.51,QUARTER SIZE HAIL WAS REPORTED BY A SPOTTER NEAR CALIENTE. THE EVENT TIME WAS ESTIMATED BY RADAR. (VEF)
2104,100,7 SW ORO VALLEY,PIMA,AZ,32.36,-111.06,TRAINED WEATHER SPOTTER REPORTS QUARTER-SIZED HAIL NEAR THORNYDALE AND CORTARO. (TWC)
2310,150,GLENDALE,MARICOPA,AZ,33.54,-112.19,AND MEDIUM SIZED TREES UPROOTED. (PSR)
2325,100,5 ENE PEORIA,MARICOPA,AZ,33.72,-112.16,EVENT TIME ESTIMATED. (PSR)
2343,125,3 NW METRO CENTER,MARICOPA,AZ,33.6,-112.16,QUATER-HALF DOLLAR SIZD HAIL AT SWEETWATER AND 51ST AVE. (PSR)
2343,125,LOGANDALE,CLARK,NV,36.59,-114.48,PHOTO OF HAIL QUARTER TO HALF DOLLAR SIZE POSTED ON SOCIAL MEDIA. (VEF)
0306,150,2 W GOLDEN VALLEY,MOHAVE,AZ,35.22,-114.26,TRAINED SPOTTER REPORTED PING-PONG BALL SIZED HAIL IN GOLDEN VALLEY (VEF)
