Time,F-Scale,Location,County,State,Lat,Lon,Comments
2051,UNK,1 SE MT EVANS,CLEAR CREEK,CO,39.58,-105.63,TORNADO SPOTTED AT SOUTHEAST CORNER OF MT. EVANS NEAR LINCOLN LAKE AT 12,500 FT. TORNADO WAS BRIEF WITH NO DAMAGE. TORNADO BECAME A FUNNEL CLOUD AND DISSIPATED. (BOU)
Time,Speed,Location,County,State,Lat,Lon,Comments
1335,UNK,8 ESE NATCHEZ,ADAMS,MS,31.5,-91.26,SEVERAL TREES WERE BLOWN DOWN SE OF NATCHEZ...N PALESTINE RD...LIBERTY RD...LEGRANGE RD...GREENFIELD RD...KINGSTON RD. DMG OCCURRED GENERALLY IN A LINE FROM N TO S. (JAN)
1458,UNK,NORTH NORWICH,CHENANGO,NY,42.62,-75.53,PART OF ROOF TAKEN OFF OF A BUILDING ON SAURKRAUT LANE. MULTIPLE TREES DOWN ON COUNTY ROAD 23A AND 23 AREA. (BGM)
1515,UNK,MILAN,DUTCHESS,NY,41.95,-73.79,TREE ON WIRES RT 199 (ALY)
1620,UNK,PINE BUSH,ORANGE,NY,41.61,-74.3,SEVERAL TREES AND WIRES DOWN ACROSS PINE BUSH. TIME ESTIMATED BY RADAR. (OKX)
1702,UNK,WEST WINDSOR TWP,MERCER,NJ,40.29,-74.64,TREE DOWN IN WEST WINDSOR TWP. (PHI)
1900,UNK,3 NE NEBO,BURKE,NC,35.75,-81.89,THUNDERSTORM WIND GUST LIFTED ROOF OFF A BOAT DOCK AND PUSHED ONE BOAT DOCK INTO ANOTHER AT MOUNTAIN HARBOUR MARINA NEAR WHERE THE HIGHWAY 126 BRIDGE CROSSES LAKE JAMES (GSP)
2015,UNK,17 N SHELBY,CLEVELAND,NC,35.53,-81.54,TREES DOWN ON CARPENTER HOYLE ROAD. (GSP)
2018,UNK,7 WSW LONGS,HORRY,SC,33.91,-78.84,TREE DOWN AT INTERSECTION OF HWY 31 AND SC 905. TIME ESTIMATED BY RADAR. (ILM)
2027,60,8 WSW LONGS,HORRY,SC,33.9,-78.86,RELAYED FROM WMBF METEOROLOGIST AT INTERSECTION OF HWY 22 AND HWY 905. TRAFFIC COMPLETELY STOPPED. (ILM)
2030,UNK,PFAFFTOWN,FORSYTH,NC,36.15,-80.3,250 YEAR OLD TREE FELL ACROSS YARD AND ONTO A HOUSE. (RAH)
2034,UNK,3 ENE FALLSTON,LINCOLN,NC,35.44,-81.44,A TREE BLOWN DOWN AT THE EAST END OF PARKER FARM ROAD. (GSP)
2040,UNK,6 W AWENDAW,BERKELEY,SC,33.03,-79.72,ONE TREE WAS REPORTED DOWN ON HAILFWAY CREEK ROAD BETWEEN STEED CREEK ROAD AND UNITED DRIVE. (CHS)
2045,UNK,1 ENE ABERDEEN PROVING,HARFORD,MD,39.48,-76.11,LARGE LIMB DOWN ALONG PLUM POINT LOOP (LWX)
2049,UNK,1 SE GILLISONVILLE,JASPER,SC,32.6,-80.99,ONE TREE WAS REPORTED DOWN NEAR THE INTERSECTION OF US HIGHWAY 278 AND SOUTH CAROLINA 462. (CHS)
2110,UNK,4 NW NORTH MYRTLE BEACH,HORRY,SC,33.87,-78.72,TREE DOWN IN ROADWAY ON HWY SC 57 NEAR NORTH MYRTLE BEACH ELEMENTARY. TIME ESTIMATED BY RADAR. (ILM)
2115,UNK,1 ESE SKIDAWAY ISLAND,CHATHAM,GA,31.93,-81.04,CHATHAM COUNTY EMERGENCY MANAGER RELAYED A REPORT OF A TREE DOWN ON A HOUSE ON HEMINGWAY DRIVE. TIME ESTIMATED BY RADAR. (CHS)
2115,69,ATLANTIC CITY AIRPORT,ATLANTIC,NJ,39.46,-74.58,69 MPH THUNDERSTORM WIND GUST AT ATLANTIC CITY INTL AIRPORT. (PHI)
2121,UNK,HARDEEVILLE,JASPER,SC,32.29,-81.08,LAW ENFORCEMENT REPORTED ONE TREE AND POWER LINE DOWN ALONG DEERFIELD ROAD IN HARDEEVILLE. (CHS)
2124,UNK,YEMASSEE,HAMPTON,SC,32.69,-80.86,2 TREES WERE REPORTED DOWN NEAR YEMASSEE. (CHS)
2143,UNK,2 SE WALTHOURVILLE,LONG,GA,31.75,-81.61,THE LONG COUNTY 911 CALL CENTER RELAYED A REPORT OF 1 TREE DOWN ALONG TIBET ROAD. (CHS)
2149,UNK,1 SE GILLISONVILLE,JASPER,SC,32.6,-80.99,ONE TREE WAS REPORTED DOWN NEAR THE INTERSECTION OF US HIGHWAY 278 AND SOUTH CAROLINA 462. (CHS)
2200,UNK,6 S DRIGGS,TETON,ID,43.64,-111.11,DAMAGE TO ROOF OF A COMMERCIAL BUILDING (PIH)
2214,68,1 N NORTON,NORTON,KS,39.85,-99.89,(GLD)
2222,UNK,2 E GARDEN VALLEY,MACON,GA,32.44,-84.08,MIDDLE FLINT 911 RELAYED A REPORT OF A DOWNED TREE IN THE GA HWY 127 AREA OF MACON COUNTY. TIME ESTIMATED OFF RADAR. (FFC)
2225,UNK,DEERFIELD TWP,CUMBERLAND,NJ,39.47,-75.13,TREES DOWN IN DEERFIELD TWP. (PHI)
2226,UNK,3 S DANIEL ISLAND,BERKELEY,SC,32.83,-79.89,THE STATE PORTS AUTHORITY REPORTED DAMAGE TO FOUR LARGE CONTAINER CRANES ALONG THE WANDO TERMINAL. (CHS)
2229,UNK,2 NW MOUNT PLEASANT,CHARLESTON,SC,32.81,-79.89,LAW ENFORCEMENT RELAYED A REPORT OF ONE TREE DOWN ON 6TH STREET IN MOUNT PLEASANT. (CHS)
2230,UNK,3 E MARTINSVILLE CITY,HENRY,VA,36.69,-79.82,TWO TREES DOWN (RNK)
2238,UNK,2 S DUNKIRK,CALVERT,MD,38.69,-76.65,TREE DOWN ALONG CHANEYVILLE ROAD AT SOUTH FLINT HILL ROAD (LWX)
2255,UNK,SAINT MICHAELS,TALBOT,MD,38.79,-76.23,TREES DOWN IN ST MICHAELS. (PHI)
2255,UNK,VINELAND,CUMBERLAND,NJ,39.46,-75,WIRES DOWN IN VINELAND. (PHI)
2302,UNK,ORANGE,ORANGE,TX,30.1,-93.76,ORANGE POLICE DEPARTMENT REPORTED A LARGE TREE LIMB DOWN AT THE INTERSECTION OF CIRCLE S ST. AND BLUEBONNET DR. IN THE CITY OF ORANGE. (LCH)
2305,UNK,HOLTWOOD,LANCASTER,PA,39.82,-76.33,TREES AND WIRES DOWN. LARGE TREES SNAPPED. (CTP)
2316,UNK,1 NNW EASTON,TALBOT,MD,38.77,-76.08,TREES DOWN IN EASTON. (PHI)
2318,UNK,ORANGE,ORANGE,TX,30.1,-93.76,ORANGE POLICE DEPARTMENT REPORTED A TREE LIMB DOWN IN THE 400 BLOCK OF 10TH ST. (LCH)
2321,UNK,2 SSW ASHEBORO,RANDOLPH,NC,35.69,-79.83,TREE DOWN (RAH)
2325,UNK,4 NNE SALISBURY,ROWAN,NC,35.72,-80.44,A FEW LARGE LIMBS DOWN ON REMINGTON DRIVE. (GSP)
2329,UNK,5 W KERR LAKE,GRANVILLE,NC,36.53,-78.69,SEVERAL TREES DOWN IN THE AREA NEAR GRASSY CREEK VIRGILINA ROAD (RAH)
2336,UNK,ORANGE,ORANGE,TX,30.1,-93.76,ORANGE POLICE DEPARTMENT REPORTED A TREE LIMB DOWN IN THE 2500 BLOCK OF WEST PARK. (LCH)
2340,UNK,3 NE SCHLEY,ORANGE,NC,36.18,-79.04,TREE DOWN (RAH)
2343,UNK,1 WNW FRANKLINVILLE,RANDOLPH,NC,35.75,-79.71,TREE AND POWER LINES DOWN (RAH)
2350,UNK,13 NW COLUMBIA,CALDWELL,LA,32.23,-92.23,TREE DOWN ON POWER LINE ALONG HIGHWAY 4. (SHV)
2350,UNK,3 SSE EFLAND,ORANGE,NC,36.02,-79.14,TREE DOWN (RAH)
2357,UNK,4 ESE ANSONVILLE,ANSON,NC,35.09,-80.05,TREE DOWN (RAH)
0001,65,1 W TIOGA,WILLIAMS,ND,48.4,-102.96,WINDS ESTIMATED AT 65 MPH WITH NICKEL TO QUARTER SIZED HAIL. HEAVY RAIN WITH ZERO VISIBILITY. (BIS)
0001,63,10 W LOSTWOOD,MOUNTRAIL,ND,48.48,-102.64,WINDS 55 MPH GUSTING TO 63 MPH. (BIS)
0002,UNK,5 SSW BAHAMA,DURHAM,NC,36.11,-78.92,TREE DOWN AT SUMMERFIELD DRIVE... TREE BLOCKING MILTON ROAD BETWEEN MADDEN AVE AND WENDY WAY (RAH)
0005,60,3 SW KENMARE,WARD,ND,48.64,-102.14,(BIS)
0007,UNK,5 N CHAPEL HILL,ORANGE,NC,36,-79.05,TREE DOWN (RAH)
0010,UNK,BOYDTON,MECKLENBURG,VA,36.66,-78.39,SEVERAL MATURE TREES DOWN ACROSS ROAD SOUTH OF BOYDTON. (AKQ)
0012,UNK,ATLANTA,WINN,LA,31.81,-92.74,LARGE TREE LIMBS WERE BLOWN DOWN IN ATLANTA. (SHV)
0012,UNK,FEDERALSBURG,CAROLINE,MD,38.69,-75.77,TREES AND WIRES DOWN IN FEDERALSBURG. (PHI)
0017,60,1 E MORNINGSIDE,PRINCE GEORGES,MD,38.83,-76.87,(LWX)
0020,UNK,DODSON,WINN,LA,32.08,-92.66,A TREE WAS BLOWN DOWN IN DODSON. (SHV)
0025,UNK,6 SSE GLENDON,MOORE,NC,35.41,-79.49,TREE DOWN (RAH)
0029,UNK,WARRENTON,WARREN,NC,36.4,-78.15,TREE DOWN (RAH)
0032,UNK,2 N GREAT FALLS,CHESTER,SC,34.6,-80.9,A FEW TREES DOWN WITH AT LEAST ONE ON POWERLINES. (GSP)
0033,UNK,NEWPORT,NEW CASTLE,DE,39.71,-75.61,DOZENS OF TREES DOWN (PHI)
0039,UNK,3 ENE LILESVILLE,ANSON,NC,34.98,-79.93,TREE DOWN ON POWER LINES (RAH)
0044,UNK,WAYNESBORO,BURKE,GA,33.09,-82.01,ONE TREE DOWN AT USHER ROAD NORTH WAYNESBORO (CAE)
