Time,F_Scale,Location,County,State,Lat,Lon,Comments
0720,UNK,CONCORD,MIDDLESEX,MA,42.45,-71.35,MULTIPLE TREES AND POWERLINES DOWN ON MULTIPLE HOMES...LEXINGTON RD. ROAD COMPLETELY BLOCKED. (BOX)
0725,UNK,CONCORD,MIDDLESEX,MA,42.45,-71.35,MULTIPLE TREES... WIRES AND UTILITY POLES DOWN ON LEXINGTON RD... ALCOTT RD... OLD BEDFORD RD... VIRGINIA RD... EDMONDS RD... INDEPENDENCE LANE...CAMBRIDGE TURNPIKE... (BOX)
Time,Speed,Location,County,State,Lat,Lon,Comments
2000,UNK,STEVENSVILLE,QUEEN ANNES,MD,38.98,-76.31,TREES DOWN NEAR METAPEAK PIER (PHI)
2037,UNK,2 WNW DARES BEACH,CALVERT,MD,38.57,-76.55,TWO TREES DOWN ON HARDESTY RD (LWX)
2115,UNK,ANTHONY,DONA ANA,NM,32.01,-106.6,THUNDERSTORM WINDS BLEW OFF 190 FOOT LONG HORSE BARN ROOF. (EPZ)
2221,UNK,BELLEPLAIN,CAPE MAY,NJ,39.27,-74.87,TWO TREES DOWN (PHI)
2234,58,2 N MILFORD,BEAVER,UT,38.42,-113.01,MILFORD ASOS (SLC)
2259,UNK,3 NNE SPRING HOPE,NASH,NC,35.98,-78.08,NASH COUNTY 911 CENTER REPORTED TREE DOWN ACROSS PLEASANT GROVE CHURCH RD AT BASS RD 3 MILES NNE OF SPRING HOPE. (RAH)
2309,UNK,1 E PINEHURST,MOORE,NC,35.18,-79.44,TREE DOWN ON MORGANTON RD... PER MOORE COUNTY 911 TWITTER FEED. RADAR ESTIMATED TIME. (RAH)
2310,62,CARTHAGE,MOORE,NC,35.35,-79.42,TRAINED SPOTTER MEASURED WIND GUST OF 62 MPH IN DOWNTOWN CARTHAGE. (RAH)
2320,UNK,3 NW CAMERON,MOORE,NC,35.36,-79.29,TREE DOWN ON A HOUSE IN CAMERON... PER MOORE COUNTY 911 TWITTER FEED. RADAR ESTIMATED TIME. (RAH)
2340,UNK,KINGSBORO,EDGECOMBE,NC,35.92,-77.67,SHERIFF'S OFFICE DISPATCHED TO A TREE ACROSS ANTIOCH RD.... NEAR KINGSBORO RD. TIME ESTIMATED BY RADAR. (RAH)
0055,UNK,1 W TEMPE,MARICOPA,AZ,33.39,-111.95,REC'D REPORT OF A VERY LARGE PINE TREE BRANCH RIPPED OFF THE TRUNK...OTHER TREE DAMAGE THROUGHOUT THE AREA ALSO REPORTED. . (PSR)
0707,UNK,MARLBOROUGH,MIDDLESEX,MA,42.35,-71.55,MULTIPLE TREES AND POWERLINES DOWN ON CURTIS AVE... MAPLE STREET... CHURCH ST.... FRAMINGHAM AND DARMOUTH RDS. (BOX)
0729,UNK,CONCORD,MIDDLESEX,MA,42.45,-71.35,MULTIPLE TREES AND POWERLINES DOWN ON MULTIPLE HOMES...LEXINGTON RD. ROAD COMPLETELY BLOCKED. (BOX)
0750,UNK,CONCORD,MIDDLESEX,MA,42.45,-71.35,TREES DOWN ON ALCOTT RD. (BOX)
Time,Size,Location,County,State,Lat,Lon,Comments
