Time,F-Scale,Location,County,State,Lat,Lon,Comments
1545,UNK,BLEAKWOOD,NEWTON,TX,30.69,-93.82,NWS STORM SURVEY COFIRMS AN EF1 TORNADO TOUCHDOWN NEAR BLEAKWOOD. THE PATH WAS 3 MILES LONG WITH A WIDTH OF 25 YARDS. ONE ABANDONED HOUSE WAS DESTROYED WHEN TREE FELL O (LCH)
Time,Speed,Location,County,State,Lat,Lon,Comments
1441,UNK,ORANGEFIELD,ORANGE,TX,30.08,-93.86,ORANGE EMERGENCY MANAGER REPORTS TREES SNAPS WITH 3 OR 4 HOUSES WITH MINOR TO MODERATE DAMAGE ON 4TH STREET. (LCH)
1530,UNK,KIRBYVILLE,JASPER,TX,30.66,-93.9,TRAMPOLINES BLOWN OVER IN KIRBYVILLE. (LCH)
1531,UNK,BLEAKWOOD,NEWTON,TX,30.69,-93.82,NEWTON COUNTY SHERIFF REPORT TREES DOWN IN BLEAKWOOD WEST OF HWY 190 (LCH)
1545,UNK,3 NE LAKE CHARLES,CALCASIEU,LA,30.24,-93.17,OFF DUTY NWS EMPLOYEE REPORTED SEMI BLOWN OFF THE ROAD NEAR I-210 AND HIGHWAY 14. LOCAL REPORTS AND RADAR ESTIMATES WIND GUSTS TO 50 MPH. (LCH)
1545,UNK,NEWTON,NEWTON,TX,30.85,-93.76,NEWTON SHERIFF REPORT MULTIPLE TREES DOWN IN DOWNTOWN NEWTON. THERE ARE TREES DOWN NEAR MELODY LANE AND ALSO SHADY ACRES. (LCH)
1604,UNK,BURKEVILLE,NEWTON,TX,31,-93.67,NEWTON SHERIFF REPORT TREES DOWN IN BURKEVILLE ALONG FARM TO MARKET 1415 (LCH)
1625,UNK,PINELAND,SABINE,TX,31.25,-93.97,TREES REPORTED DOWN IN THE PINELAND AREA (SHV)
1715,UNK,CENTER,SHELBY,TX,31.79,-94.18,TREES REPORTED DOWN IN THE ROAD ON HIGHWAY 87 SOUTH IN CENTER. (SHV)
1715,UNK,1 E RUSK,CHEROKEE,TX,31.8,-95.13,TREES DOWN ON POWERLINES ALONG HWY 84 (SHV)
1715,UNK,10 W JEFFERSON,MARION,TX,32.76,-94.52,TREES BLOWN DOWN (SHV)
1730,UNK,4 NNW ECHO,RAPIDES,LA,31.16,-92.27,ROOF BLOWN OFF A HOUSE IN THE POLAND COMMUNITY. REPORT RELAYED THROUGH THE KALB-TV FACEBOOK PAGE. (LCH)
1735,UNK,ALEXANDRIA,RAPIDES,LA,31.29,-92.46,TREES DOWN IN THE CHARLES PARK AREA OF ALEXANDRIA AND IN BALL. REPORT RELAYED THROUGH KALB-TV FACEBOOK PAGE. (LCH)
1745,UNK,1 E CARTHAGE,PANOLA,TX,32.15,-94.32,TREE DOWN NORTH SIDE OF HWY 79 EAST SIDE OF LOOP NEAR CARTHAGE. (SHV)
1800,UNK,2 W COUSHATTA,RED RIVER,LA,32.02,-93.37,LARGE LIMBS DOWN ALONG HIGHWAY ONE AND 371. (SHV)
1820,UNK,DRY PRONG,GRANT,LA,31.58,-92.53,NUMEROUS TREES DOWN ACROSS THE PARISH. (SHV)
1820,UNK,TYLER,SMITH,TX,32.33,-95.3,TREE WAS DOWNED AT WILMA AND CRESTVIEW. (SHV)
1830,UNK,JENA,LA SALLE,LA,31.69,-92.13,NUMEROUS TREES DOWN ACROSS THE COUNTY. (SHV)
1830,UNK,5 SE SHREVEPORT,CADDO,LA,32.42,-93.73,LARGE 50 LB TRASHCANS BLOWN OVER (SHV)
1835,UNK,LAKEPORT,GREGG,TX,32.4,-94.71,THE ELDERVILLE LAKEPORT VFD PAVILION COLLAPSED DUE TO HIGH WINDS. (SHV)
1837,UNK,MARSHALL,HARRISON,TX,32.54,-94.35,LARGE LIMBS DOWN AND SOME POWER OUT IN MARSHALL (SHV)
1840,UNK,LINDALE,SMITH,TX,32.51,-95.41,TREE DOWNED ON JIM HOGG ROAD IN LIDALE. (SHV)
