Time,F_Scale,Location,County,State,Lat,Lon,Comments
0217,UNK,4 SE WOODLAND,YOLO,CA,38.64,-121.7,PUBLIC WITNESSED AND VIDEO RECORDED A TORNADO OVER CONAWAY RANCH PRESERVE FRIDAY EVENING. HE REPORTED OBSERVING THE TORNADO TOUCH DOWN TO THE SOUTHWEST OF HIS LOCATION. (STO)
Time,Speed,Location,County,State,Lat,Lon,Comments
1551,64,5 S CAMPBELL,SANTA CLARA,CA,37.2,-121.95,MEASURED 64 MPH GUST AT LOS GATOS RAWS SITE...ELEVATION 1842 FT. (MTR)
1900,UNK,8 SW BIG BEAR LAKE,SAN BERNARDINO,CA,34.14,-116.98,FIREFIGTHERS RESPONDED TO CALL OF 70 FOOT PINE TREE ON HOME AND VEHICLE. POWER LINES KNOCKED OUT. LEADING LINE OF HEAVY RAIN AT THE TIME. SEVERAL LIGHTNING STRIKES WEST (SGX)
2100,UNK,BAKERSFIELD,KERN,CA,35.36,-119,LARGE TREE UPROOTED...TOTALED CAR DUE TO WINDS ASSOCIATED WITH HEAVY SHOWER AT JENKINS AND ROSEDALE IN NW BAKERSFIELD. WIND EST 45 MPH. (HNX)
2100,UNK,PORTERVILLE,TULARE,CA,36.06,-119.03,SEVERAL TREES AND POWERLINES DOWN IN PORTERVILLE. SEVERAL HOUSES DAMAGED BY FALLEN LIMBS. (HNX)
2110,UNK,SQUAW VALLEY,FRESNO,CA,36.7,-119.19,HOMEOWNER REPORTED ROOF DAMAGE TO GARAGE AND SEVERAL TREES DOWNED NEAR SQUAW VALLEY. WIND EST 65 MPH. (HNX)
2230,UNK,3 ENE COSTA MESA,ORANGE,CA,33.68,-117.86,JOHN WAYNE AIRPORT OFFICIALS REPORTED A PLANE MOVED 3 FEET FROM SEVERE WIND,SEVERAL METAL SIGNS DOWN AND JET BRIDGE DAMAGE. ASOS HAD 35 MPH. LIKELY WET MICROBURST AS S (SGX)
2300,UNK,TUSTIN,ORANGE,CA,33.73,-117.81,TREE LANDED ON ROOF OF HOME FROM STRONG WINDS IN LINE OF HEAVY RAIN. EMBEDDED THUNDER REPORTED WITH THIS LINE. (SGX)
2333,UNK,4 WNW FRESNO,FRESNO,CA,36.81,-119.85,APPROX 3 FOOT DIAMETER TREE BLOWN DOWN. (HNX)
2351,74,6 ENE TUSTIN FOOTHILLS,ORANGE,CA,33.81,-117.71,MESONET STATION FREMONT CANYON /FRCC1/ LINE OF HEAVY RAIN WET MICROSBURST. PEAK WIND IS PAST HOUR. (SGX)
0024,58,3 W CHULA VISTA,SAN DIEGO,CA,32.63,-117.14,MESONET STATION CORONADO CAYS /XJST/ WEATHERFLOW MESONET. RADAR SHOWED INTENSE LINE SEGMENT OVERHEAD TO SUPPORT WET MICROBURST OF STRONGER WINDS ALOFT. (SGX)
0030,UNK,4 WNW CORONADO,SAN DIEGO,CA,32.71,-117.25,6 INCH TREE REPORTED DOWN,WIND GUSTS 45 MPH AT THE TIME ALONG LINE OF HEAVY SHOWERS (SGX)
Time,Size,Location,County,State,Lat,Lon,Comments
1120,100,3 W DIAMOND BAR,LOS ANGELES,CA,34.01,-117.87,1 INCH HAIL OBSERVED BY AN OFFICIAL NWS OBSERVER FROM THE CITY OF WALNUT. (LOX)
