Time,F_Scale,Location,County,State,Lat,Lon,Comments
0040,UNK,CLARENDON,MONROE,AR,34.7,-91.31,A BUILDING WAS DAMAGED IN CLARENDON...WITH PARTS OF THE BUILDING OUT IN THE STREET. MANY TREES AND POWER LINES WERE BLOWN DOWN. THE ENTERGY ELECTIC OUTAGE MAP INDICATED (LZK)
0055,UNK,W JERICHO,CRITTENDEN,AR,35.29,-90.23,TORNADO CROSSED INTERSTATE 55 NEAR JERICHO EXIT. (MEG)
0208,UNK,2 NE SHELBY,BOLIVAR,MS,33.97,-90.74,HEAVY DAMAGE ALONG BLUE CANE RD...3 STRUCTURES DAMAGED WITH ONE HOME OFF ITS BLOCKS ALONG WITH THE ROOF REMOVED. POWER LINES DOWN AND POWER POLES SNAPPED. (JAN)
0312,UNK,5 NNW GRENADA,GRENADA,MS,33.85,-89.84,THIS TORNADO TORE A ROOF OFF A HOUSE AND CAUSED DAMAGE TO A FENCE. SEVERAL TREE LIMBS DOWN TOO. MAX WIND SPEED 105 MPH...PATH LENGTH 1/2 MILE...MAX WIDTH 75 YARDS. (JAN)
0341,UNK,5 WNW LOUISE,SHARKEY,MS,33,-90.67,HOMES DAMAGED ALONG HWY 14...POSSIBLE INJURIES. (JAN)
0346,UNK,2 SW LOUISE,HUMPHREYS,MS,32.96,-90.61,THIS TORNADO DAMAGED SEVERAL ROOFS AND OUTBUILDINGS SOUTH AND WEST OF LOUISE. MAX PEAK WIND 110 MPH...PATH LENGTH 3 MILES...MAX PATH WIDTH 100 YARDS. (JAN)
0356,UNK,5 ESE LOUISE,HUMPHREYS,MS,32.95,-90.51,TORNADO DAMAGED SEVERAL OUTBUILDINGS AND TRAVEL TRAILERS AND SNAPPED MANY TREES. MAX PEAK WIND 90 MPH...PATH LENGTH 2 MILES...MAX PATH WIDTH 100 YARDS. (JAN)
0429,UNK,6 E MIDWAY,YAZOO,MS,32.88,-90.1,THIS TORNADO CAUSED ONLY TREE DAMAGE IN FAR NE YAZOO COUNTY. MAX WIND SPEED 90 MPH...PATH LENGTH 2 MILES...MAX PATH WIDTH 250 YARDS. (JAN)
0511,UNK,10 W CARTHAGE,LEAKE,MS,32.73,-89.71,WIDE BUT BRIEF TORNADO THAT PRODUCED SIGNIFICANT ROOF DAMAGE TO TWO HOMES ALTHOUGH MOST OTHER DAMAGE LIMITED TO TREES. MAX WIND SPEED 95 MPH...PATH LENGTH HALF A MILE.. (JAN)
0532,UNK,2 ENE CARTHAGE,LEAKE,MS,32.75,-89.51,TORNADO TRAVELLED ROUGHLY EAST ALONG EAST FRANKLIN STREET AND THEN ACROSS HIGHWAY 16 WHERE IT LIFTED 2.5 MILES EAST OF CARTHAGE. SIGNIFICANT DAMAGE OCCURRED TO SEVERAL (JAN)
0546,UNK,3 SE HARPERVILLE,SCOTT,MS,32.46,-89.46,*** 1 INJ *** TORNADO TOUCHED DOWN ALONG OLD JACKSON RD EAST OF HILLSBORO AND TRAVELED ESE THROUGH E SCOTT COUNTY...ENTERING W NEWTON COUNTY JUST SOUTH OF CONEHATTA. TO (JAN)
0555,UNK,6 NE FOREST,SCOTT,MS,32.42,-89.4,A MOBILE HOME WAS DESTROYED ON THE NORTHERN END OF CONEHATTA ROAD NEAR JIM OWENS ROAD. FOUR LARGE TRANSMISSION TOWERS WERE BLOWN DOWN ON JIM OWENS ROAD. (JAN)
0601,UNK,2 ENE BOLTON,HINDS,MS,32.37,-90.43,THIS TORNADO TOUCHED DOWN JUST TO THE WEST OF W NORTHSIDE DR. AND TRACKED ENE. AS THE TORNADO NEARED AND CROSSED W NORTHSIDE DR. ALMOST A DOZEN HARDWOOD TREES WERE SNAP (JAN)
0605,UNK,2 S CONEHATTA,NEWTON,MS,32.43,-89.27,DOZENS OF TREES AND POWER LINES DOWN ALONG WITH SEVERAL STURCTURES DAMAGED. MOST DAMAGE OCCURRED ALONG NEWTON-CONEHATTA RD AND CANEY CREEK RD. (JAN)
0612,UNK,2 WSW BETHSAIDA,NESHOBA,MS,32.66,-89.07,TORNADO CAUSED MOSTLY TREE DAMAGE EXCEPT WHERE IT CROSSED CR 519. A MOBILE HOME WAS PUSHED OFF ITS FOUNDATION. A METAL AND WOOD FRAME BUILDING WAS DESTROYED AND A ROOF (JAN)
Time,Speed,Location,County,State,Lat,Lon,Comments
1907,UNK,WALNUT GROVE,GREENE,MO,37.41,-93.55,TREE DOWN ON A HOUSE AND THE AWNING WAS RIPPED OFF THE HOUSE. (SGF)
1918,65,5 W SPRINGFIELD,GREENE,MO,37.2,-93.38,WINDS REPORTED AT EXIT 69 ON INTERSTATE 44. (SGF)
1922,UNK,4 W PLEASANT HOPE,POLK,MO,37.46,-93.35,ROOD COMPLETELY BLOWN OFF BARN AND SPOTTERS RELAYED ESTIMATED WINDS UP TO 75 MPH FROM ANOTHER REPORT NEAR PLEASANT HOPE. (SGF)
1925,UNK,5 N REPUBLIC,GREENE,MO,37.19,-93.48,LARGE LIMB DOWN ON HIGHWAY N JUST SOUTH OF I-44 IN THE ROAD WAY. WINDS WERE ESTIMATED FROM SPOTTERS AT 65 MPH. (SGF)
1929,UNK,GLIDEWELL,GREENE,MO,37.3,-93.33,SMALL BUIDLINGS BLOWN DOWN AND 70 MPH WINDS ESTIMATED. (SGF)
1940,60,5 NE SPRINGFIELD,GREENE,MO,37.25,-93.22,(SGF)
2000,UNK,MARSHFIELD,WEBSTER,MO,37.34,-92.91,A COUPLE TREES WERE BLOWN DOWN IN THE MARSHFIELD AREA. (SGF)
2021,UNK,2 S LEBANON,LACLEDE,MO,37.65,-92.66,LARGE LIMBS DOWN ON HIGHWAY 5 SOUTH OF LEBANON AND POWER POLE DOWN. (SGF)
2033,UNK,6 E JERSEYVILLE,JERSEY,IL,39.12,-90.22,OFF OF ROUTE 16...HOUSE SHIFTED OFF OF FOUNDATION AND STEEL FRAMED MACHINE SHED SUSTAINED DAMAGE. ALSO...NUMEROUS POWER POLES DOWN IN AREA. TIME ESTIMATED FROM RADAR. (LSX)
2102,UNK,7 S BLAND,GASCONADE,MO,38.2,-91.63,SEVERAL 1 TO 2 FOOT DIAMETER TREES SNAPPED (LSX)
2105,UNK,OWENSVILLE,GASCONADE,MO,38.35,-91.5,SMALL TREE LIMBS DOWN IN OWENSVILLE. (LSX)
2120,UNK,ROSEBUD,GASCONADE,MO,38.39,-91.4,8-10 INCH DIAMETER LIMBS DOWN OFF OF TREE TOPS. 0.5 INCH HAIL LASTED ABOUT 2 MINUTES. (LSX)
2124,UNK,GERALD,FRANKLIN,MO,38.4,-91.33,NUMEROUS TREES AND LARGE TREE LIMBS ALONG WITH A FEW POWER LINES DOWNED IN THE GERALD AREA. (LSX)
2136,UNK,SULLIVAN,FRANKLIN,MO,38.22,-91.17,WINDS ESTIMATED UP TO 50 MPH. (LSX)
2142,UNK,WARRENTON,WARREN,MO,38.82,-91.14,POWER LINES DOWN THROUGHOUT THE COUNTY WITH A REPORT OF AN ELECTIRICAL FIRE. (LSX)
2144,UNK,FORISTELL,ST. CHARLES,MO,38.82,-90.96,TREES DOWN ON SOUTH SIDE OF I-70 NEAR FORISTELL. (LSX)
2155,UNK,SULLIVAN,FRANKLIN,MO,38.22,-91.17,WINDS ESTIMATED UP TO 50 MPH. (LSX)
2155,61,MOSCOW MILLS,LINCOLN,MO,38.95,-90.92,(LSX)
2210,UNK,2 S OLD MONROE,ST. CHARLES,MO,38.91,-90.75,WINDS ESTIMATED TO 60 MPH WITH 3-INCH LIMBS DOWN. (LSX)
2223,60,3 SSW ORCHARD FARMS,ST. CHARLES,MO,38.84,-90.46,(LSX)
2230,UNK,MARYLAND HEIGHTS,ST. LOUIS,MO,38.72,-90.48,TREES DOWN NEAR CC AND OLIVE IN THE WESTPORT AREA. (LSX)
2238,62,DE SOTO,JEFFERSON,MO,38.14,-90.56,(LSX)
2245,UNK,BELLEFONTAINE NEIGHBORS,ST. LOUIS,MO,38.75,-90.23,TREES DOWN WITH THE THUNDERSTORM LINE. (LSX)
2255,UNK,DUPO,ST. CLAIR,IL,38.52,-90.21,POWER POLE AND WIRES DOWN (LSX)
2325,UNK,LITCHFIELD,MONTGOMERY,IL,39.18,-89.66,RELAYED FROM THE LITCHFIELD PD...NUMEROUS TREES SNAPPED AND SPLINTERED (LSX)
2335,UNK,2 SSE DU QUOIN,PERRY,IL,37.98,-89.22,LATE REPORT...MICROBURST WITH WIND SPEED ESTIMATED 90 MPH...OCCURRED SOUTH AND SOUTHEAST OF TOWN MAINLY ALONG HWY 14. SEVERAL ROOFS DAMAGED ON HOMES AND FARM BUILDINGS. (PAH)
2340,UNK,1 E WILLIAMSVILLE,SANGAMON,IL,39.95,-89.54,FENCE BLOWN DOWN IN RESIDENTIAL AREA ON EAST SIDE OF WILLIAMSVILLE. TIME ESTIMATED. (ILX)
2350,UNK,TUNICA,TUNICA,MS,34.69,-90.38,LARGE TREE OVER ROAD AT INTERSECTION OF COBB AND HWY 61. POWERPOLES DOWN ON HWY 4. (MEG)
0025,UNK,CLINTON,DE WITT,IL,40.15,-88.96,POWER POLE SNAPPED CAUSING A POWER OUTAGE ON THE SOUTH SIDE OF CLINTON. FROM DEWITT CO EMA AND CLINTON SHERIFF. TIME ESTIMATED. (ILX)
0037,UNK,CLARENDON,MONROE,AR,34.7,-91.31,TREES AND POWERLINES DOWN IN CLARENDON. (LZK)
0045,UNK,MOUNTAIN VIEW,STONE,AR,35.87,-92.11,LARGE TREE REPORTED DOWN. (LZK)
0050,UNK,TUNICA,TUNICA,MS,34.69,-90.38,LARGE TREE OVER ROAD AT INTERSECTION OF COBB AND HWY 61. POWERPOLES DOWN ON HWY 4. (MEG)
0058,UNK,EL DORADO,UNION,AR,33.22,-92.66,SEVERAL TREES DOWN ACROSS THE CITY. (SHV)
0100,UNK,5 N HELENA,PHILLIPS,AR,34.6,-90.6,TREES DOWN ON COUNTY ROAD 300 IN HORNOR. (MEG)
0105,UNK,TUNICA,TUNICA,MS,34.69,-90.38,LARGE TREE OVER ROAD AT INTERSECTION OF COBB AND HWY 61. POWERPOLES DOWN ON HWY 4. (MEG)
0112,UNK,MILLINGTON,SHELBY,TN,35.33,-89.89,OBSERVED 195 FOOT OF FENCE BLOWN DOWN WITH 2FT WOODEN POLES SNAPPED OR UPROOTED CONRETE AND ALL. TWO 28 INCH PINE TREES SNAPPED IN HALF. ONE 16 INCH TREE SNAPPED IN HAL (MEG)
0130,UNK,KENNETT,DUNKLIN,MO,36.24,-90.05,LARGE BILLBOARDS BLOWN APART,LARGE PLEXIGLASS SIGNS BROKEN,ROOF DAMAGE TO SEVERAL BUILDINGS,PORTABLE BUILDINGS AND CARPORTS BLOWN OVER. WINDS ESTIMATED 40-50 MILES P (MEG)
0135,UNK,MILLINGTON,SHELBY,TN,35.33,-89.89,SEVERAL TREES AND POWERLINES DOWN. TREE ON TRAILER. (MEG)
0147,UNK,3 W HAMBURG,ASHLEY,AR,33.23,-91.85,A FEW TREES WERE BLOWN DOWN (JAN)
0150,UNK,COLDWATER,TATE,MS,34.69,-89.98,CAR TURNED AROUND ON HIGHWAY 51 NEAR ARKABUTLA ROAD. TREES DOWN ON MULTIPLE HOUSES. (MEG)
0200,UNK,SW TUTWILER,TALLAHATCHIE,MS,34.01,-90.43,*** 2 INJ *** AT LEAST ONE HOME WAS DAMAGED. TWO PERSONS IN THE HOME HAD MINOR INJURIES (MEG)
0200,UNK,MILLINGTON,SHELBY,TN,35.33,-89.89,OBSERVED 195 FOOT OF FENCE BLOWN DOWN WITH 2FT WOODEN POLES SNAPPED OR UPROOTED CONRETE AND ALL. TWO 28 INCH PINE TREES SNAPPED IN HALF. ONE 16 INCH TREE SNAPPED IN HAL (MEG)
0205,UNK,RENA LARA,COAHOMA,MS,34.15,-90.78,TREE DOWN ON RESIDENCE (MEG)
0207,UNK,5 SSE CROSSETT,ASHLEY,AR,33.06,-91.93,A FEW TREES WERE DOWN (JAN)
0208,UNK,SHELBY,BOLIVAR,MS,33.95,-90.77,MAJOR DAMAGE TO A HOME AND CAR...REPORT VIA SOCIAL MEDIA. (JAN)
0226,UNK,ROME,SUNFLOWER,MS,33.96,-90.48,TREES DOWN AROUND ROME (JAN)
0230,UNK,6 S DUBLIN,COAHOMA,MS,34,-90.5,ONE HOME UNINHABITABLE ON COUNTYLINE ROAD NEAR SUNFLOWER COUNTY LINE. ONE AGRICULTURAL SHOP AND GRAIN BINS WITH MAJOR DAMAGE. ONE CHILD WITH MINOR INJURIES. (MEG)
0230,UNK,MYRTLE,UNION,MS,34.56,-89.12,7-8 MOBILE HOMES DESTROYED AND BLOWN OFF FOUNDATION. SEVERAL HOUSES HAVE ROOF DAMAGE DUE TO TREES FALLING ON THEM. NO INJURIES AT THIS TIME. (MEG)
0230,60,SENATOBIA,TATE,MS,34.62,-89.97,(MEG)
0230,UNK,SENATOBIA,TATE,MS,34.62,-89.97,LARGE TREE LIMBS DOWN,DIME SIZED HAIL. (MEG)
0230,UNK,1 SE TUNICA,TUNICA,MS,34.68,-90.37,POWER LINES DOWN ALONG HIGHWAY 4 IN TUNICA. 4 POWER POLES SNAPPED AND BLOCKING THE ROAD. (MEG)
0232,UNK,3 ENE LAKE VILLAGE,CHICOT,AR,33.34,-91.24,A COUPLE TREES DOWN IN LAKE CHICOT ST PARK ALONG HWY 257 (JAN)
0245,UNK,1 S GREENVILLE,WASHINGTON,MS,33.37,-91.05,SIGN DAMAGE IN GREENVILLE ALONG WITH MULTIPLE OUTAGES AND 5700 CUSTOMERS WITHOUT POWER. TREES ALSO DOWN ON CYPRESS AND ANN STOKES RDS. (JAN)
0250,UNK,MONTICELLO,DREW,AR,33.62,-91.79,LARGE LIMBS AND POWER LINES DOWN THROUGHOUT THE CITY OF MONTICELLO. (LZK)
0250,UNK,2 SW MYRTLE,UNION,MS,34.54,-89.14,SEVERAL MOBILE HOMES WITH MODERATE TO MAJOR ROOF DAMAGE,POERLINES DOWN,LARGE TREES DOWN. COUNTY ROAD 54 NEAR COUNTY ROAD 51 INTERSECTION. (MEG)
0255,UNK,DERMOTT,CHICOT,AR,33.53,-91.44,POWER LINES DOWN IN DERMOTT (JAN)
