Time,F_Scale,Location,County,State,Lat,Lon,Comments
1847,UNK,NNE VICTORIA,VICTORIA,TX,28.82,-96.98,PUBLIC REPORT AND PHOTO CONFIRMATION OF TORNADO. TORNADO WAS NEAR LARKSPUR AND NARVARRO (CRP)
1852,UNK,NNE VICTORIA,VICTORIA,TX,28.82,-96.98,PUBLIC REPORT AND PHOTO CONFIRMATION OF TORNADO. TORNADO WAS NEAR LARKSPUR AND NARVARRO (CRP)
1930,UNK,3 N VICTORIA,VICTORIA,TX,28.87,-96.98,VIEWED FROM DEL TAR HOSPITAL WEBCAM (CRP)
Time,Speed,Location,County,State,Lat,Lon,Comments
1935,60,3 S DICKINSON REGIONAL,STARK,ND,46.76,-102.78,VERY HEAVY RAIN AND GUSTY SWIRLING WINDS. (BIS)
2155,60,8 NNW LODGEPOLE,PERKINS,SD,45.92,-102.73,(UNR)
2237,64,14 NNE BITTER LAKE WILD,CHAVES,NM,33.65,-104.32,EIGHT MILE DRAW RAWS. (ABQ)
2255,60,6 W FOUR CORNERS,WESTON,WY,44.08,-104.25,(UNR)
2300,70,6 E ELGIN,GRANT,ND,46.4,-101.72,(BIS)
2311,60,5 S CARLSBAD,EDDY,NM,32.33,-104.24,EDDY CO 1 MI S OF CHAVES/EDDY COUNTY LINE ON US HWY 285 (MAF)
2359,60,9 NW PLEASANT HILL,CURRY,NM,34.63,-103.16,(ABQ)
0045,60,HOBBS,LEA,NM,32.73,-103.16,POWER LINES DOWN FROM LOVINGTON TO HOBBS ALONG STATE HIGHWAY 18. (MAF)
0045,UNK,HOBBS,LEA,NM,32.73,-103.16,POWER LINES DOWN WEST AND SOUTH OF HOBBS,AND IN HOBBS. FIRES STARTED DUE TO THE DOWNED POWER LINES. TRANSFORMER EXPLODED AND OTHERS BURNING ON POWER POLES IN HOBBS. TH (MAF)
0105,60,LOVINGTON,LEA,NM,32.95,-103.35,(MAF)
0115,58,4 SW HOBBS,LEA,NM,32.69,-103.21,(MAF)
0144,61,3 E BUSHLAND,POTTER,TX,35.19,-102.01,OASIS RV RESORT SCHOOL NET (AMA)
0337,UNK,9 WSW WHITES CITY,EDDY,NM,32.13,-104.52,50 TO 55 MPH WINDS LAYED OVER PECAN TREES (MAF)
0338,60,REVA,HARDING,SD,45.55,-103.08,(UNR)
0516,64,2 NNE FAITH,PERKINS,SD,45.04,-102.02,(UNR)
0550,65,8 WNW USTA,PERKINS,SD,45.25,-102.31,AT LEAST 60-70 MPH WINDS. (UNR)
0624,67,SMITH CENTER,SMITH,KS,39.78,-98.78,DECAYING THUNDERSTORMS PRODUCED WIND GUST OF 67 MPH. LAW ENFORCEMENT REPORTED A TREE DOWN IN SMITH CENTER. (GID)
0630,62,7 SSE MEADOW,PERKINS,SD,45.44,-102.16,(UNR)
0634,60,2 NNE FAITH,PERKINS,SD,45.04,-102.02,(UNR)
1035,64,MCINTOSH,CORSON,SD,45.92,-101.35,(ABR)
Time,Size,Location,County,State,Lat,Lon,Comments
1325,100,BELFIELD,STARK,ND,46.89,-103.2,(BIS)
1330,100,4 SE BURNS,WIBAUX,MT,47.33,-104.36,PEA TO QUARTER SIZE HAIL (GGW)
1744,100,NE EKALAKA,CARTER,MT,45.89,-104.55,QUARTER SIZE HAIL IN EKALAKA (BYZ)
1934,100,1 S DOWNTOWN BELLE FOUR,BUTTE,SD,44.66,-103.85,REPORTED ON THE SOUTH SIDE OF BELLE FOURCHE...TIME ESTIMATED FROM RADAR (UNR)
1949,175,9 S DICKINSON,STARK,ND,46.75,-102.79,(BIS)
2030,175,13 NNE DOWNTOWN STURGIS,MEADE,SD,44.59,-103.41,(UNR)
2030,100,SCRANTON,BOWMAN,ND,46.15,-103.14,(BIS)
2058,175,2 W VALE,BUTTE,SD,44.62,-103.44,(UNR)
2100,275,5 S REEDER,ADAMS,ND,46.03,-102.94,(BIS)
2125,100,24 SW EKALAKA,CARTER,MT,45.64,-104.9,(BYZ)
2130,175,VALE,BUTTE,SD,44.62,-103.4,(UNR)
2135,175,1 S BEAR BUTTE STATE PA,MEADE,SD,44.47,-103.42,(UNR)
2135,150,HETTINGER,ADAMS,ND,46,-102.64,HAIL SLIGHTLY SMALLER THAN GOLF BALL SIZE. LARGER HAIL BEGAN AT 435 PM CDT AND ONGOING AT TIME OF REPORT. (BIS)
2145,175,12 N CAMP CROOK,HARDING,SD,45.72,-103.98,(UNR)
2155,100,20 E LUDLOW,HARDING,SD,45.83,-102.97,(UNR)
2206,100,4 S BUCYRUS,ADAMS,ND,46.01,-102.79,HAIL BEGAN AT 339 PM MDT AND ENDED AT 439 PM MDT. OVER 1 INCH OF RAIN FELL DURING THE SAME TIME FRAME. (BIS)
2230,100,2 NW ST. FRANCIS,CHEYENNE,KS,39.79,-101.83,HAIL COVERING THE GROUND...DIME TO QUARTER SIZE (GLD)
2235,175,GOODLAND,SHERMAN,KS,39.35,-101.71,(GLD)
2235,175,4 SW LADNER,HARDING,SD,45.79,-103.79,SOME LAMBS KILLED (UNR)
2235,100,LEMMON,PERKINS,SD,45.94,-102.16,(UNR)
2250,100,8 NW ROCKYPOINT,CAMPBELL,WY,44.99,-105.2,(UNR)
2258,100,BELLTOWER,CARTER,MT,45.63,-104.38,(BYZ)
2300,100,11 NE HARTMAN,PROWERS,CO,38.23,-102.08,(PUB)
2310,175,10 N BEARDSLEY,RAWLINS,KS,39.96,-101.21,ALSO MEASURED 0.55 INCHES RAIN SO FAR (GLD)
2317,250,4 E BEAR BUTTE STATE PA,MEADE,SD,44.48,-103.34,(UNR)
2318,100,9 S RULETON,SHERMAN,KS,39.21,-101.87,(GLD)
2320,175,2 SW PORTALES,ROOSEVELT,NM,34.17,-103.37,(ABQ)
2330,175,9 S KELDRON,CORSON,SD,45.8,-101.79,OBSERVER REPORTED A FEW GOLF BALL SIZED HAIL STONES AS THE STORM MOVED THROUGH (ABR)
2330,100,4 E FORT PECK,MCCONE,MT,48.01,-106.36,(GGW)
2333,175,8 SE BROADUS,POWDER RIVER,MT,45.36,-105.29,QUARTER TO GOLFBALL SIZE HAIL (BYZ)
