Time,F-Scale,Location,County,State,Lat,Lon,Comments
2224,UNK,3 SSW WOODWARD,WOODWARD,OK,36.39,-99.41,THE TORNADO LASTED FOR LESS THAN A MINUTE AND HAS LIFTED. (OUN)
2252,UNK,3 E SHARON,WOODWARD,OK,36.28,-99.28,MULTIPLE STORM CHASERS,LOCAL BROADCAST MEDIA,AND THE WOODWARD COUNTY EMERGENCY MANAGEMENT REPORTED A TORNADO EAST OF SHARON. THE TORNADO DEVELOPED TO THE EAST-NORTHEA (OUN)
Time,Speed,Location,County,State,Lat,Lon,Comments
0010,UNK,10 NNE CHILDRESS,CHILDRESS,TX,34.56,-100.18,LARGE POWER POLES DOWN ON HWY 62 1.5MI E OF HWY 83 (LUB)
0026,60,E ORLA,REEVES,TX,31.83,-103.91,POLES BROKE OFF IN ORLA WITH 60+ MPH WINDS. (MAF)
0031,UNK,CEDAR VALE,CHAUTAUQUA,KS,37.11,-96.5,A COUPLE OF POWER POLES DOWNED WITH POWER OUTAGES REPORTED (ICT)
0100,62,3 W GOODLETT,HARDEMAN,TX,34.33,-99.93,(OUN)
0555,UNK,GAINESVILLE,COOKE,TX,33.63,-97.15,A TREE WAS DOWNED THROUGH POWERLINES AND ONTO A HOUSE IN GAINESVILLE. (FWD)
Time,Size,Location,County,State,Lat,Lon,Comments
2116,175,9 SE SELMAN,HARPER,OK,36.71,-99.38,(OUN)
2126,200,6 SW MOBEETIE,WHEELER,TX,35.47,-100.52,(AMA)
2141,275,10 SE SELMAN,HARPER,OK,36.7,-99.36,(OUN)
2144,100,3 SE CHLORIDE,SIERRA,NM,33.31,-107.64,(EPZ)
2200,425,2 N WOODWARD,WOODWARD,OK,36.46,-99.39,(OUN)
2209,100,1 S WHEELER,WHEELER,TX,35.43,-100.28,(AMA)
2217,100,10 SE MCLEAN,COLLINGSWORTH,TX,35.13,-100.47,NICKEL TO QUARTER SIZE HAIL REPORTED IN THIS AREA. (AMA)
2221,425,WOODWARD,WOODWARD,OK,36.43,-99.39,WINDOWS BROKEN OUT. (OUN)
2248,100,1 SW SEVEN RIVERS,EDDY,NM,32.58,-104.43,ON HWY 285 (MAF)
2300,125,MALAGA,EDDY,NM,32.22,-104.07,HAIL COVERED THE GROUND AND CRACKED A WINDSHIELD AND DENTED A TRUCK (MAF)
2322,400,2 W WOODWARD,WOODWARD,OK,36.43,-99.43,(OUN)
2330,100,5 S QUAIL,COLLINGSWORTH,TX,34.84,-100.41,(AMA)
2338,350,5 W SHARON,WOODWARD,OK,36.28,-99.43,(OUN)
2350,175,7 S WELLINGTON,COLLINGSWORTH,TX,34.75,-100.21,(AMA)
2353,100,10 NW CARLSBAD,EDDY,NM,32.51,-104.36,1/2 INCH TO 1 INCH HAIL (MAF)
2354,250,7 N ORLA,LOVING,TX,31.93,-103.91,TENNIS BALL HAIL AND 50 TO 60 MPH WIND ON STATE ROAD 25 (MAF)
0001,250,1 W VICI,DEWEY,OK,36.15,-99.32,THE BACK WINDSHIELD OF A CAR WAS SHATTERED. (OUN)
0025,400,6 E ORLA,LOVING,TX,31.83,-103.81,3 TO 4 INCH HAIL AND GUSTS UP TO 70 TO 75 MPH (MAF)
0051,400,2 W MENTONE,LOVING,TX,31.71,-103.63,3.5 TO 4 INCH HAIL AND WINDS OF 70-80 MPH (MAF)
0053,150,2 NNW BURDEN,COWLEY,KS,37.34,-96.77,A FEW PING PONG SIZE BUT MOSTLY QUARTERS COVERING THE GROUND (ICT)
0108,100,9 NNW BIGHEART,OSAGE,OK,36.97,-96.31,MARBLE TO QUARTER SIZE HAIL COVERING THE GROUND. (TSA)
0132,200,HOBBS,LEA,NM,32.73,-103.16,1 TO 2 INCH HAIL IN HOBBS (MAF)
0140,200,4 NW OKESA,OSAGE,OK,36.75,-96.18,NINE MILES DUE WEST OF BARTLESVILLE. (TSA)
0150,200,5 N HOBBS,LEA,NM,32.81,-103.16,(MAF)
0200,100,2 E CLINTON,CUSTER,OK,35.51,-98.94,(OUN)
0200,200,6 NE BARNSDALL,OSAGE,OK,36.62,-96.08,REPORTED ON HIGHWAY 123 NEAR WOOLAROC. PUBLIC REPORT RETRIEVED VIA WASHINGTON COUNTY EMERGENCY MANAGEMENT SOCIAL MEDIA. TIME ESTIMATED VIA RADAR. (TSA)
0204,175,2 SW EDNA,LABETTE,KS,37.04,-95.38,(ICT)
0210,100,OCHELATA,WASHINGTON,OK,36.6,-95.98,GREATER THAN QUARTER SIZE HAIL REPORTED. PUBLIC REPORT RETRIEVED VIA WASHINGTON COUNTY EMERGENCY MANAGEMENT SOCIAL MEDIA. TIME ESTIMATED VIA RADAR. (TSA)
0225,175,2 W OCHELATA,OSAGE,OK,36.6,-96.02,(TSA)
0237,175,3 S RAMONA,WASHINGTON,OK,36.49,-95.92,QUARTER TO GOLF BALL SIZED HAIL COVERING THE GROUND. (TSA)
0435,175,29 W FORT STOCKTON,PECOS,TX,30.89,-103.38,GOLFBALL HAIL WAS REPORTED LASTING FROM 1135 PM TO 1200 AM. TREE LIMBS WERE BLOWN DOWN. (MAF)
