Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1825,58,VIENNA,TRUMBULL,OH,41.26,-80.68,A 58 MPH THUNDERSTORM WIND GUST WAS MEASURED BY AN AUTOMATED SENSOR AT THE YOUNGSTOWN-WARREN REGIONAL AIRPORT. (CLE)
1830,UNK,CANTON,STARK,OH,40.81,-81.37,2-3 LARGE TREES DOWN BY WATER TREATMENT PLANT ON CENTRAL AVENUE. POWER OUTAGE ALSO. (CLE)
1856,UNK,SHARPSVILLE,MERCER,PA,41.26,-80.48,TREES DOWN ON SHADOW DRIVE (PBZ)
1913,UNK,INDEPENDENCE,BEAVER,PA,40.57,-80.31,TREE REPORTED DOWN (PBZ)
1914,UNK,WELLSVILLE,COLUMBIANA,OH,40.6,-80.66,TREES REPORTED DOWN ON ROADS IN WELLSVILLE (PBZ)
1924,UNK,2 WSW ROWTOWN,BEAVER,PA,40.75,-80.51,TREE DOWN (PBZ)
1924,UNK,1 NNE BOYERS,BUTLER,PA,41.12,-79.89,TREE DOWN ON STATE ROUTE 308 (PBZ)
1926,UNK,1 SW DUCKRUN,LAWRENCE,PA,40.9,-80.28,TREE DOWN ON OLD PITTSBURGH ROAD (PBZ)
1926,UNK,1 W GOLINZA,FOREST,PA,41.44,-79.34,TREE DOWN (PBZ)
1930,UNK,CARROLLTON,CARROLL,OH,40.58,-81.09,TREES DOWN (PBZ)
1932,UNK,1 NNW SAINT PETERSBURG,CLARION,PA,41.18,-79.66,TREE DOWN (PBZ)
1932,UNK,1 SW CROWN,CLARION,PA,41.38,-79.28,TREE DOWN (PBZ)
1940,UNK,GRANDVIEW,VENANGO,PA,41.47,-79.66,TREE DOWN (PBZ)
1951,UNK,REIDSBURG,CLARION,PA,41.15,-79.4,TREE DOWN (PBZ)
1954,UNK,1 W PEANUT,LAWRENCE,PA,41.01,-80.48,TREE DOWN (PBZ)
2040,UNK,PUNXSUTAWNEY,JEFFERSON,PA,40.94,-78.98,ONE TREE AND POWER LINES DOWN (PBZ)
Time,Size,Location,County,State,Lat,Lon,Comments
