Time,F_Scale,Location,County,State,Lat,Lon,Comments
1700,UNK,3 SSW GILBERTS MILL,WASHINGTON,FL,30.59,-85.51,TORNADO TOUCHDOWN AT RUFUS ROAD AND HARTFORD BLVD. ADDITIONAL INFORMATION WILL BE ADDED LATER. (TAE)
1749,UNK,4 NNE MORGAN,CALHOUN,GA,31.6,-84.58,KEOX DUAL-POL RADAR CONFIRMED A BRIEF TORNADO TOUCHDOWN NORTH OF MORGAN WITH AN UNAMBIGUOUS TORNADIC DEBRIS SIGNATURE. NO STRUCTURAL DAMAGE HAS BEEN REPORTED TO US AT T (TAE)
2106,UNK,CHINA HILL,TELFAIR,GA,31.85,-83.08,NWS STORM SURVEY TEAM FOUND 15-20 TREES SNAPPED ALONG WITH STRUCTURAL DAMAGE /ROOF LIFTED OFF BUILDING/ IN SOUTHERN TELFAIR COUNTY IN THE VICINITY OF GA 117 AND CHINA H (FFC)
2132,UNK,LUMBER CITY,TELFAIR,GA,31.93,-82.68,NWS STORM SURVEY TEAM CONFIRMED EF1 TORNADO DAMAGE IN SOUTHERN TELFAIR COUNTY ALONG GA 134 AND HUGH MCBRIDE RD. DAMAGE TO TREES AND TWO LARGE IRRIGATION FARMING SYSTEMS (FFC)
Time,Speed,Location,County,State,Lat,Lon,Comments
1645,UNK,4 S BONIFAY,WASHINGTON,FL,30.73,-85.68,A LARGE TREE WAS BLOWN DOWN ON HIGHWAY 79 BETWEEN BONIFAY AND VERNON. (TAE)
1655,UNK,4 ESE SPRING HOLLOW,WASHINGTON,FL,30.57,-85.56,TREES AND POWER LINES WERE BLOWN DOWN NEAR DELTONA BLVD. (TAE)
1727,UNK,N MARIANNA,JACKSON,FL,30.78,-85.24,A LARGE TREE WAS BLOWN DOWN ONTO AN UNOCCUPIED HOUSE ON KELSON AVE. (TAE)
1740,UNK,BASCOM,JACKSON,FL,30.93,-85.12,DOWNED TREES CAUSED POWER OUTAGES IN THE BASCOM AREA. (TAE)
1816,UNK,2 NNW ENTERPRISE,MILLER,GA,31.15,-84.84,TREES DOWN AND HOUSE DAMAGE ALONG UNION CHURCH ROAD. SOME VINYL SIDING WAS BLOWN OFF. POSSIBLE TORNADO. (TAE)
2142,UNK,3 SSE CEDARPARK,TELFAIR,GA,31.94,-82.81,REPORTS/PICTURES OF TREES DOWN AND LARGE IRRIGATION LINE FLIPPED OFF TOM HALEY ROAD WEST OF LUMBER CITY. POSSIBLE TORNADO. (FFC)
2355,UNK,7 W PORTAL,CANDLER,GA,32.53,-82.05,TREE DOWN AT THE INTERSECTION OF NORTH HIGHWAY 121 AND HENDRICKS ROAD. (CHS)
0000,UNK,2 SSW ROCKY FORD,BULLOCH,GA,32.64,-81.84,TREE DOWN AT THE INTERSECTION OF OLD RIVER ROAD AND ROCKY FORD ROAD. (CHS)
0016,UNK,SYLVANIA,SCREVEN,GA,32.75,-81.64,SOCIAL MEDIA USER POSTED A PHOTO OF A STRUCTURE WITH SIGNIFICANT ROOF DAMAGE. TIME ESTIMATED BASED ON RADAR. (CHS)
0026,UNK,CHICO,BUTTE,CA,39.75,-121.81,6 POWER POLES SNAPPED OFF ALONG EAST EATON RD AT GODMAN AVE. 10000 PGE CUSTOMERS WITHOUT POWER. (STO)
0045,UNK,SYLVANIA,SCREVEN,GA,32.75,-81.64,POWER LINES DOWN AT THE INTERSECTION OF BLUEBELL STREET AND WESTCHESTER ROAD. (CHS)
0045,UNK,3 WNW CHICO,BUTTE,CA,39.78,-121.87,BUTTE COUNTY EM CONFIRMED A DOWNBURST FROM A COLLAPSING THUNDERSTORM RESULTED IN STRAIGHT LINE WINDS THAT SNAPPED NUMEROUS POWER LINES ON EATON ROAD... NEAR GODMAN AVE IN (ST
0853,58,ELY AIRPORT,WHITE PINE,NV,39.3,-114.84,THUNDERSTORM WITH SMALL HAIL AND SEVERE WIND GUSTS MOVED THROUGH ELY. (LKN)
Time,Size,Location,County,State,Lat,Lon,Comments
