Time,F_Scale,Location,County,State,Lat,Lon,Comments
0024,UNK,16 SW FOWLERTON,LA SALLE,TX,28.29,-99,SPOTTER REPORTED BRIEF TOUCHDOWN... RAIN WRAPPED TORNADO. (CRP)
Time,Speed,Location,County,State,Lat,Lon,Comments
0505,UNK,3 S TOMBALL,HARRIS,TX,30.05,-95.62,A LARGE PINE TREE WAS SNAPPED OFF ON HIGHWAY 249 BETWEEN CANYON GATES POINT DRIVE AND NORTHPOINTE BLVD. (HGX)
Time,Size,Location,County,State,Lat,Lon,Comments
2118,100,LEON SPRINGS,BEXAR,TX,29.67,-98.63,QUARTER SIZED HAIL (EWX)
2122,100,4 E CHARLOTTE,ATASCOSA,TX,28.86,-98.63,(EWX)
2138,100,CHARLOTTE,ATASCOSA,TX,28.86,-98.7,(EWX)
2250,100,3 N PEARSALL,FRIO,TX,28.93,-99.09,(EWX)
0117,100,KOSSE,LIMESTONE,TX,31.3,-96.63,(FWD)
0300,150,RIO BRAVO,WEBB,TX,27.36,-99.48,ESTIMATED 1 1/2 INCH FROM SOCIAL MEDIA PHOTO. (CRP)
0330,125,2 E LAREDO,WEBB,TX,27.53,-99.45,APPROXIMATELY 1 1/4 INCH HAIL PER PHOTO ON SOCIAL MEDIA. (CRP)
0352,100,7 WNW ORVIL,WEBB,TX,27.66,-99.61,PER TWITTER REPORT (CRP)
