Time,F_Scale,Location,County,State,Lat,Lon,Comments
1931,UNK,11 SW OCALA,MARION,FL,29.07,-82.25,AN EF-1 TORNADO WITH WINDS 70-90 MPH AND APPROX. 1000 FT WIDE... DAMAGED TREES AND HOMES IN THE PALM CAY SUBDIVISION OFF OF STATE ROAD 200 SOUTH OF OCALA. (JAX)
2355,UNK,COLYER,CENTRE,PA,40.78,-77.68,EF0 TORNADO CONFIRMED. (CTP)
Time,Speed,Location,County,State,Lat,Lon,Comments
1200,UNK,SENECA,OCONEE,SC,34.69,-82.96,TREES AND POWER LINES REPORTED DOWN IN THE 2011 FOREST DRIVE AREA. (GSP)
1325,UNK,WEWAHITCHKA,GULF,FL,30.12,-85.2,SOCIAL MEDIA PICTURE OF A TREE DOWN IN WEWAHITCHKA (TAE)
1328,UNK,1 WSW KINGS MOUNTAIN,CLEVELAND,NC,35.23,-81.37,ONE TREE KNOCKED DOWN AROUND THE SCOTLAND DRIVE AND PHIFER ROAD AREA. (GSP)
1342,UNK,1 E ESTIFFANULGA,LIBERTY,FL,30.31,-85.02,POWER LINES DOWN NEAR LITTLE GULLY CREEK AREA OF HIGHWAY 12 (TAE)
1343,UNK,GASTONIA,GASTON,NC,35.25,-81.17,A REPORT OF A TREE BLOWN DOWN ON A MOBILE HOME AT 235 HANKS CIRCLE. (GSP)
1415,UNK,3 NNE BLOXHAM,GADSDEN,FL,30.43,-84.61,TREES DOWN NEAR TALQUIN AVE (TAE)
1422,UNK,SHADY REST,GADSDEN,FL,30.59,-84.49,TREES DOWN NEAR SHADY REST AND HIGHWAY 27 (TAE)
1428,UNK,CRAWFORDVILLE,WAKULLA,FL,30.18,-84.37,AROUND 8 REPORTS OF TREES AND POWER LINES DOWN AROUND THE COUNTY...MAINLY IN THE NORTHERN AREAS (TAE)
1438,UNK,2 W TALLAHASSEE,LEON,FL,30.44,-84.31,TREE DOWN ON HENDRY STREET. REPORTED ON FSU WEATHER TWITTER PAGE (TAE)
1445,UNK,1 N CAPITOLA,LEON,FL,30.46,-84.09,TREE DOWN BLOCKING BOTH LANES AT BUCK LAKE AND BAUM ROAD (TAE)
1455,UNK,LLOYD,JEFFERSON,FL,30.48,-84.02,TREES DOWN AROUND LLOYD (TAE)
1635,UNK,STEINHATCHEE,TAYLOR,FL,29.67,-83.39,AT LEAST 3 TREES DOWN ON POWER LINES (TAE)
1718,UNK,2 WNW HATCH BEND,LAFAYETTE,FL,29.86,-82.95,TREE DOWN ON HIGHWAY 349 (TAE)
1810,UNK,SMYRNA,COBB,GA,33.88,-84.51,2 TREES DOWN ON ROADS IN SMYRNA... 1 OF THOSE TREES DOWN ON COOPER LAKE ROAD. (FFC)
1810,UNK,KENNESAW,COBB,GA,34.02,-84.62,2 TREES DOWN ON ROADWAYS IN KENNESAW (FFC)
1826,UNK,1 WNW SPALDING HILLS,FULTON,GA,33.98,-84.32,TREE DOWN ON THE ROADWAY AT SPAULDING DRIVE AND BALL CREEK WAY (FFC)
1916,UNK,WINDER,BARROW,GA,33.99,-83.72,A LARGE TREE WAS UPROOTED ON CANDLER ROAD. THE TREE THEN IMPACTED A HOME. ADDITIONAL SMALLER TREES WERE ALSO REPORTED DOWN IN ADDITION TO HAIL IN THE WINDER AREA. (FFC)
1917,UNK,2 NNW CITRUS SPRINGS,CITRUS,FL,29.03,-82.49,LATE REPORT. DOWNED TREE... TREE LIMBS AND PLAYGROUND EQUIPMENT TOPPLED OVER. (TBW)
1920,58,3 N LAKE TOWNSEND,GUILFORD,NC,36.22,-79.79,SPOTTER REPORTED 58 MPH WIND GUST ON HOME WEATHER STATION (RAH)
1930,UNK,5 E INTERLACHEN,PUTNAM,FL,29.63,-81.81,DISPATCH REPORTED NUMEROUS TREES DOWNED COUNTY WIDE. (JAX)
1930,60,MOORESBORO,CLEVELAND,NC,35.3,-81.7,626 GANNETTE GROVE CHURCH RD. (GSP)
1950,UNK,5 WSW SANDY SPRINGS,ANDERSON,SC,34.56,-82.82,NWS STORM SURVEY DETERMINED THAT STRAIGHT-LINE WINDS DOWNED TREES AND DAMAGED A HOUSE ALONG HIX DRIVE. (GSP)
2000,UNK,BEREA,GREENVILLE,SC,34.88,-82.47,AWNING BLOWN OFF A CARPORT (GSP)
2005,UNK,PALM HARBOR,PINELLAS,FL,28.09,-82.76,TREE DOWNED BY WINDS IN PALM HARBOR. (TBW)
2009,UNK,FAIR PLAY,OCONEE,SC,34.51,-82.99,TREES AND POWER LINES DOWN (GSP)
2015,UNK,11 SW OCALA,MARION,FL,29.07,-82.25,HOMES DAMAGED BY DOWNED TREES AND THUNDERSTORM WINDS IN THE PALM BAY SUBDIVISION OFF OF STATE ROAD 200 SOUTH OF OCALA. APPROXIMATELY 4 TO 5 HOMES HAD DAMAGE. (JAX)
2015,UNK,5 ESE ANDALUSIA,FLAGLER,FL,29.46,-81.4,EM REPORTED TREE DOWNED IN ROADWAY. (JAX)
2018,UNK,1 WNW PALM COAST,FLAGLER,FL,29.57,-81.22,EM REPORTED TREE DOWNED COMPLETELY BLOCKING ROADWAY. (JAX)
2018,61,MARINELAND,FLAGLER,FL,29.66,-81.21,EM REPORTED A MEASURED WIND GUST OF 61 MPH FROM AN AUTOMATED STATION IN MARINELAND. (JAX)
2022,UNK,1 E EAST PEMBROKE,GENESEE,NY,43,-78.31,NUMEROUS TREES DOWN NEAR INDIAN FALLS RD AND PRATT RD. (BUF)
2028,UNK,5 SSE LARGO,PINELLAS,FL,27.84,-82.76,SEVERAL DOWNED TREES REPORTED AROUND STARKEY ROAD. (TBW)
2040,UNK,3 SW DANIELSVILLE,MADISON,GA,34.09,-83.26,TWO TREES DOWN ON THE SW SIDE OF DANIELSVILLE. (FFC)
2100,UNK,ATHENS,CLARKE,GA,33.96,-83.38,1 TREE DOWN ON BEAVER RUN JUST OFF OF RED FOX RUN IN ATHENS. (FFC)
2104,UNK,COMER,MADISON,GA,34.06,-83.13,TWO TREES DOWN IN COMER. (FFC)
2113,UNK,2 SSW BRANDON,HILLSBOROUGH,FL,27.9,-82.3,OFF DUTY NWS EMPLOYEE REPORTED A SNAPPED TREE IN PROVIDENCE LAKES (TBW)
2225,UNK,5 SSW ROSEMARY,HALIFAX,NC,36.38,-77.72,ONE TREE DOWN NEAR INTERSECTION OF ROUTE 903 AND PINEY GROVE CHURCH ROAD. (RAH)
2349,UNK,COLYER,CENTRE,PA,40.78,-77.68,TREES DOWN NEAR COLYER LAKE (CTP)
0008,UNK,BRYANS ROAD,CHARLES,MD,38.63,-77.07,A TREE WAS REPORTED DOWN ON MARSHALL HULL ROAD. (LWX)
0010,UNK,2 W PECKTONVILLE,MORGAN,WV,39.67,-78.08,TREE DOWN IN THE ROAD NEAR 6000 BLOCK OF RIVER RD. (LWX)
0032,UNK,4 SE CHANCELLORSVILLE,SPOTSYLVANIA,VA,38.26,-77.58,TREE DOWN NEAR GORDON RD AND NI RIVER LANDING (LWX)
0039,UNK,2 WNW FREDERICKSBURG,CITY OF FREDERICK,VA,38.31,-77.52,TREES DOWN NEAR RIVER RD AND BRAGG RD (LWX)
0103,UNK,2 SW SOUTH GATE,ANNE ARUNDEL,MD,39.11,-76.65,TREE DOWN ON NEW CUT RD AT OLD OAK RD. (LWX)
0155,63,2 WNW HEREFORD,DEAF SMITH,TX,34.83,-102.43,(AMA)
Time,Size,Location,County,State,Lat,Lon,Comments
1405,100,2 S HUNTERSVILLE,MECKLENBURG,NC,35.38,-80.85,TIME ESTIMATED ON RADAR. (GSP)
1725,125,3 NW GREER,GREENVILLE,SC,34.97,-82.27,UP TO HALF DOLLAR SIZED HAIL REPORTED OFF HWY 290N. (GSP)
1728,100,JENSEN BEACH,MARTIN,FL,27.24,-80.23,QUARTER SIZE HAIL RELAYED TO COUNTY FROM SHERIFFS DEPUTY IN THE 9200 BLOCK OF SOUTH OCEAN DRIVE. (MLB)
1735,100,3 S SALEM,OCONEE,SC,34.85,-82.98,UP TO 1 INCH HAIL REPORTED JUST SOUTH OF SALEM... SC. (GSP)
1740,100,MIAMI SPRINGS,MIAMI-DADE,FL,25.82,-80.29,TIME ESTIMATED VIA RADAR. (MFL)
1745,100,2 NW SIX MILE,PICKENS,SC,34.83,-82.84,1 INCH HAIL IN SIX MILE... SC. (GSP)
1800,100,TRAVELERS REST,GREENVILLE,SC,34.97,-82.44,(GSP)
1800,100,BOILING SPRINGS SC,SPARTANBURG,SC,35.04,-81.98,(GSP)
1805,125,1 S OAKTON,COBB,GA,33.96,-84.57,(FFC)
1806,100,3 N PICKENS,PICKENS,SC,34.93,-82.71,121 OLD GLASSY MOUNTAIN RD. (GSP)
1820,175,ROSWELL,FULTON,GA,34.02,-84.36,THE HAIL OCCURRED AT HOLCOMB BRIDGE AND 400. (FFC)
1825,100,WALHALLA,OCONEE,SC,34.77,-83.06,(GSP)
1826,100,1 N BOILING SPRINGS NC,CLEVELAND,NC,35.26,-81.67,1 INCH HAIL REPORTED (GSP)
1830,100,PICKENS,PICKENS,SC,34.88,-82.71,(GSP)
1830,100,BOILING SPRINGS SC,SPARTANBURG,SC,35.04,-81.98,(GSP)
1833,200,5 ENE TRAVELERS REST,GREENVILLE,SC,35,-82.35,(GSP)
1840,100,5 SE SALEM,OCONEE,SC,34.84,-82.92,(GSP)
1840,100,4 SSW WINSTON-SALEM,FORSYTH,NC,36.05,-80.3,(RAH)
1849,125,1 NW NEWTOWN,FULTON,GA,34.03,-84.29,(FFC)
1854,175,2 N LIBERTY,PICKENS,SC,34.82,-82.7,GOLF BALL HAIL (GSP)
1855,175,TAYLORS,GREENVILLE,SC,34.92,-82.31,(GSP)
1855,125,3 S WINSTON-SALEM,FORSYTH,NC,36.07,-80.26,(RAH)
