Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2025,UNK,EAST CAMDEN,OUACHITA,AR,33.61,-92.74,A TREE FELL ON A HOUSE. NO ONE WAS HOME AT THE TIME. (LZK)
0045,UNK,CHARLESTON,TALLAHATCHIE,MS,34.01,-90.06,LARGE TREE LIMB DOWN AT THE CORNER OF LAFAYETTE AND MAIN STREET. (MEG)
0125,UNK,1 WSW TATUM,RUSK,TX,32.31,-94.53,SHERIFF DEPT REPORTS TREE DOWN ACROSS HWY 43... ABOUT 1 MILE SOUTHWEST OF TATUM. (SHV)
Time,Size,Location,County,State,Lat,Lon,Comments
2017,175,EAST CAMDEN,OUACHITA,AR,33.61,-92.74,(LZK)
2045,150,3 S SHERRILL,JEFFERSON,AR,34.34,-91.95,(LZK)
2155,125,REDFIELD,JEFFERSON,AR,34.44,-92.18,(LZK)
2213,100,EUDORA,CHICOT,AR,33.12,-91.26,HAIL UP TO THE SIZE OF QUARTERS OR SLIGHTLY LARGE FELL IN EUDORA. (JAN)
2229,100,WARREN,BRADLEY,AR,33.61,-92.07,HAIL FELL AND DAMAGED SOME CARS. (LZK)
2245,100,GREENVILLE,WASHINGTON,MS,33.38,-91.05,HAIL BEGAN TO FALL IN GREENVILLE. (JAN)
2258,100,SHELBY,BOLIVAR,MS,33.95,-90.77,HAIL UP TO THE SIZE OF QUARTERS FELL IN SHELBY. (JAN)
2300,175,GREENVILLE,WASHINGTON,MS,33.38,-91.05,HAIL FELL IN GREENVILLE FOR 15 TO 20 MINUTES. THE LARGEST HAIL STONES WERE UP TO THE SIZE OF GOLF BALLS. (JAN)
2313,100,EUDORA,CHICOT,AR,33.12,-91.26,HAIL UP TO THE SIZE OF QUARTERS OR SLIGHTLY LARGE FELL IN EUDORA. (JAN)
2315,100,2 NE GREENVILLE,WASHINGTON,MS,33.4,-91.03,HAIL FELL FOR 15 TO 20 MINUTES. THE LARGEST HAIL STONES WERE ESTIMATED TO BE AROUND THE SIZE OF QUARTERS. CORRECTED FOR EVENT TIME. (JAN)
2325,100,CLARKSDALE,COAHOMA,MS,34.2,-90.58,QUARTER SIZE HAIL REPORTED IN CLARKSDALE. TIME IS RADAR ESTIMATED. (MEG)
2345,100,GREENVILLE,WASHINGTON,MS,33.38,-91.05,HAIL BEGAN TO FALL IN GREENVILLE. (JAN)
2358,100,SHELBY,BOLIVAR,MS,33.95,-90.77,HAIL UP TO THE SIZE OF QUARTERS FELL IN SHELBY. (JAN)
0000,175,GREENVILLE,WASHINGTON,MS,33.38,-91.05,HAIL FELL IN GREENVILLE FOR 15 TO 20 MINUTES. THE LARGEST HAIL STONES WERE UP TO THE SIZE OF GOLF BALLS. (JAN)
0015,100,2 NE GREENVILLE,WASHINGTON,MS,33.4,-91.03,HAIL FELL FOR 15 TO 20 MINUTES. THE LARGEST HAIL STONES WERE ESTIMATED TO BE AROUND THE SIZE OF QUARTERS. CORRECTED FOR EVENT TIME. (JAN)
0032,125,GREENVILLE,WASHINGTON,MS,33.39,-91.06,QUARTER TO HALF DOLLAR SIZE HAIL. (JAN)
0110,125,2 W TATUM,RUSK,TX,32.32,-94.56,PUBLIC REPORTS LARGE HAIL VIA KLTV-TV FACEBOOK PAGE ON FM 1797 NEAR TATUM TX. (SHV)
0132,125,1 NW GREENVILLE,WASHINGTON,MS,33.39,-91.06,QUARTER TO HALF DOLLAR SIZE HAIL. (JAN)
0428,150,2 WNW LAKE PROVIDENCE,EAST CARROLL,LA,32.82,-91.21,(JAN)
