Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
Time,Size,Location,County,State,Lat,Lon,Comments
2305,125,5 WSW DEAN,WICHITA,TX,33.92,-98.43,REPORTED VIA SPOTTERNETWORK. (OUN)
2326,125,3 S PETROLIA,CLAY,TX,33.97,-98.23,(OUN)
2344,175,8 ESE PETROLIA,CLAY,TX,33.98,-98.1,(OUN)
0001,175,3 NE EMPIRE CITY,STEPHENS,OK,34.45,-98,(OUN)
0002,125,TERRAL,JEFFERSON,OK,33.89,-97.94,(OUN)
0010,200,13 WNW NOCONA,MONTAGUE,TX,33.85,-97.94,(FWD)
0020,175,TERRAL,JEFFERSON,OK,33.9,-97.94,(OUN)
0045,125,8 N NOCONA,MONTAGUE,TX,33.9,-97.73,(FWD)
0853,100,OLPE,LYON,KS,38.26,-96.17,(TOP)
0929,275,6 NW NEOSHO RAPIDS,LYON,KS,38.43,-96.07,KVOE RADIO RELAYED THE REPORT. (TOP)
0955,100,IMBODEN,LAWRENCE,AR,36.2,-91.18,HAIL RANGED FROM DIME TO QUARTER SIZE. (MEG)
1001,100,4 S WAVERLY,COFFEY,KS,38.34,-95.6,(TOP)
1004,150,4 NNE POMONA,HOWELL,MO,36.92,-91.89,PUBLIC REPORT OF HAIL ESTIMATED 1.50" AT AROUND 5:04 AM. (SGF)
1031,125,1 SSE POCAHONTAS,RANDOLPH,AR,36.25,-90.96,QUARTER TO HALF DOLLAR SIZE HAIL JUST SOUTH OF POCAHONTAS. (MEG)
1138,125,LOUISBURG,MIAMI,KS,38.62,-94.68,DELAYED REPORT FROM SOCIAL MEDIA. (EAX)
1152,100,FREEMAN,CASS,MO,38.62,-94.51,DELAYED REPORT. TIME ESTIMATED FROM RADAR. (EAX)
