Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1435,60,5 ENE DOWLING PARK,SUWANNEE,FL,30.26,-83.16,ESTIMATED WIND GUST BETWEEN 60-70 MILES AN HOUR. RAINFALL ESTIMATED AT 2 INCHES IN 12 MINUTES WITH FAST MOVING THUNDERSTORM. DRIVEWAY FLOODED. (JAX)
1515,UNK,6 ENE DOWLING PARK,SUWANNEE,FL,30.28,-83.15,HORSE BARN ROOF BLOWN OFF BY STRONG THUNDERSTORM WINDS. (JAX)
1530,UNK,4 N PEARSON,ATKINSON,GA,31.36,-82.85,ON COLUMBUS ROAD A LARGE CYPRESS TREE FELL ON A CIRCUIT KNOCKING OUT POWER TO CUSTOMERS ON THE CIRCUIT. (JAX)
1625,UNK,COLLINS,TATTNALL,GA,32.18,-82.12,THUNDERSTORM WINDS BLEW A TREE DOWN ONTO STATE ROUTE 292. (CHS)
1757,UNK,1 SW GRAHAMVILLE,JASPER,SC,32.46,-80.98,ONE TREE DOWN ON INTERSTATE 95. TIME ESTIMATED BY RADAR. (CHS)
1835,UNK,6 E PARRIS ISLAND,BEAUFORT,SC,32.37,-80.58,SEVERAL TREES DOWN IN THE VICINITY OF LANDS END ROAD AND TUCK IN THE WOODS. TIME ESTIMATED BASED ON RADAR. (CHS)
1905,UNK,5 WSW ALACHUA,ALACHUA,FL,29.75,-82.56,STATE WARNING POINT RELAYED REPORT OF CARPORT DAMAGE AND TREES DOWN AT NW 196TH TERRACE. (JAX)
2018,UNK,3 S SHARON,YORK,SC,34.91,-81.34,YORK ELECTRIC COMPANY SAYS TREES BROUGHT DOWN POWERLINES ON BURRIS ROAD SOUTH OF SHARON. (GSP)
2204,UNK,2 S LANCASTER,LANCASTER,SC,34.69,-80.78,SHERIFF DISPATCH REPORTED A TREE DOWN ON EDGEPORT DRIVE NEAR LANCASTER. (CAE)
2219,UNK,4 W LEXINGTON,LEXINGTON,SC,33.99,-81.31,HIGHWAY PATROL REPORTED POWER LINES DOWN NEAR THE INTERSECTION OF ST. PETERS CHURCH ROAD AND HWY 378. (CAE)
2220,UNK,LOCUST,STANLY,NC,35.26,-80.43,TWO TREES DOWN IN LOCUST (RAH)
2222,UNK,2 WSW LAKE TOWNSEND,GUILFORD,NC,36.15,-79.81,TREE DOWN AT BASS CHAPEL ROAD AND NETFIELD ROAD... TIME ESTIMATED BY RADAR (RAH)
2223,UNK,6 N MARSHVILLE,UNION,NC,35.07,-80.37,TWO LARGE TREES DOWN AT OLIVE BRANCH RD AND OLD GOLD MINE RD. (GSP)
2231,UNK,1 NNW CHIEFLAND,LEVY,FL,29.5,-82.87,SEVERAL OAK TREES...BRANCHES AND POWER LINES DOWN AT RESTAURANT NEAR U.S. 19 AND CR 320. NO INJURIES. (TBW)
2300,UNK,4 NE CHIEFLAND,LEVY,FL,29.52,-82.81,SEVERAL TREES DOWN JUST NORTH OF THE NW 130TH STREET AND NW 20TH AVENUE INTERSECTION. (TBW)
2310,UNK,1 N ANSONVILLE,ANSON,NC,35.13,-80.11,FIRE DEPT RESPONDED TO A TREE BLOWN DOWN ACROSS HWY 52 JUST NORTH OF ANSONVILLE (RAH)
2315,UNK,1 SE HOPEWELL,PITTSYLVANIA,VA,36.73,-79.45,TREES POWER LINES DOWN (RNK)
2325,UNK,6 E ULAH,RANDOLPH,NC,35.63,-79.74,TREE ON A HOUSE AT 3465 FAIRVIEW FARM ROAD NEAR LIBERTY (RAH)
2351,UNK,4 SSW CONCORD,PERSON,NC,36.41,-79.08,TREE DOWN AT WAGSTAFF CARVER ROAD (RAH)
0045,UNK,1 ESE MADISONVILLE,CHARLOTTE,VA,37.18,-78.66,ROOF DAMAGE (RNK)
0104,UNK,6 ENE BAMBERG,ORANGEBURG,SC,33.33,-80.94,SHERIFF DISPATCH REPORTED A TREE DOWN IN THE CANAAN COMMUNITY. (CAE)
0141,UNK,4 NNE STATESBORO,BULLOCH,GA,32.5,-81.76,ONE TREE DOWN ALONG STILLWATER DRIVE. (CHS)
0200,UNK,BAMBERG,BAMBERG,SC,33.3,-81.03,SEVERAL TREES DOWN IN BAMBERG CITY LIMITS REPORTED BY SHERIFF. (CAE)
0546,UNK,1 E SURF CITY,PENDER,NC,34.43,-77.54,SHINGLES BLOWN OFF CAFE ROOF AND 150 FT OF CANOPY WAS RIPPED FROM HIGH WINDS. (ILM)
Time,Size,Location,County,State,Lat,Lon,Comments
1635,100,4 NNW STILLWELL,EFFINGHAM,GA,32.43,-81.28,EFFINGHAM COUNTY FIRE DEPARTMENT STATION REPORTED QUARTER SIZE HAIL. TIME WAS ESTIMATED FROM RADAR. (CHS)
1738,100,5 SW MARION,SMYTH,VA,36.79,-81.58,(RNK)
1815,150,RURAL RETREAT,WYTHE,VA,36.9,-81.27,(RNK)
1840,100,MATOAKA,MERCER,WV,37.42,-81.24,(RNK)
1846,100,5 ENE SALLEY,ORANGEBURG,SC,33.6,-81.23,CONVENIENCE STORE REPORTED QUARTER SIZE HAIL. THE HAIL COVERED THE GROUND OF SOME OF THE HOMES NEARBY. (CAE)
1850,100,1 SSW CANA,CARROLL,VA,36.57,-80.68,(RNK)
1851,100,PIREWAY,COLUMBUS,NC,34.03,-78.63,(ILM)
1907,125,CANA,CARROLL,VA,36.58,-80.67,(RNK)
1914,275,GROUNDHOG MOUNTAIN,PATRICK,VA,36.65,-80.53,REPORTED ALONG BLUE RIDGE PARKWAY ON CARROLL/PATRICK COUNTY LINE. WINDOWS BROKEN IN HOME. (RNK)
1915,100,2 NNW WURNO,PULASKI,VA,37.1,-80.73,(RNK)
1918,100,3 S ELM CITY,WILSON,NC,35.77,-77.86,NICKEL TO QUARTER SIZE HAIL LASTED APPROXIMATELY 2 MINUTES (RAH)
1924,125,3 ENE GLADE VALLEY,ALLEGHANY,NC,36.5,-81,(RNK)
1935,100,MEADOWS OF DAN,PATRICK,VA,36.73,-80.42,(RNK)
1936,100,DIXIE,NICHOLAS,WV,38.27,-81.18,(RLX)
1937,100,3 E PEARISBURG,GILES,VA,37.32,-80.68,REPORTED AT RIPPLEMEAD (RNK)
1939,100,3 WNW CHAPPELLS,NEWBERRY,SC,34.2,-81.91,NICKEL TO QUARTER SIZE HAIL ALONG THE EAST SHORE OF LAKE GREENWOOD ALONG RIVIERA ROAD. (CAE)
1956,100,WOOLWINE,PATRICK,VA,36.78,-80.28,HAIL COVERED GROUND..LARGEST 1 INCH DIAMETER (RNK)
2008,175,1 NW MOUNT HERMAN,SURRY,NC,36.55,-80.48,CAR HAD WINDSHIELD BUSTED OUT BY HAIL WHILE DRIVING ON EAST PINE STREET. (RNK)
2020,100,1 N SWANCREEK,YADKIN,NC,36.2,-80.86,(RNK)
2020,100,2 S CROOKED OAK,CARROLL,VA,36.7,-80.61,(RNK)
2029,100,MOORESVILLE,IREDELL,NC,35.58,-80.81,(GSP)
2034,100,FERRUM,FRANKLIN,VA,36.92,-80.02,(RNK)
2039,100,3 WNW CHAPPELLS,NEWBERRY,SC,34.2,-81.91,NICKEL TO QUARTER SIZE HAIL ALONG THE EAST SHORE OF LAKE GREENWOOD ALONG RIVIERA ROAD. (CAE)
2040,100,MOCKSVILLE,DAVIE,NC,35.9,-80.56,THE RALEIGH WEATHER OFFICE RELAYED A REPORT OF QUARTER SIZED HAIL WHICH STARTED IN MOCKSVILLE AT 440 PM AND WAS CONTINUING DURING THE CALL. (GSP)
2050,100,1 WNW WHITMIRE,NEWBERRY,SC,34.51,-81.63,QUARTER SIZE HAIL COVERING THE GROUND JUST NORTHWEST OF WHITEMIRE OFF OF LOVERS LANE. (CAE)
2050,100,5 N SALEMBURG,SAMPSON,NC,35.09,-78.51,HAIL FELL FOR ABOUT 7 MINUTES (RAH)
2055,100,8 SSE UNION,UNION,SC,34.63,-81.56,SPOTTER REPORTED HAIL COVERING GROUND QUARTER SIZE (GSP)
2055,100,ROCKY MOUNT,FRANKLIN,VA,37,-79.88,(RNK)
2100,100,MONETA,BEDFORD,VA,37.18,-79.63,(RNK)
2112,125,5 E MONARCH MILLS,UNION,SC,34.71,-81.49,HALF DOLLAR SIZED HAIL. HAIL COVERING THE GROUND. (GSP)
2120,100,1 N MIDWAY,DAVIDSON,NC,36,-80.27,HAIL FELL FOR SEVERAL MINUTES (RAH)
2122,100,1 SE HOWELL,LINCOLN,TN,35.22,-86.6,(HUN)
2125,150,SCRUGGS,FRANKLIN,VA,37.08,-79.66,(RNK)
2130,175,1 SW FAIRY STONE STATE,PATRICK,VA,36.79,-80.09,HAIL AT LEAST GOLF-BALL SIZE OBSERVED ON HIGHWAY 57 (RNK)
2133,100,HUDDLESTON,BEDFORD,VA,37.17,-79.48,(RNK)
2143,100,CHAPIN,LEXINGTON,SC,34.17,-81.35,WIS-TV REPORTED QUARTER SIZE HAIL IN CHAPIN. (CAE)
2145,100,LEXINGTON,DAVIDSON,NC,35.81,-80.26,1 INCH HAIL IN LEXINGTON (RAH)
2150,250,1 W JONES CREEK,HENRY,VA,36.71,-79.89,(RNK)
2151,100,1 NW ROCKWELL,ROWAN,NC,35.56,-80.42,(GSP)
2152,100,5 WSW GREAT FALLS,FAIRFIELD,SC,34.54,-80.99,PUBLIC REPORTED HAIL UP TO QUARTER SIZE ALONG HERITAGE ROAD. (CAE)
2157,150,5 E ROCKY MOUNT,FRANKLIN,VA,37,-79.79,(RNK)
2200,100,2 WSW PIEDMONT TRIAD AI,GUILFORD,NC,36.09,-79.98,(RAH)
2200,100,HENRY,FRANKLIN,VA,36.83,-79.99,(RNK)
2203,100,GILBERT,LEXINGTON,SC,33.92,-81.39,QUARTER SIZE HAIL REPORTED IN GILBERT. (CAE)
