Time,F_Scale,Location,County,State,Lat,Lon,Comments
2039,UNK,3 W APPLE VALLEY,SAN BERNARDINO,CA,34.53,-117.26,PHOTO OF A LANDSPOUT IN THE APPLE VALLEY/VICTORVILLE AREA. NO DAMAGE REPORTED. STORM ALSO PRODUCED PEA SIZE HAIL. (SGX)
Time,Speed,Location,County,State,Lat,Lon,Comments
2145,UNK,ENGLEWOOD,ARAPAHOE,CO,39.65,-104.99,PART OF ROOF BLOWN OVER...WITH DEBRIS DAMAGING A LIGHT POLE. A TREE FELL OVER KNOCKING OVER A POWER LINE. (BOU)
2145,UNK,FEDERAL HEIGHTS,ADAMS,CO,39.87,-105.02,POWER POLES DOWN (BOU)
2147,UNK,5 NW AURORA,ADAMS,CO,39.75,-104.88,SEVERAL BROKEN TREE BRANCHES...ONE TREE BLOWN DOWN AS WELL AS BLOWN OVER POWER LINES (BOU)
2150,58,5 N AURORA,ADAMS,CO,39.77,-104.81,(BOU)
2159,62,DENVER INTL AIRPORT,DENVER,CO,39.87,-104.67,(BOU)
2248,UNK,1 E DENVER,DENVER,CO,39.73,-104.94,LARGE TREE BLOWN ONTO HOUSE (BOU)
2300,UNK,2 WNW LAVINA,GOLDEN VALLEY,MT,46.3,-108.97,VERY LARGE COTTONWOOD WAS FELLED BY VERY STRONG WINDS. LOST ALFALFA CROP WITH WIND DRIVEN HAIL. (BYZ)
0250,64,4 SSE ROSWELL,CHAVES,NM,33.32,-104.5,KROW ASOS. (ABQ)
0514,59,LIMON,LINCOLN,CO,39.27,-103.69,(BOU)
Time,Size,Location,County,State,Lat,Lon,Comments
2030,100,1 ENE BLUE MOUNTAIN,MOFFAT,CO,40.25,-108.84,DIME TO QUARTER HAIL ALONG WITH PEA SIZED HAIL UP TO 1 INCH IN DEPTH ON THE ROADWAY. (GJT)
2115,100,5 N REED POINT,STILLWATER,MT,45.77,-109.55,(BYZ)
0757,100,1 ENE ATLANTIC,CASS,IA,41.4,-95,OFF DUTY 911 CENTER MANAGER REPORTED QUARTER SIZED HAIL COVERING GROUND. HAIL LASTED FOR 5 MINUTES. (DMX)
