Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1635,UNK,9 NW LOUGHMAN,POLK,FL,28.35,-81.66,TRAILER TIPPED OVER AT LAKE MAGIC RV RESORT PER COUNTY EM. (TBW)
1652,UNK,2 ENE BAY HILL,Orange,FL,28.4,-81.53,CORRECTED...SOCIAL MEDIA USER REPORTED SEVERAL LARGE TREES DOWN IN THE GRAND CYPRESS GOLF CLUB. TIME ESTIMATED FROM RADAR. (MLB)
1657,65,3 SW OAK RIDGE,Orange,FL,28.44,-81.47,MESONET MEASURED A PEAK WIND GUST OF 65 MPH. (MLB)
1853,58,6 ENE LIVINGSTON,PARK,MT,45.7,-110.45,(BYZ)
1900,UNK,ALTO,LINCOLN,NM,33.4,-105.68,ROOF TORN OFF HOME BY MIRCROBURST WINDS. NEARBY NEIGHBORS NOT HIT. (ABQ)
2300,59,6 NW ATOMIC CITY,BUTTE,ID,43.51,-112.89,MESONET STATION ITD95... INTERSECTION OF US-20 AND US-26. THUNDERSTORM OUTFLOW. (PIH)
0205,UNK,9 S SAN ANTONIO,BEXAR,TX,29.3,-98.48,PICTURES VIA TWITTER OF DAMAGE TO PORCH AWNING AS WELL AS SECTION OF WOODEN FENCES BLOWN DOWN. (EWX)
0415,58,3 ENE LIVINGSTON,PARK,MT,45.69,-110.5,(BYZ)
Time,Size,Location,County,State,Lat,Lon,Comments
1800,100,5 NE GOWER,CLINTON,MO,39.66,-94.53,RECEIVED VIA SOCIAL MEDIA. (EAX)
2044,100,TILFORD,MEADE,SD,44.3,-103.43,(UNR)
2150,100,DEVILS TOWER,CROOK,WY,44.59,-104.71,(UNR)
2153,175,5 N ROUNDUP,MUSSELSHELL,MT,46.52,-108.54,ROOFS AND SIDING DAMAGED. AT LEAST 6 SOLARIUM WINDOWS BROKE. (BYZ)
2337,150,16 SE REDBIRD,NIOBRARA,WY,43.07,-104.06,RECEIVED REPORT FROM TRAINED SPOTTER OF PING PONG BALL SIZED HAIL. (CYS)
2350,100,14 SSW PROVO,FALL RIVER,SD,43.01,-103.94,NICKEL TO QUARTER SIZE HAIL (UNR)
0014,100,TROY,DONIPHAN,KS,39.78,-95.09,(EAX)
0017,100,5 S RUSHMORE,NOBLES,MN,43.55,-95.81,SPOTTER ESTIMATED 50 MPH+ WIND GUSTS. (FSD)
0035,250,1 S MAYSVILLE,DEKALB,MO,39.87,-94.36,CORRECTS LOCATION AND TIME OF PREVIOUS HAIL REPORT FROM 2 NW CAMERON. LARGE SPIKE LEADING TO MEASUREMENT OF 2.5 INCHES BUT CORE OF HAILSTONE CLOSER TO GOLF BALL SIZE... (EAX)
0050,150,ASHTON,OSCEOLA,IA,43.31,-95.79,(FSD)
0058,100,5 NE GOWER,CLINTON,MO,39.66,-94.53,CORRECTS TIME OF PREVIOUS HAIL REPORT FROM 5 NE GOWER. RECEIVED VIA SOCIAL MEDIA. (EAX)
0100,175,4 NNW DE KALB,BUCHANAN,MO,39.64,-94.96,REPORT VIA SOCIAL MEDIA. (EAX)
0102,100,CAMERON,CLINTON,MO,39.74,-94.24,(EAX)
0105,250,2 NW CAMERON,DEKALB,MO,39.76,-94.27,LARGE SPIKE LEADING TO MEASUREMENT OF 2.5 INCHES BUT CORE OF HAILSTONE CLOSER TO GOLF BALL SIZE. (EAX)
0105,125,4 SW TRENTON,GRUNDY,MO,40.04,-93.67,(EAX)
0125,100,PLATTSBURG,CLINTON,MO,39.57,-94.46,(EAX)
0143,125,3 E LOCK SPRINGS,LIVINGSTON,MO,39.85,-93.72,MOSTLY QUARTER SIZED HAIL... A FEW LARGER STONES WERE NOTED ACCORDING TO SON OF STORM SPOTTER. (EAX)
0203,200,2 NNW DAWN,LIVINGSTON,MO,39.7,-93.65,CORRECTS LOCATION AND TIME OF PREVIOUS HAIL REPORT FROM 1 SE MOORESVILLE. MEASURED 2.25 INCHES...FROM PSU FIELD PROJECT. (EAX)
0205,100,2 W ATCHISON,ATCHISON,KS,39.56,-95.16,(EAX)
0208,125,5 W DEARBORN,PLATTE,MO,39.52,-94.86,**DELAYED REPORT** REPORTED VIA MPING. (EAX)
0220,200,2 NE LUDLOW,LIVINGSTON,MO,39.67,-93.68,MEASURED HAIL JUST UNDER 2 INCHES. TIME ESTIMATED FROM RADAR. (EAX)
0314,100,CARROLLTON,CARROLL,MO,39.36,-93.5,QUARTER SIZE HAIL AT THE COMMUNICATIONS CENTER IN CARROLLTON. (EAX)
0343,175,4 SE GILLIAM,SALINE,MO,39.19,-92.95,(EAX)
0525,200,3 SW WILDWOOD,ST. LOUIS,MO,38.56,-90.7,DELAYED REPORT. SPOTTER REPORTED 2-INCH HAIL ALONG STARCK LANE. (LSX)
0610,100,MILLSTADT,ST. CLAIR,IL,38.46,-90.09,VIA MPING. (LSX)
