Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1210,UNK,2 S SAVAGE,SCOTT,MN,44.73,-93.36,SEVERAL TREES TOPPLED AND LEANING IN DIFFERENT DIRECTIONS ON BURNSVILLE PARKWAY AT 35W. (MPX)
1256,UNK,1 N BLOOMINGTON,HENNEPIN,MN,44.84,-93.32,FOUR INCH DIAMETER TREE DOWNED ON KNOX ST BETWEEN 82ND AND AMERICAN BLVD. (MPX)
1321,UNK,WALLACE,MENOMINEE,MI,45.33,-87.62,BRANCHES DOWN WITH STRONG WIND. UNKNOWN SIZE OF BRANCHES. (MQT)
1340,UNK,1 W CEDAR RIVER,MENOMINEE,MI,45.41,-87.37,2 LARGE TREES DOWN 1 MILE WEST OF CEDAR RIVER ON ROAD G12. (MQT)
1343,UNK,WASHINGTON ISLAND,DOOR,WI,45.38,-86.9,4 AREAS OF TREES DOWN THROUGHOUT THE ISLAND. (GRB)
1536,UNK,6 S MACKINAW CITY,EMMET,MI,45.69,-84.73,TWO LARGE HEALTHY TREES DOWN ALONG I 75 NEAR MILE MARKER 336. EACH DOWNED TREE ABOUT A HALF MILE APART. DIAMETER APPROX 9 INCHES. TIME EST FROM RADAR. (APX)
1607,UNK,ROGERS CITY,LHZ347,MI,45.42,-83.81,POWER LINES DOWN (APX)
1637,68,4 NNW PRESQUE ISLE,LHZ348,MI,45.35,-83.5,MEASURED AT PRESQUE ISLE LIGHTHOUSE. ANEMOMETER 111 FT ABV GRND. TIME EST FROM RADAR. (APX)
1830,UNK,3 SW CROSSLAKE,CROW WING,MN,46.65,-94.15,A FEW LARGE TREES DOWN ALONG WEST SHORE RD. (DLH)
1920,UNK,5 SW LIBBY,AITKIN,MN,46.73,-93.4,SEVERAL TREES DOWN. (DLH)
2055,UNK,4 WNW BUENA VISTA CITY,ROCKBRIDGE,VA,37.76,-79.42,TREE DOWN ON ROUTE 60 (RNK)
0059,UNK,HERMANTOWN,ST. LOUIS,MN,46.81,-92.24,8-10 INCH DIAMETER TREE UPROOTED AND FALLEN ON POWER LINE. (DLH)
0100,69,25 NNW FOURTEEN MILE PO,LSZ263,MI,47.3,-89.4,(MQT)
0118,UNK,KETTLE RIVER,CARLTON,MN,46.49,-92.88,8 INCH DIAMETER TREE UPROOTED AND 6 INCH DIAMETER TREE SNAPPED 3 FEET ABOVE GROUND. (DLH)
0125,58,41 N COPPER HARBOR,LSZ264,XX,48.06,-87.78,(MQT)
0211,76,41 N COPPER HARBOR,LSZ264,XX,48.06,-87.78,(MQT)
0311,61,56 NNW FREDA,LSZ263,MI,47.87,-89.31,(MQT)
0430,58,TORRINGTON,GOSHEN,WY,42.07,-104.18,(CYS)
0508,78,41 N COPPER HARBOR,LSZ264,XX,48.06,-87.78,(MQT)
0618,60,1 SE VETAL,BENNETT,SD,43.22,-101.35,PEA SIZE HAIL AND 1.5 INCHES OF RAIN (UNR)
0645,60,2 N ASHBY,GRANT,NE,42.06,-101.93,(LBF)
Time,Size,Location,County,State,Lat,Lon,Comments
1230,150,SURING,OCONTO,WI,45,-88.38,(GRB)
1303,100,OCONTO,OCONTO,WI,44.88,-87.88,(GRB)
1836,100,3 W EMILY,CROW WING,MN,46.76,-94.02,(DLH)
2025,250,1 W DETROIT LAKES,BECKER,MN,46.81,-95.86,REPORTED AT LONG LAKE (FGF)
2041,175,2 SW EMMAVILLE,HUBBARD,MN,47.05,-95.01,GOLF BALL HAIL FOR 5 TO 10 MINUTES AT PICKERAL LAKE RELAYED VIA WDAY-TV. (FGF)
2110,100,2 E TWO INLETS,BECKER,MN,47.05,-95.17,(FGF)
2136,100,4 WNW CORNUCOPIA,BAYFIELD,WI,46.88,-91.18,(DLH)
2258,200,SILVER BAY,LAKE,MN,47.29,-91.28,(DLH)
0400,100,1 NNE ROSEBUD,TODD,SD,43.24,-100.84,KNOCKED OUT ELECTRICITY (UNR)
0410,100,8 S OKREEK,TODD,SD,43.25,-100.37,ESTIMATED 50 MPH WINDS AND RAIN AMOUNTS 1.80-2 INCHES (UNR)
0448,150,TORRINGTON,GOSHEN,WY,42.07,-104.18,(CYS)
0530,100,1 NNE ROSEBUD,TODD,SD,43.24,-100.84,KNOCKED OUT ELECTRICITY (UNR)
0535,200,GERING,SCOTTS BLUFF,NE,41.83,-103.67,NUMEROUS REPORTS OF GOLF BALL TO HEN EGG SIZED HAIL. SCOTTS BLUFF ASOS REPORTED 62 MPH GUST AT 1135 PM. WIDESPREAD REPORTS OF WINDOWS BROKEN IN SCOTTSBLUFF AND GERING (CYS)
0543,100,ALLIANCE,BOX BUTTE,NE,42.1,-102.87,(CYS)
0545,100,16 SW MERRIMAN,CHERRY,NE,42.76,-101.92,(LBF)
0605,150,4 N BRIDGEPORT,MORRILL,NE,41.72,-103.1,(CYS)
0630,100,6 W CODY,CHERRY,NE,42.94,-101.37,(LBF)
0630,100,1 NE ROSEBUD,TODD,SD,43.24,-100.84,KNOCKED OUT ELECTRICITY (UNR)
0645,100,7 E CODY,CHERRY,NE,42.94,-101.11,(LBF)
