Time,F_Scale,Location,County,State,Lat,Lon,Comments
2106,UNK,3 WSW DE KALB,BOWIE,TX,33.5,-94.67,AN EF-0 TORNADO PARTIALLY LIFTED A ROOF OFF OF A MOBILE HOME ON CR4251. THE TORNADO CONTINUED NORTH AND SNAPPED SEVERAL TREES BEFORE LIFTING ALONG CR3306. THE PATH LENG (SHV)
2124,UNK,2 W GILMER,UPSHUR,TX,32.73,-94.99,EF1 TORNADO UPROOTED AND SNAPPED SEVERAL TREES BETWEEN STATE HIGHWAY 154 AND LAVENDER ROAD. TWO HOMES WERE DAMAGED BY FALLING TREES...AND A FEW OUTBUILDINGS LOST SOME M (SHV)
2136,UNK,2 E PATMOS,HEMPSTEAD,AR,33.51,-93.53,TORNADO PARTIALLY LIFTED THE ROOF OFF OF A MOBILE HOME ALONG AR355. THE TORNADO CONTINUED NORTH AND SNAPPED SEVERAL TREES BEFORE LIFTING ALONG HEMPSTEAD COUNTY 9 ROAD. (SHV)
2210,UNK,5 W HAMPTON,CALHOUN,AR,33.54,-92.55,CALHOUN SHERIFFS OFFICE REPORTS TORNADO ON GROUND WEST OF HAMPTON. (LZK)
2222,UNK,5 SW FOREMAN,LITTLE RIVER,AR,33.67,-94.46,TORNADO ON THE GROUND AT HWY 41 RED RIVER BRIDGE GOING NE. (SHV)
2236,UNK,3 SE WILLISVILLE,NEVADA,AR,33.49,-93.26,AN EF-1 TORNADO SNAPPED AND UPROOTED HUNDREDS OF TREES...DAMAGED OR DESTROYED SEVERAL OUTBULDINGS...AND DAMAGED ROOFS OF SEVERAL HOMES ALONG ITS PATH. THE PATH LENGTH W (SHV)
2240,UNK,6 N MARSHALL,HARRISON,TX,32.62,-94.35,TORNADO DETECTION SIGNATURE NOTED ON KSHV RADAR. TORNADO TOUCHED DOWN UNDER A LARGE RAPIDLY ROTATING WALL CLOUD. (SHV)
2306,UNK,NW HERMITAGE,BRADLEY,AR,33.45,-92.17,NWS STORM SURVEY REVEALED AN EF1 TORNADO...WHICH STRETCHED FROM HERMITAGE TO SW OF WARREN...OR 2 MILES NE OF FARMVILLE. MANY PINE TREES WERE SNAPPED OR UPROOTED. A SHED (LZK)
2309,UNK,9 SE LINDEN,CASS,TX,32.92,-94.25,A WEAK EF-1 TORNADO SNAPPED AND UPROOTED SEVERAL TREES ALONG FM 125 IN SOUTHEAST CASS COUNTY. THE PATH LENGTH WAS 1.3 MILES...THE MAXIMUM PATH WIDTH WAS 200 YARDS...AND (SHV)
0006,UNK,3 SSW WILMAR,DREW,AR,33.58,-91.96,NWS STORM SURVEY REVEALED AN EF-1 TORNADO...WHICH KNOCKED DOWN SEVERAL PINE TREES. SOME PINE TREES WERE SNAPPED...AND A ROOF WAS RIPPED OFF A HOME AND THROWN TO THE NW (LZK)
