Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1605,UNK,BRONSTON,PULASKI,KY,36.99,-84.62,TREE DOWN ON DENNY LANE. (JKL)
1611,UNK,1 W MILL SPRINGS,WAYNE,KY,36.93,-84.8,POWERLINES DOWN NEAR CONLEY BOTTOM RESORT. (JKL)
1759,UNK,4 N RAMSEUR,RANDOLPH,NC,35.8,-79.64,TREE BLOWN DOWN ON A HOUSE... TIME ESTIMATED BY RADAR (RAH)
1815,UNK,3 S BLUEFIELD,BLAND,VA,37.19,-81.27,NUMEROUS LARGE LIMBS DOWN ON CLEAR FORK CREEK ROAD (RNK)
1817,UNK,1 NW BALLENGEE,SUMMERS,WV,37.63,-80.76,NUMEROUS TREES DOWN ON HOUSES AND POWER LINES ON DOC FOX ROAD (RNK)
1820,UNK,FLORA,CARROLL,IN,40.54,-86.52,NUMEROUS REPORTS OF TRANSFORMER AND POWER LINES DOWN AND TREES DOWN AROUND THE FLORA AREA. ROOF OFF A CHICKEN COOP BLOWN OFF. NO POWER IN FLORA AT TIME. TIME OF TRANSFO (IND)
1830,UNK,2 ENE SOUTH LYON,OAKLAND,MI,42.48,-83.61,ONE FOOT DIAMETER TREE DOWN AT 11 MILE AND MILFORD RD. NO EVIDENCE OF LIGHTNING STRIKE. (DTX)
1835,UNK,5 SSW SUITER,BLAND,VA,37.04,-81.24,TREE DOWN ON OLD MOUNTAIN ROAD (RNK)
1835,60,1 SE FISHERS,HAMILTON,IN,39.94,-86.01,ALSO QUARTER SIZE HAIL AND TREE LIMB DAMAGE. (IND)
1841,UNK,UNION,MONROE,WV,37.58,-80.53,NUMEROUS TREES DOWN THROUGHOUT UNION AND VICINITY. (RNK)
1850,UNK,2 SE MECHANICSBURG,BLAND,VA,37.13,-80.92,TREE DOWN ON BYRNES CHAPEL ROAD (RNK)
1855,UNK,1 SE BRIDGETON,PARKE,IN,39.64,-87.16,SEVERAL TREES DOWNED JUST SOUTHEAST OF TOWN. (IND)
1858,UNK,3 NW PUMPKINTOWN,PICKENS,SC,35.04,-82.7,A FEW LARGE LIMBS DOWN AT TABLE ROCK STATE PARK. (GSP)
1907,UNK,4 W NEVILS,BULLOCH,GA,32.26,-81.82,THE BULLOCH COUNTY 911 CENTER RELAYED A REPORT OF TREES AND POWER LINES DOWN NEAR THE INTERSECTION OF UNION CHURCH ROAD AND NEVILS DAISY ROAD. (CHS)
1920,UNK,1 WNW CHATHAM,PITTSYLVANIA,VA,36.82,-79.42,LARGE TREE DOWN ON HOUSE AT 245 HUNTSTOWN ROAD. NO INJURIES...BUT EXTENSIVE DAMAGE TO HOME. (RNK)
1920,UNK,4 WNW GREENCASTLE,PUTNAM,IN,39.66,-86.91,SEVERAL TREES DOWNED IN MADISON TOWNSHIP. (IND)
1930,UNK,HENDERSONVILLE,HENDERSON,NC,35.32,-82.46,NUMEROUS TREES BLOWN DOWN IN HENDERSONVILLE AND ON THE NORTH SIDE OF TOWN. REPORTS OF TREES DOWN ON 7 DIFFERENT ROADS SO FAR. (GSP)
1932,UNK,7 W WAGENER,AIKEN,SC,33.64,-81.49,HIGHWAY PATROL REPORTED A TREE DOWN ACROSS THE ROADWAY AT THE INTERSECTION OF CAMP RAWLS ROAD AND MAGPIE STREET. (CAE)
1933,UNK,4 NNE ROANOKE,ROANOKE,VA,37.33,-79.95,POWERLINES DOWN ON DAYTONA ROAD (RNK)
