Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1259,UNK,2 W GRATIS,PREBLE,OH,39.65,-84.56,SMALL TREES REPORTED DOWN AT 9000 BLOCK OF PLEASANT VALLEY ROAD AND INTERSECTION OF US-127 AND ANTIOCH ROAD. TIME ESTIMATED FROM RADAR. (ILN)
1841,UNK,1 ENE MOOREFIELD,HARDY,WV,39.07,-78.95,TREE DOWN ALONG CALEDONIA HEIGHTS ROAD. (LWX)
1841,UNK,1 ESE HIGGINSVILLE,HAMPSHIRE,WV,39.41,-78.56,TREE DOWN ALONG 6000 BLOCK OF SLANESVILLE PKE (LWX)
1846,UNK,4 SE PAW PAW,MORGAN,WV,39.5,-78.4,THREE TREES DOWN NEAR INTERSECTION OF ROUTE 9 AND MILO SCHOOL ROAD. (LWX)
1850,UNK,3 WSW EAGLE ROCK,BOTETOURT,VA,37.61,-79.84,TREE DOWN ON A PHONE LINE NEAR MT MORIAH RD. (RNK)
1854,UNK,3 SW UNGER,FREDERICK,VA,39.41,-78.3,MULTIPLE TREES DOWN ON N TIMBER RIDGE RD JUST NORTH OF US 522 (LWX)
1902,UNK,1 SE SMITH CROSSROADS,MORGAN,WV,39.56,-78.21,A TREE WAS DOWN ALONG SPRIGGS ROAD NEAR FAIRBEE ROAD. (LWX)
1905,UNK,GLENGARY,BERKELEY,WV,39.38,-78.16,MULTIPLE TREES DOWN ALONG MCCUBBINS HOLLOW RD JUST S OF APPLE HARVEST RD (LWX)
1910,UNK,1 E ALBIN,FREDERICK,VA,39.22,-78.18,TREES DOWN ALONG APPLE PIE RIDGE RD NORTH OF US 522 (LWX)
1918,UNK,5 NW BUENA VISTA CITY,ROCKBRIDGE,VA,37.78,-79.43,LARGE TREE LIMB DOWN AT EAST NELSON ST. AND SOUTH LEE HWY. (RNK)
1918,67,1 N MARTINSBURG ARPT,BERKELEY,WV,39.41,-77.98,(LWX)
1920,UNK,2 E BARNWELL,BARNWELL,SC,33.25,-81.32,BARNWELL COUNTY EM REPORTED SEVERAL TREES DOWN. (CAE)
1920,UNK,1 SSW PENNVILLE,CHATTOOGA,GA,34.5,-85.33,REPORT OF TREE LIMBS DOWN IN THE ROADWAY ON HWY 48 NEAR CLOUDLAND GA. (FFC)
1920,UNK,CLEAR SPRING,WASHINGTON,MD,39.66,-77.93,A FEW TREES ALONG WITH WIRES AND POWER POLES WERE DOWN IN CLEAR SPRING. (LWX)
1925,UNK,3 ESE HIGH VIEW MANOR,FREDERICK,VA,39.15,-78.27,TREES DOWN NEAR CEDAR CREEK GLADE (LWX)
1928,63,1 NE MAUGANSVILLE,WASHINGTON,MD,39.71,-77.73,(LWX)
1940,65,GREENCASTLE,FRANKLIN,PA,39.79,-77.73,(CTP)
1948,UNK,MYERS CORNER,DUTCHESS,NY,41.6,-73.86,TREE ON A HOUSE. (ALY)
1950,UNK,1 S POLKTOWN,FRANKLIN,PA,39.74,-77.63,LARGE TREES DOWN ON MARSH ROAD (CTP)
2000,UNK,HAYS,WILKES,NC,36.25,-81.12,A COUPLE OF LARGE TREE LIMBS DOWN IN HAYS (RNK)
2000,70,1 S CASHTOWN,ADAMS,PA,39.87,-77.36,70 MPH WIND GUST IN CASHTOWN (CTP)
2001,UNK,1 S CASHTOWN,ADAMS,PA,39.87,-77.36,TREES DOWN (CTP)
2010,UNK,1 SSW GREENFIELD,NELSON,VA,37.91,-78.85,TREE DOWN ALONG PATRICK HENRY HIGHWAY. (LWX)
2017,UNK,2 SSE BLOOMFIELD,FREDERICK,MD,39.46,-77.41,TREE DOWN ALONG HAYWARD ROAD. (LWX)
2020,UNK,1 NW BRATTLEBORO,WINDHAM,VT,42.87,-72.59,TREES DOWN ACROSS EAST ORCHARD STREET (ALY)
2029,UNK,YORK,YORK,PA,39.96,-76.73,SEVERAL LARGE TREES SNAPPED OFF . EIGHT POLES DOWN. (CTP)
2030,UNK,1 NNE CHATTANOOGA,HAMILTON,TN,35.08,-85.25,ONE TREE FELL ON A HOUSE ON JARNIGAN AVE IN CHATTANOOGA. NO INJURIES REPORTED. TIME ESTIMATED BY RADAR. (MRX)
2030,UNK,PARKVILLE,YORK,PA,39.78,-76.97,TREES AND WIRES DOWN (CTP)
2030,UNK,6 SW WESTMORELAND,CHESHIRE,NH,42.9,-72.52,TREES AND POWER LINES DOWN OLD FERRY RD NEAR CROSS RD (GYX)
2036,UNK,3 WNW CARRSBROOK,ALBEMARLE,VA,38.11,-78.5,TREE DOWN AT THE INTERSECTION OF HOLLY KNOLL LANE AND WOODLANDS ROAD. (LWX)
2040,UNK,3 N WERNERSVILLE,BERKS,PA,40.37,-76.08,TWO LARGE TREES DOWN WITH NUMEROUS LIMBS SCATTERED ABOUT. (PHI)
2043,UNK,COLUMBIA,LANCASTER,PA,40.03,-76.5,WIDESPREAD TREES AND WIRES DOWN (CTP)
2045,UNK,SPOFFORD,CHESHIRE,NH,42.91,-72.42,TREES DOWN NEAR CHESTERFIELD GORGE. (GYX)
2055,UNK,PALMYRA,LEBANON,PA,40.31,-76.59,TREES AND WIRES DOWN IN NORTH PALMYRA (CTP)
2055,UNK,1 SW MANITOU,PUTNAM,NY,41.32,-73.97,TREES DOWN ON ROUTE 9D ONE QUARTER MILE NORTH OF BEAR MOUNTAIN BRIDGE (OKX)
2100,UNK,COLUMBIA,LANCASTER,PA,40.03,-76.5,12 INCH TREE BLOCKING IRO BRIDGE ROAD (CTP)
2104,UNK,2 SW EAST KENT,LITCHFIELD,CT,41.72,-73.43,TREE AND WIRE DOWN. (ALY)
2104,UNK,ROTTERDAM,SCHENECTADY,NY,42.78,-73.95,TREES AND WIRES DOWN. (ALY)
2105,UNK,HIRAM,OXFORD,ME,43.88,-70.8,TREES AND WIRES DOWN ON ROUTE 113 AT THE BALDWIN/HIRAM TOWN LINE (GYX)
2109,UNK,1 WSW LAYTONSVILLE,MONTGOMERY,MD,39.2,-77.17,WOODFIELD RD CLOSED DUE TO TREE DOWN. (LWX)
2110,UNK,NAPLES,CUMBERLAND,ME,43.97,-70.61,TREE DOWN ON STATE PARK ROAD (GYX)
2115,UNK,1 WSW COLUMBUS,LOWNDES,MS,33.5,-88.42,SOME POWER LINES WERE BLOWN DOWN. (JAN)
2115,UNK,LANCASTER,LANCASTER,PA,40.04,-76.3,LARGE TREES DOWN IN EAST LANCASTER (CTP)
2118,UNK,WRIGHTVILLE,LITCHFIELD,CT,41.83,-73.14,WIRES DOWN ON HORELE BOULEVARD (ALY)
2122,UNK,1 SSW BRATTLEBORO,WINDHAM,VT,42.85,-72.58,TREE DOWN. (ALY)
2124,UNK,PATTERSON,PUTNAM,NY,41.51,-73.61,DOWNED TREE NEAR 450 EAST BRANCH ROAD (OKX)
2128,UNK,WEST LAWN,BERKS,PA,40.33,-75.99,TREE DOWN ON HOUSE AT WOODSIDE AND NOBLE STREETS. ALSO... PEA-SIZE HAIL. TIME BASED ON RADAR. (PHI)
2130,UNK,LEWISTON,ANDROSCOGGIN,ME,44.1,-70.22,WIRES DOWN ON SWITZERLAND ROAD. (GYX)
2138,UNK,WEISENBERG,LEHIGH,PA,40.59,-75.73,WIRES DOWN. (PHI)
