Time,F_Scale,Location,County,State,Lat,Lon,Comments
2345,UNK,3 ENE ANIWA,SHAWANO,WI,45.01,-89.14,TOUCHDOWN AROUND SUGAR BUSH ROAD AND CTH-Z. EXACT TIME OF THE EVENT IS UNCERTAIN. (GRB)
2345,UNK,3 SE ELMHURST,LANGLADE,WI,45.03,-89.14,CORRECTED LOCATION OF TORNADO TOUCHDOWN. DEPUTIES FROM SHAWANO COUNTY FOUND TREE DAMAGE JUST ACROSS THE LANGLADE COUNTY LINE...ABOUT 0.3 MILE SOUTH OF HOYT ROAD ON SUGA (GRB)
Time,Speed,Location,County,State,Lat,Lon,Comments
1705,60,5 N OZARK,FRANKLIN,AR,35.56,-93.83,NUMEROUS BRANCHES AND LIMBS BROKEN BY THUNDERSTORM WINDS ESTIMATED TO 60 MPH. (TSA)
2037,60,8 W GREELEY,WELD,CO,40.42,-104.9,NO DAMAGE. 1/2 INCH DIAMETER HAIL ALSO. (BOU)
2108,UNK,5 S EAU CLAIRE,EAU CLAIRE,WI,44.75,-91.49,SEVERAL TREES REPORTED DOWN NEAR INTERSECTION OF COUNTY ROAD 93 AND COUNTY ROAD II IN WASHINGTON TOWNSHIP. (MPX)
2125,UNK,ELBA,WINONA,MN,44.09,-92.02,TREES BLOWN DOWN AT CAMPGROUND BUT NO INJURIES. (ARX)
2126,65,PLAINFIELD,BREMER,IA,42.84,-92.54,PUBLIC REPORTS TREES DOWN AND SMALL HAIL COVERING THE GROUND. RWIS REPORTS 65 MPH WINDS. TSTM WND GST DURATION 4 HOURS 22 MINUTES. (DMX)
2210,UNK,CATLIN,VERMILION,IL,40.07,-87.71,TREE DOWN BLOCKING TRAFFIC IN 100 BLOCK OF CLAY. (ILX)
2213,UNK,RUSHFORD,FILLMORE,MN,43.81,-91.75,POWER POLE BENT BY WIND GUSTS ALONG HIGHWAY 43. REPORT VIA WKBT/TWITTER (ARX)
2215,UNK,2 W WINONA,WINONA,MN,44.05,-91.7,TREE LIMBS AND BRANCHES DOWN ON WEST SIDE OF WINONA. ESTIMATE WINDS OF 55 TO 60 MILES PER HOUR (ARX)
2230,UNK,LAKE MILLS,WINNEBAGO,IA,43.42,-93.53,KIMT TV REPORTS DAMAGE TO CARS...A HOUSE AND TREES. TIME ESTIMATED BY RADAR. (DMX)
2314,64,19 S BRIDGELAND,DUCHESNE,UT,39.89,-110.27,FIVU1 - FIVE MILE RAWS - 7480 FT (SLC)
0154,UNK,4 SE GENOA,DE KALB,IL,42.05,-88.65,SEVERAL LARGE TREES DOWNED (LOT)
Time,Size,Location,County,State,Lat,Lon,Comments
2030,100,3 WSW GRAND ISLAND,HALL,NE,40.91,-98.42,NEAR HIGHWAY 30 AND ENGLEMAN RD BETWEEN 330 AND 345 PM. REPORT VIA FACEBOOK. (GID)
2101,100,2 E WOOD RIVER,HALL,NE,40.82,-98.56,QUARTER SIZED HAIL AND ESTIMATED 80 MPH WIND GUSTS REPORTED BY PUBLIC DRIVING ON I-80 AND RELAYED BY LAW ENFORMENT. (GID)
