Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1700,61,11 W KNOLLS,TOOELE,UT,40.73,-113.5,I-80 AT MILE POST 29 (SLC)
1715,61,9 N LAKESIDE,BOX ELDER,UT,41.33,-112.85,GUNNISON ISLAND (SLC)
1725,63,21 SSW KNOLLS,TOOELE,UT,40.45,-113.47,WEST OF WILDCAT MESONET SITE (SLC)
1745,69,18 NNE CALLAO,TOOELE,UT,40.12,-113.53,CAUSEWAY MESONET SITE (SLC)
1745,59,18 ESE LAKESIDE,BOX ELDER,UT,41.07,-112.59,HAT ISLAND (SLC)
1815,73,11 W HOOPER,WEBER,UT,41.15,-112.33,FREMONT ISLAND (SLC)
1817,66,5 NE LAKE PT,SALT LAKE,UT,40.73,-112.21,GREAT SALT LAKE MARINA (SLC)
1820,61,20 SW DUGWAY,TOOELE,UT,40.05,-113.05,TARGET S MESONET SITE (SLC)
1830,64,1 ESE DUGWAY,TOOELE,UT,40.23,-112.73,(SLC)
1843,67,3 WNW SALT LAKE CITY,SALT LAKE,UT,40.8,-111.98,SALT LAKE INTL AIRPORT MIDFIELD WIND SENSOR (SLC)
1930,59,3 NE SUNDANCE,WASATCH,UT,40.41,-111.53,US-189 AT DEER CREEK (SLC)
1955,69,2 SSE ALPINE,UTAH,UT,40.43,-111.75,PLEASANT GROVE RAWS (SLC)
Time,Size,Location,County,State,Lat,Lon,Comments
