Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1945,UNK,5 NE FORT MYERS,LEE,FL,26.68,-81.79,TRAINED SPOTTED REPORTED DAMAGE TO HIGHLAND PINE TREES IN HIS NEIGHBORHOOD IN EAST FORT MYERS. (TBW)
2315,59,5 WSW GREAT FALLS,CASCADE,MT,47.47,-111.38,(TFX)
2355,62,HIGHWOOD,CHOUTEAU,MT,47.58,-110.79,(TFX)
0040,UNK,4 SSW PICTURE ROCKS,PIMA,AZ,32.29,-111.28,SPOTTER REPORTS NINE POWER POLES DOWN NEAR THE INTERSECTION OF MANVILLE AND RESERVATION ROADS. (TWC)
0100,UNK,5 N VALLEY FARMS,PINAL,AZ,33.06,-111.46,ROOF BOARDS AND TILES BLOWN OFF MULTIPLE HOUSES...DOZENS OF TREES SNAPPED AND UPROOTED AND BOARD DEBRIS IN THE YARD IN FLORENCE. (PSR)
0145,UNK,2 E AHWATUKEE,MARICOPA,AZ,33.32,-111.96,21 IN. DIAMETER TREE UPROOTED. (PSR)
0300,UNK,2 WSW MESA,MARICOPA,AZ,33.41,-111.77,5 TO 6 POWER LINES BLOWN DOWN... 0.5 IN. HAIL AND TILES IN THE ROAD (PSR)
0350,UNK,PALM COAST,FLAGLER,FL,29.57,-81.21,TREE DOWN ON PALM HARBOR PARKWAY NEAR FIRE STATION 24 (JAX)
Time,Size,Location,County,State,Lat,Lon,Comments
