Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1436,60,REXBURG,MADISON,ID,43.83,-111.79,(PIH)
2235,61,15 NNE KNOLLS,TOOELE,UT,40.91,-113.15,DIDDLE KNOLL - 4265 FT (SLC)
2305,63,16 NW DUGWAY,TOOELE,UT,40.37,-113,UPPER CDAR MTN - 7052 FT (SLC)
0050,58,7 NNE CLIVE,TOOELE,UT,40.76,-113.01,I-80 AT GRASSY - 4650 FT (SLC)
0145,75,5 NE VERNON,TOOELE,UT,40.13,-112.38,VERNON HILL - 5761 FT (SLC)
0159,60,7 NNE DOWNTOWN GILLETTE,CAMPBELL,WY,44.39,-105.46,HAIL COVERED THE GROUND. LASTED ABOUT 10 MINUTES. (UNR)
0300,74,5 SSW WEST VALLEY CITY,SALT LAKE,UT,40.63,-112.06,BACCUS HIGHWAY - 5172 FT (SLC)
0300,67,18 ESE LAKESIDE,BOX ELDER,UT,41.07,-112.59,HAT ISLAND - 4242 FT (SLC)
0345,61,5 ESE OGDEN,WEBER,UT,41.2,-111.88,OGDEN PEAK - 9570 FT (SLC)
Time,Size,Location,County,State,Lat,Lon,Comments
2207,125,1 ENE ROSEVILLE,PLACER,CA,38.77,-121.27,REPORTED AT THE FOUNTAINS AT ROSEVILLE ESTIMATED HAIL SIZE AT 1.25 INCHES. (STO)
2325,100,NW ROBERTS,JEFFERSON,ID,43.72,-112.13,(PIH)
2348,100,CHICO,BUTTE,CA,39.75,-121.81,(STO)
0055,175,CHESTERFIELD,CARIBOU,ID,42.87,-111.88,HAIL RANGED FROM GUMBALL TO GOLF BALL IN SIZE. (PIH)
0140,100,1 NW DOWNTOWN GILLETTE,CAMPBELL,WY,44.3,-105.52,(UNR)
0159,100,7 NNE DOWNTOWN GILLETTE,CAMPBELL,WY,44.39,-105.46,HAIL COVERED THE GROUND. LASTED ABOUT 10 MINUTES. (UNR)
