Time,F_Scale,Location,County,State,Lat,Lon,Comments
1207,UNK,1 WSW TROY,PIKE,AL,31.8,-85.99,DAMAGE ALONG HIGHWAY 31... IN TROY. OVERTURNED VEHICLE AND POWER POLES DOWNED. ASSOCIATED WITH A TDS FROM KMXX. (BMX)
1409,UNK,3 SE PHENIX CITY,RUSSELL,AL,32.43,-84.97,A NWS SURVEY TEAM DETERMINED DAMAGE CAUSED ON THE SOUTHEAST SIDE OF PHENIX CITY WAS CAUSED BY AN EF-0 TORNADO WITH WINDS OF 85 MPH. SEVERAL TREES WERE UPROOTED AND/OR S (BMX)
1414,UNK,3 SE PHENIX CITY,RUSSELL,AL,32.43,-84.97,CORRECTS PREVIOUS TORNADO REPORT FROM 3 SE PHENIX CITY. A NWS SURVEY TEAM DETERMINED DAMAGE CAUSED ON THE SOUTHEAST SIDE OF PHENIX CITY WAS CAUSED BY AN EF-0 TORNADO WI (BMX)
1418,UNK,1 SSE AVONDALE,MUSCOGEE,GA,32.44,-84.97,A WEAK EF-0 TORNADO WITH MAX WINDS OF 80 MPH MOVED NORTH ACROSS EAST PARTS OF COLUMBUS. NUMEROUS TREES WERE SNAPPED OR DAMAGED. A GAS STATION ON MLK JR BLVD WAS DAMAGED (FFC)
1446,UNK,2 N UPATOI,MUSCOGEE,GA,32.58,-84.74,A WEAK EF-0 TORNADO WITH MAX WINDS OF 80 MPH BEGAN E OF MIDLAND IN FAR NORTHERN MUSCOGEE CO NEAR DEERWOOD CT AND TRAVELED ENE FOR OVER 8 MILES THROUGH SE HARRIS CO AND (FFC)
1539,UNK,3 WNW ALDORA,LAMAR,GA,33.07,-84.22,A WEAK... BRIEF EF-0 TORNADO WITH MAX WINDS OF 75 MPH BEGAN N OF GA HWY 18 NEAR FIVE POINTS RD AND TRAVELED NE APPROX 1 MILE BEFORE LIFTING S OF ZEBULON RD SW OF MILNER (FFC)
1545,UNK,2 NNE MILNER,LAMAR,GA,33.14,-84.18,THE SAME STORM THAT PRODUCED THE TORNADO IN LAMAR CO SW OF MILNER PRODUCED ANOTHER EF-1 TORNADO WITH MAX WINDS OF 90 MPH NEAR THE INTERSECTION OF WELDON LAKE RD AND SIL (FFC)
1843,UNK,3 SSW SPENCE AIRPORT,COLQUITT,GA,31.1,-83.72,EF-1 TORNADO WITH MAX WINDS OF 110MPH TOUCHED DOWN 1 ENE OF AUTREYVILLE AND LIFTED 5.1 MILES TO THE NORTHEAST... 2 SE OF SPENCE AIRPORT. MAX WIDTH 180 YARDS. (TAE)
1912,UNK,3 NNW SPRINGFIELD,CLARK,OH,39.97,-83.84,AN EF0 TORNADO WAS CONFIRMED IN GERMAN TOWNSHIP AND SPRINGFIELD IN CLARK COUNTY OHIO. TREES AND MOBILE HOMES WERE DAMAGED. (ILN)
1920,UNK,2 SSW HAGLER,TUSCALOOSA,AL,33.01,-87.36,PATH WIDTH WAS 475 YARDS. PATH LENGTH WAS 3.51 MILES. MAX WINDS WERE 105 MPH. DAMAGE MANY CONSISTED OF SNAPPED AND UPROOTED TREES. A ROOF WAS REMOVED FROM A SMALL BARN. (BMX)
