Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1635,UNK,2 SSE HUEYTOWN,JEFFERSON,AL,33.42,-86.99,CORRECTS PREVIOUS FLASH FLOOD REPORT FROM 2 SSE HUEYTOWN. TREE ON HOUSE OFF OF EDGEHILL DR IN HUEYTOWN... NO INJURIES. (BMX)
2037,UNK,3 SE SMITHSBURG,WASHINGTON,MD,39.64,-77.54,TREE DOWN ON PLEASANT VALLEY RD. NEAR INTERSECTION OF FOXVILLE RD. (LWX)
2043,UNK,2 N MINT SPRING,AUGUSTA,VA,38.1,-79.1,TREE DOWN AT INTERSECTION OF OLD GREENVILLE RD. AND COCHRANS MILL RD. (LWX)
2100,UNK,3 ESE THURMONT,FREDERICK,MD,39.61,-77.35,POWER LINE DOWN AT THE 14000 BLOCK OF OLD FREDERICK RD. (LWX)
2110,UNK,1 WNW ROCK CITY FALLS,SARATOGA,NY,43.07,-73.95,TREE DOWN ON WIRES AT ARMER ROAD AND SHAW HILL ROAD (ALY)
2119,UNK,2 WNW CARDOVA,CULPEPER,VA,38.54,-78.07,TREE DOWN NEAR THE INTERSECTION OF SCOTTS MILL RD. AND STONE BRIDGE RD... BLOCKING ENTIRE ROAD. (LWX)
2119,UNK,3 NNW BLOOMFIELD,FREDERICK,MD,39.51,-77.45,TREE DOWN ON THE 10300 BLOCK OF PUTMAN RD. (LWX)
2134,UNK,1 E MOUNT PLEASANT,FREDERICK,MD,39.46,-77.31,TREE DOWN ACROSS LIBERTY RD NEAR OLD ANNAPOLIS RD (LWX)
2135,UNK,2 NE CARDOVA,CULPEPER,VA,38.55,-78.01,TREE DOWN ON DUTCH HOLLOW ROAD NEAR ALUM SPRING ROAD. (LWX)
2136,UNK,3 WSW WOOLSEY,PRINCE WILLIAM,VA,38.86,-77.68,TREE DOWN NEAR THE INTERSECTION OF MOUNTAIN RD. AND WATERFALL RD. (LWX)
2147,UNK,UNION DEPOSIT,DAUPHIN,PA,40.29,-76.68,1 LARGE TREE DOWN ON MAIN STREET. (CTP)
2150,UNK,3 WSW MARSTON,FREDERICK,MD,39.49,-77.15,TREE DOWN ACROSS NEW WINDSOR RD BETWEEN OAK ORCHARD RD AND HEMP AVE (LWX)
2227,UNK,2 ESE JESSUP,ANNE ARUNDEL,MD,39.14,-76.74,4 INCH DIAMETER TREE LIMB DOWN ON TOP OF HOUSE NEAR INTERSECTION OF BURTON ROAD AND BAYLOR ROAD. (LWX)
2232,UNK,2 E BROOKEVILLE,MONTGOMERY,MD,39.18,-77.02,TREE DOWN ON MD 650 NEAR HAVILAND MILL RD (LWX)
2242,UNK,2 SW WOODBRIDGE,PRINCE WILLIAM,VA,38.61,-77.29,TREE DOWN NEAR THE INTERSECTION OF US-1 JEFFERSON DAVIS HIGHWAY AND CARDINAL DRIVE. (LWX)
2305,UNK,2 ESE JESSUP,ANNE ARUNDEL,MD,39.14,-76.74,4 INCH DIAMETER TREE LIMB DOWN ON TOP OF HOUSE NEAR INTERSECTION OF BURTON ROAD AND BAYLOR ROAD. (LWX)
0000,UNK,1 WNW SPARTA,HANCOCK,GA,33.28,-82.99,TREE DOWN ON GILBERT CIR... NORTH OF SPARTA (FFC)
0010,UNK,ASHLEY FALLS,BERKSHIRE,MA,42.05,-73.33,LARGE LIMBS DOWN ALONG VALLEY VIEW ROAD (ALY)
0302,UNK,SUTTON,WORCESTER,MA,42.15,-71.77,MANY TREES DOWN ON 129 STONE SCHOOL ROAD (BOX)
Time,Size,Location,County,State,Lat,Lon,Comments
