Time,F_Scale,Location,County,State,Lat,Lon,Comments
0008,UNK,5 SE HALE CENTER,HALE,TX,34.01,-101.78,(LUB)
0022,UNK,8 W LOCKNEY,HALE,TX,34.12,-101.58,RELAYED BY NWS AMARILLO. SPOTTER REPORTED LOCATION NEAR LOCKNEY. TORNADO LOCATED ESTIMATED (LUB)
Time,Speed,Location,County,State,Lat,Lon,Comments
2321,65,HALE CENTER,HALE,TX,34.06,-101.84,(LUB)
0001,70,4 N KRESS,SWISHER,TX,34.42,-101.75,(LUB)
0350,62,2 ENE CLAYTON,UNION,NM,36.46,-103.14,KCAO ASOS. (ABQ)
0507,60,9 SSE LOGAN,QUAY,NM,35.26,-103.32,(ABQ)
0527,60,FORREST,QUAY,NM,34.79,-103.6,(ABQ)
Time,Size,Location,County,State,Lat,Lon,Comments
2237,100,4 SE CARLSBAD,EDDY,NM,32.36,-104.19,(MAF)
2245,125,4 WSW GLORIETA,SANTA FE,NM,35.56,-105.84,RANCHEROS CAMPGROUND (ABQ)
2306,100,SHALLOWATER,LUBBOCK,TX,33.69,-101.99,(LUB)
2321,200,HALE CENTER,HALE,TX,34.06,-101.84,(LUB)
2348,275,6 S HALE CENTER,HALE,TX,33.98,-101.84,CRACKED WINDSHIELD (LUB)
2353,100,4 S ARTESIA,EDDY,NM,32.79,-104.43,1 INCH HAIL. EVENT LASTED 5 MIN. (MAF)
0001,175,4 N KRESS,SWISHER,TX,34.42,-101.75,(LUB)
0040,275,3 S HALE CENTER,HALE,TX,34.02,-101.84,CAR WINDOWS BROKEN BY HAIL AT REST STOP ON I-27 (LUB)
0100,100,8 ENE ELKINS,CHAVES,NM,33.73,-103.93,(ABQ)
0135,175,PAMPA,GRAY,TX,35.55,-100.96,HAIL UP TO GOLF BALL SIZE COVERING THE GROUND UP TO AN INCH DEEP NEAR THE WALMART (AMA)
0507,100,9 SSE LOGAN,QUAY,NM,35.26,-103.32,(ABQ)
0527,100,FORREST,QUAY,NM,34.79,-103.6,(ABQ)
