Time,F-Scale,Location,County,State,Lat,Lon,Comments
0145,UNK,3 S WHITEFACE,COCHRAN,TX,33.56,-102.61,BRIEF TORNADO OBSERVED (LUB)
0239,UNK,CLOVIS,CURRY,NM,34.41,-103.2,(ABQ)
0403,UNK,2 NNW DORA,ROOSEVELT,NM,33.96,-103.35,MULTIPLE REPORTS OF A BRIEF RAIN WRAPPED TORNADO. TIME ESTIMATED. (ABQ)
Time,Speed,Location,County,State,Lat,Lon,Comments
1219,UNK,3 ESE NEWLIGHT,TENSAS,LA,32.09,-91.39,REPORTS OF A FEW TREES DOWN ON HIGHWAY 4 NEAR NEWLIGHT. (JAN)
1720,UNK,STEPHEN FOSTER STATE PA,CHARLTON,GA,30.82,-82.34,NUMEROUS TREES DOWN OR DAMAGED IN STRONG THUNDERSTORMS,APPROX 30 TREES DAMAGED. (JAX)
1738,UNK,5 SW COLMESNEIL,TYLER,TX,30.85,-94.48,SHERIFF DEPT REPORTS TREES DOWN NEAR KIRKLAND SPRING OFF ROUTE 287. (LCH)
1800,UNK,WARREN,TYLER,TX,30.61,-94.41,PUBLIC REPORTS TREES DOWN ON POWERLINES. POWER OUT TIL ALMOST 8 PM. (LCH)
1805,UNK,WILDWOOD,HARDIN,TX,30.52,-94.44,COOP OBSERVER REPORTS SEVERAL TREES DOWN IN WILDWOOD WITH DIAMETERS BETWEEN EIGHT AND TEN INCHES. OBSERVER ALSO REPORTED A TREE STRUCK BY LIGHTNING. (LCH)
1808,60,RISING STAR,EASTLAND,TX,32.1,-98.97,(FWD)
1910,64,1 NNE COMANCHE,COMANCHE,TX,31.91,-98.61,MEASURED AT KMKN (FWD)
1915,UNK,COMANCHE,COMANCHE,TX,31.9,-98.62,POWERLINES AND LARGE TREE LIMBS DOWN THROUGHOUT TOWN (FWD)
1942,UNK,11 W SHEPHERD,SAN JACINTO,TX,30.48,-95.19,TREES DOWN ALONG FM 1725 AND FM 2025. (HGX)
1952,UNK,1 SW ST. AUGUSTINE,ST. JOHNS,FL,29.88,-81.33,ST JOHNS COUNTY EMERGENCY MANAGEMENT REPORTED THE ROOF COMPLETELY OFF OF A STEEL FRAME BUILDING. A POSSIBLE TORNADO WAS REPORTED (JAX)
2014,UNK,4 WNW FINGERVILLE,SPARTANBURG,SC,35.16,-82.06,TREES DOWN ON POWERLINES. (GSP)
2055,UNK,4 NNE CHESNEE,RUTHERFORD,NC,35.2,-81.83,A PUBLIC REPORT FIRST INDICATED TREES DOWN IN ELLENBORO. THE ELLENBORO VOLUNTEER FIRE DEPARTMENT SAID NOT AWARE OF ANY TREES DOWN AROUND ELLENBORO...BUT CONFIRMED TREES (GSP)
2105,UNK,FORT HOOD,CORYELL,TX,31.15,-97.78,NUMEROUS LARGE TREE LIMBS BLOWN DOWN. A FEW LARGE TREES BLOWN DOWN AS WELL. ESTIMATED 60 MPH WINDS. (FWD)
2118,UNK,CONROE,MONTGOMERY,TX,30.32,-95.47,TREES AND STREET SIGNS BLOWN DOWN. TRAFFIC LIGHTS DAMAGED. NEWSPAPER REPORTS SOME TREES BLOWN ONTO HOMES. (HGX)
2137,UNK,THE WOODLANDS,MONTGOMERY,TX,30.16,-95.49,TREES DOWN ACROSS ROAD AT FORESTGATE AND WOODLANDS PKWY (HGX)
2142,UNK,LAKE CONROE DAM,MONTGOMERY,TX,30.36,-95.56,TREES BLOWN DOWN JUST SOUTH OF THE DAM (HGX)
2148,UNK,SPRING,HARRIS,TX,30.06,-95.38,5-6 INCH DIAMETER TREE BLOWN DOWN THROUGH A BRICK WALL OF A RESIDENCE. LOCATION 2 MILES WEST OF I-45 NEAR SPRING STUEBNER (HGX)
2151,UNK,WEST DECATUR,CLEARFIELD,PA,40.93,-78.28,TREES DOWN IN WEST DECATUR. (CTP)
2154,UNK,HOUSTON,HARRIS,TX,29.77,-95.39,STREET SIGN DAMAGE AT RICHEY RD AND I-45 (HGX)
2154,UNK,THE WOODLANDS,MONTGOMERY,TX,30.16,-95.49,TREES DOWN THROUGH THE AREA. AT AUGUSTA PINES GOLF CLUB,RESEARCH FOREST DRIVE,PANTHER CREEK SUBDIVISION,ETC. (HGX)
2155,UNK,ZABCIKVILLE,BELL,TX,31.05,-97.17,TREES BLOWN DOWN AND A FEW OUTBUILDINGS DAMAGED NEAR THE INTERSECTION OF SH53 AND SH320 (FWD)
