Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2015,UNK,4 S SANTEE,ORANGEBURG,SC,33.42,-80.49,COUNTY SHERIFF REPORTS A COUPLE OF TREES DOWN ALONG VANCE ROAD NEAR INTERSTATE 26. (CAE)
2130,UNK,5 N BRANDON,HILLSBOROUGH,FL,28.01,-82.28,REPORT OF 2 TREES DOWN ACROSS THE ROAD. TIME ESTIMATED BY RADAR. (TBW)
2215,UNK,5 NW TAMPA INTERNATIONA,HILLSBOROUGH,FL,28.03,-82.58,BAY NEWS 9 RELAYED A SOCIAL MEDIA REPORT OF A DOWNED TREE IN THE MEADOWBROOK VILLAGE NEIGHBORHOOD IN TOWN N COUNTRY. (TBW)
2245,UNK,WEBSTER,SUMTER,FL,28.61,-82.05,PUBLIC REPORTED DAMAGE TO AN ALUMINUM ROOF...A SIGN BLOWN DOWN...AND A SMALL BOAT FLIPPED BY THUNDERSTORM WINDS IN WEBSTER. RADAR ESTIMATED TIME OF 645 PM EDT. (TBW)
2249,62,2 NNW SAINT ONGE,LAWRENCE,SD,44.58,-103.75,SMALL BROKEN TREE BRANCHES. (UNR)
0059,UNK,PITTS,WILCOX,GA,31.94,-83.54,MIDDLE GEORGIA EMC REPORTS A FEW POWER OUTAGES IN WILCOX COUNTY. MOST OF THE ISSUES WERE CAUSED BY DOWNED LIMBS. ALSO WILCOX COUNTY 911 RELAYED A REPORT OF A TREE DOWN (FFC)
0200,UNK,2 SSW DICKSON,DICKSON,TN,36.05,-87.39,TREE BLOWN DOWN ALONG EAST PINEY ROAD... SOUTHERN DICKSON COUNTY. (OHX)
0200,60,WALKER LAKE,MINERAL,NV,38.69,-118.74,OUTFLOW GUST REPORTED AT NDOT WIND SENSOR. (REV)
0340,UNK,NE SPARKS,WASHOE,NV,39.54,-119.74,30 FEET OF WOOD FENCE AND 3 INCH DIAMETER APPLE TREE BLOWN OVER. ESTIMATED GUST 50 MPH. (REV)
0900,UNK,5 SW BIWABIK,ST. LOUIS,MN,47.48,-92.43,APPROXIMATELY 15 TREES DOWN IN A BIG SWATH. SOME TREES SNAPPED AND SOME BLOWN COMPLETELY OVER AND UPROOTED. TIME IS APPROXIMATE AND MAY BE ADJUSTED. (DLH)
Time,Size,Location,County,State,Lat,Lon,Comments
2043,125,3 SSE SILVER CITY,PENNINGTON,SD,44.05,-103.54,(UNR)
2245,100,2 NNW SAINT ONGE,LAWRENCE,SD,44.58,-103.75,(UNR)
